row_id,winners
0,b0|b1|b2|b3
1,b0|b1|b2|b3|b4
2,b0|b1|b2|b3|b4
3,b1|b2|b4
4,b0|b1|b2|b3|b4
5,b0|b1|b2|b3|b4
6,b2|b4
7,b0|b3|b4
8,b0|b1|b2|b3|b4
9,b0|b1|b2|b3|b4
10,b1|b3|b4
11,b4
12,b0|b2
13,b0|b1|b2|b3|b4
14,b3
15,b0|b1|b2|b3|b4
16,b0|b1|b2|b3|b4
17,b0|b1|b2|b3|b4
18,b0|b1|b2|b3|b4
19,b0|b1|b2|b3|b4
20,b4
21,b0|b1|b3|b4
22,b1|b2
23,b0|b2
24,b1
25,b4
26,b0|b1|b2|b3|b4
27,b4
28,b0|b1|b2|b3|b4
29,b0|b1|b2|b3|b4
30,b0|b1|b2|b3|b4
31,b0|b2|b3|b4
32,b0|b1|b3|b4
33,b0|b1|b2|b4
34,b0|b1|b2|b3|b4
35,b4
36,b0|b1|b2|b3|b4
37,b0|b2|b3|b4
38,b0|b1
39,b0|b1|b2
40,b0|b1|b2|b3|b4
41,b0|b1|b2|b3|b4
42,b0|b1|b2|b3|b4
43,b0|b2
44,b0|b1|b2|b3|b4
45,b0|b1|b2|b3|b4
46,b0|b2|b3|b4
47,b0|b2|b3
48,b0|b1|b2|b3|b4
49,b0|b1|b4
50,b3
51,b0|b1|b2|b3|b4
52,b4
53,b0|b1|b2|b4
54,b0|b1|b2|b3|b4
55,b0|b1|b2|b3|b4
56,b1|b2|b3|b4
57,b2
58,b0|b1|b2|b3|b4
59,b0|b1|b2|b3|b4
60,b0|b2|b3|b4
61,b0|b1|b2|b3|b4
62,b0|b2
63,b0|b2|b3|b4
64,b0|b1|b2|b3|b4
65,b0|b1|b2|b3|b4
66,b3|b4
67,b0|b2|b3
68,b0|b1|b2|b3|b4
69,b0|b1|b2|b3|b4
70,b1|b3
71,b0|b1|b2|b3|b4
72,b0|b2|b3
73,b0|b1|b2|b3|b4
74,b0|b1|b2|b3|b4
75,b0|b1|b2|b3|b4
76,b0|b2|b3
77,b3|b4
78,b0|b1|b2|b3|b4
79,b0|b1|b2|b3|b4
80,b0|b1|b2|b4
81,b0|b1|b4
82,b0|b1|b2|b3|b4
83,b0|b1|b3
84,b1|b2|b3|b4
85,b0|b3|b4
86,b0|b1|b2|b3|b4
87,b0|b1|b2|b3|b4
88,b0|b1|b2|b3|b4
89,b1
90,b0|b1|b2|b3
91,b0|b1|b2|b3|b4
92,b0|b2|b3|b4
93,b1|b2|b3|b4
94,b2
95,b2
96,b4
97,b0|b3|b4
98,b0|b1|b2|b3|b4
99,b3|b4
100,b0|b2
101,b4
102,b0|b1|b2|b3|b4
103,b1
104,b0|b1|b2
105,b0|b2|b3|b4
106,b1|b4
107,b0|b2|b3|b4
108,b0|b1|b2|b3|b4
109,b0|b1|b2|b3|b4
110,b0|b2
111,b0|b2|b4
112,b0|b1|b2|b3|b4
113,b0|b1|b2|b3|b4
114,b0|b1|b2|b3|b4
115,b1|b2|b3|b4
116,b0|b1|b2|b3|b4
117,b0|b1|b2|b3|b4
118,b2|b4
119,b1|b2|b3
120,b3|b4
121,b0|b1|b2
122,b0|b3|b4
123,b3
124,b0|b1|b2|b3|b4
125,b0|b1|b2|b3|b4
126,b0|b1|b2|b3|b4
127,b1|b2|b3|b4
128,b0|b1|b2|b3|b4
129,b0|b1|b2|b3|b4
130,b0|b1|b2|b3|b4
131,b0|b1|b2|b3|b4
132,b0|b1|b2|b3|b4
133,b0|b4
134,b0|b1|b2|b3|b4
135,b0|b1|b2|b3|b4
136,b2|b3
137,b0|b1|b2|b3|b4
138,b0|b1|b2|b3
139,b0|b1|b2|b3|b4
140,b0|b1|b2|b3|b4
141,b4
142,b0|b1|b2|b3|b4
143,b1|b3|b4
144,b0|b1|b2|b3|b4
145,b0|b1|b2|b3|b4
146,b1
147,b1|b3|b4
148,b0|b3|b4
149,b4
150,b0|b1|b2|b3|b4
151,b0|b1|b2|b3|b4
152,b0|b2|b4
153,b3|b4
154,b1|b4
155,b0|b2|b4
156,b0|b1|b2|b3|b4
157,b0|b1|b2|b3|b4
158,b0|b1|b2|b3|b4
159,b0|b1|b2|b3|b4
160,b1|b4
161,b2
162,b0|b1
163,b0|b1|b2|b3|b4
164,b1
165,b0|b1|b2|b3|b4
166,b0|b1|b3
167,b0|b2|b4
168,b0|b2
169,b0|b1|b2|b3|b4
170,b0|b1|b2
171,b0|b1|b2|b3|b4
172,b0|b1|b2|b4
173,b1|b3
174,b4
175,b0|b1|b2|b3|b4
176,b0|b1|b2|b3|b4
177,b0|b1|b2|b3|b4
178,b3
179,b0|b1|b2|b3|b4
180,b0|b1|b2|b3|b4
181,b1|b3|b4
182,b2
183,b4
184,b0|b2|b3|b4
185,b0
186,b1
187,b2|b3
188,b1|b3
189,b1|b3|b4
190,b0|b1|b2
191,b1
192,b2|b3|b4
193,b0|b1|b2|b4
194,b0|b1|b2|b3|b4
195,b1|b2|b3
196,b0|b1|b2|b3|b4
197,b0|b1|b2|b3|b4
198,b0|b1|b2|b3|b4
199,b4
200,b0|b1|b2|b3|b4
201,b1
202,b0|b2|b3|b4
203,b0|b1|b2
204,b0|b1|b2|b3|b4
205,b0|b2
206,b0|b1|b2|b3|b4
207,b1|b3|b4
208,b0|b1|b2|b3|b4
209,b1|b3
210,b0|b1|b2|b3|b4
211,b0|b1|b2|b3|b4
212,b0|b1|b2
213,b0|b2|b3|b4
214,b4
215,b0|b1|b2|b3|b4
216,b1|b2|b4
217,b2|b4
218,b0|b1|b2|b3|b4
219,b0|b1|b2|b4
220,b0|b1|b2|b3|b4
221,b0|b1|b2|b3|b4
222,b0|b1|b2|b3|b4
223,b0|b1|b2|b3|b4
224,b0|b1|b2|b3
225,b0|b1|b2|b3|b4
226,b0|b1|b2|b3|b4
227,b0|b1|b2|b3|b4
228,b3
229,b1|b2|b3
230,b0|b2|b3|b4
231,b0|b1|b2|b3|b4
232,b0|b1|b2|b3|b4
233,b4
234,b0|b1|b2|b3|b4
235,b0|b1|b2|b3|b4
236,b0|b1|b2|b3|b4
237,b0|b1|b2|b3|b4
238,b0|b1|b2|b3|b4
239,b3
240,b0|b1|b2|b3|b4
241,b2|b4
242,b3|b4
243,b0|b1|b2|b4
244,b0|b1|b2|b3|b4
245,b3|b4
246,b0|b1|b2|b3|b4
247,b0|b2|b3
248,b1
249,b0|b1|b2|b3|b4
250,b3|b4
251,b0|b1|b2|b3|b4
252,b1|b2|b3
253,b0|b1|b2|b3|b4
254,b4
255,b2|b3|b4
256,b4
257,b0|b1|b2|b3
258,b0|b2|b3
259,b0|b1|b2|b3|b4
260,b2|b3|b4
261,b0|b1|b2|b3|b4
262,b0|b1|b3|b4
263,b0|b1|b2|b3|b4
264,b1|b4
265,b3|b4
266,b4
267,b2
268,b0|b1|b2|b3|b4
269,b0|b1|b2|b3|b4
270,b3|b4
271,b0|b1|b2|b3|b4
272,b0|b1|b2|b3|b4
273,b3
274,b1|b2|b3|b4
275,b0|b3
276,b3
277,b0|b1|b2|b3|b4
278,b0|b1|b2|b3|b4
279,b0|b1|b2|b3|b4
280,b1|b3
281,b0|b1|b2|b3|b4
282,b0|b2
283,b2
284,b0|b1|b2|b3|b4
285,b0|b1|b2|b3|b4
286,b4
287,b2|b3|b4
288,b0|b1|b2|b3|b4
289,b3
290,b0|b1|b2|b3|b4
291,b0|b1|b2|b3|b4
292,b4
293,b3|b4
294,b0|b2
295,b0|b1|b2|b3|b4
296,b0|b1|b2|b3|b4
297,b0|b1|b2|b3|b4
298,b3|b4
299,b0|b1|b2|b3|b4
300,b0|b1|b2|b3|b4
