row_id,b0,b1,b2,b3,b4,raw_val
81,0.2400464300121803,0.1756815275263703,0.05597012160740046,0.05695857027797851,0.050192895015262834,10/22/21|ID-AC|Aceh|19|2|25|-8|38259|2040|35998|221|Province|n/a|Aceh|Indonesia|Asia|Sumatera|UTC+07:00|Daerah Khusus|18|5|289|508.7405165|6497|57956|5247257|90.54|96.91052174|4.225614628|3.62|7291.24|0.38|388.77|38.88|0|94.09|3.8|0.5
82,0.28276199175291733,0.20173906135748587,0.07421552506500606,0.06465795527067181,0.04761712707150631,10/29/21|ID-PA|Papua|20|0|0|20|34189|555|31916|1718|Province|n/a|Papua|Indonesia|Asia|Papua|UTC+09:00|Daerah Khusus|28|1|560|110|5411|319036|4340348|13.6|138.69603|-4.66620953|4.61|7877.02|0|127.87|12.79|0|93.35|3.33|1
83,0.04607185168010236,0.010539888722178188,0.002532820908314204,0.0007544342143760413,0.000311576137961543,5/11/20|ID-BB|Kepulauan Bangka Belitung|0|0|0|0|30|1|8|21|Province|n/a|Kepulauan Bangka Belitung|Indonesia|Asia|Sumatera|UTC+07:00|n/a|6|1|47|82|309|16424|1379767|84.01|106.5499324|-2.447444127|0|21.74|0|0.72|0.07|0|26.67|0|1
84,0.25985109637463166,0.19934315736292083,0.09712022451352534,0.14841303872741862,0.04682090787524136,6/17/21|ID-KR|Kepulauan Riau|307|23|307|-23|21344|442|17339|3563|Province|n/a|Kepulauan Riau|Indonesia|Asia|Sumatera|UTC+07:00|n/a|5|2|75|142|275|8202|1929400|235.24|108.261746|3.916346|159.12|11062.51|11.92|229.09|22.91|0|81.24|0.87|23
85,0.07786238280585517,0.010539888722178188,0.002709578872458786,0.0006963603770808095,0.00023031438112992397,3/13/20|ID-RI|Riau|0|0|0|0|2|0|3|-1|Province|n/a|Riau|Indonesia|Asia|Sumatera|UTC+07:00|n/a|10|2|169|268|1591|87024|6074100|69.8|101.8051092|0.511647851|0|0.33|0|0|0|0|150.0|1|1
86,0.2443526281187688,0.05573120669789418,0.026867107999116308,0.01663460631622027,0.00938722109099292,11/6/20|ID-AC|Aceh|71|0|185|-114|7629|288|5661|1680|Province|n/a|Aceh|Indonesia|Asia|Sumatera|UTC+07:00|Daerah Khusus|18|5|289|508.7405165|6497|57956|5247257|90.54|96.91052174|4.225614628|13.53|1453.9|0|54.89|5.49|0|74.2|2.03|0
87,0.07512001896738592,0.010671272575614774,0.007680902755153785,0.0022717914570167023,0.0005899970013564386,4/12/20|ID-SA|Sulawesi Utara|4|0|0|4|17|3|2|12|Province|n/a|Sulawesi Utara|Indonesia|Asia|Sulawesi|UTC+08:00|n/a|11|4|171|332|1507|13892|2641884|190.17|124.5212396|1.259638212|1.51|6.43|0|1.14|0.11|0|11.76|1.395671301|1
88,0.2285104314375515,0.07338531230449306,0.05441506684250564,0.02826368271740428,0.02340047224111413,12/23/20|ID-KU|Kalimantan Utara|87|0|0|87|3036|36|1568|1432|Province|n/a|Kalimantan Utara|Indonesia|Asia|Kalimantan|UTC+08:00|n/a|4|1|53|35|447|75468|648407|8.59|116.2188791|2.891012621|134.17|4682.24|0|55.52|5.55|0|51.65|1.98|0
89,0.09172923851502718,0.051962278721685344,0.04205887930173174,0.01818749768217048,0.012822032183056569,1/12/21|ID-BB|Kepulauan Bangka Belitung|36|0|37|-1|3133|53|2412|668|Province|n/a|Kepulauan Bangka Belitung|Indonesia|Asia|Sumatera|UTC+07:00|n/a|6|1|47|82|309|16424|1379767|84.01|106.5499324|-2.447444127|26.09|2270.67|0|38.41|3.84|0|76.99|0.4|0
90,0.23896453596058603,0.10191009831237113,0.052995108171592586,0.04776405052221864,0.022408766334570406,10/28/21|ID-NB|Nusa Tenggara Barat|12|0|4|8|27703|811|26760|132|Province|n/a|Nusa Tenggara Barat|Indonesia|Asia|Nusa Tenggara|UTC+08:00|n/a|8|2|117|145|995|18572|5270247|283.77|117.5086257|-8.606998866|2.28|5256.49|0|153.88|15.39|0|96.6|2|1
91,0.2684371468206064,0.18885207243448063,0.1267819525363126,0.09824082021128708,0.09842464020653628,11/12/21|ID-BB|Kepulauan Bangka Belitung|4|1|9|-6|52114|1450|50581|83|Province|n/a|Kepulauan Bangka Belitung|Indonesia|Asia|Sumatera|UTC+07:00|n/a|6|1|47|82|309|16424|1379767|84.01|106.5499324|-2.447444127|2.9|37770.15|0.72|1050.9|105.09|0|97.06|1|1.074145242
92,0.2491608651590304,0.05323306376339263,0.028107044167298197,0.021688505470883843,0.008338325872981542,9/29/20|ID-RI|Riau|222|4|164|54|7275|152|3686|3437|Province|n/a|Riau|Indonesia|Asia|Sumatera|UTC+07:00|n/a|10|2|169|268|1591|87024|6074100|69.8|101.8051092|0.511647851|36.55|1197.71|0.66|25.02|2.5|0|50.67|0.94|0.8
93,0.23250483699584834,0.18976558867404605,0.0728241728961,0.093966985471409,0.08348708899237164,11/7/21|ID-JB|Jawa Barat|98|0|107|-9|706530|14708|690261|1561|Province|n/a|Jawa Barat|Indonesia|Asia|Jawa|UTC+07:00|n/a|18|9|627|645|5312|35378|45161325|1276.55|107.6037083|-6.920432083|2.17|15644.58|0|325.68|32.57|0|97.7|1.81|1
94,0.2433035384577548,0.048809757434920775,0.04802954550438257,0.04589882463112492,0.020054444723315804,7/28/21|ID-KB|Kalimantan Barat|487|7|419|61|24462|599|19116|4747|Province|n/a|Kalimantan Barat|Indonesia|Asia|Kalimantan|UTC+07:00|n/a|12|2|174|99|2031|147307|5422814|36.81|111.1211776|-0.086474572|89.81|4510.94|1.29|110.46|11.05|0|78.15|1.14|0.5
95,0.20221082488056819,0.19205399032941173,0.1948890747538392,0.12223953918880504,0.06939145846645618,1/6/21|ID-JK|DKI Jakarta|2402|17|1095|1290|195300|3383|175281|16636|Province|n/a|DKI Jakarta|Indonesia|Asia|Jawa|UTC+07:00|Daerah Khusus Ibu Kota|1|5|44|267|4490.348298|664|10846145|16334.31|106.8361183|-6.204698991|221.46|18006.4|1.57|311.91|31.19|0|89.75|1.32|0.89
96,0.25985049117849646,0.16195834525927588,0.07036160419547025,0.07448359127897618,0.06311279916047709,4/15/21|ID-BA|Bali|202|5|143|54|42376|1225|39362|1789|Province|n/a|Bali|Indonesia|Asia|Nusa Tenggara|UTC+08:00|n/a|8|1|57|80|636|5780|4216171|729.43|115.1317136|-8.369471688|47.91|10050.83|1.19|290.55|29.05|0|92.89|1.67|2.5
97,0.27511700314506815,0.16834207770194448,0.09545739627930229,0.077006071581762,0.04143017863032091,11/7/21|ID-BT|Banten|11|0|8|3|132468|2686|129531|251|Province|n/a|Banten|Indonesia|Asia|Jawa|UTC+07:00|n/a|4|4|155|313|1238|9663|10722374|1109.64|106.1090043|-6.456736388|1.03|12354.35|0|250.5|25.05|0|97.78|0.55|1
98,0.13824094657340963,0.052151804913002246,0.011778197036070375,0.006519502004584681,0.004946360737146131,8/4/20|ID-KT|Kalimantan Tengah|53|0|31|22|1844|90|1278|476|Province|n/a|Kalimantan Tengah|Indonesia|Asia|Kalimantan|UTC+07:00|n/a|13|1|136|139|1432|153565|2570289|16.74|113.4176536|-1.602484653|20.62|717.43|0|35.02|3.5|0|69.31|3.79|1
99,0.18751504749474576,0.04360402685718851,0.02778086595035442,0.009881873048529556,0.010485914393091824,12/25/20|ID-AC|Aceh|15|0|1|14|8679|357|7102|1220|Province|n/a|Aceh|Indonesia|Asia|Sumatera|UTC+07:00|Daerah Khusus|18|5|289|508.7405165|6497|57956|5247257|90.54|96.91052174|4.225614628|2.86|1654.01|0|68.04|6.8|0|81.83|1.07|0
