row_id,b0,b1,b2,b3,b4,raw_val
0,0.3409769056892506,0.3537024742998396,0.2689984374488994,0.1592396289150567,0.029917273263145586,3|10|9|60|2000000.0|10000|15977|15.755
1,0.36536076771447207,0.698694137956176,0.4593287187656475,0.18658406852399392,0.12489271747422397,1|1000|9|300|1000000.0|1000|82934|90.794
2,0.35718824351642536,0.40145061520197567,0.2420071494603663,0.11028061594964678,0.02703074399741809,3|10|9|300|10000000.0|100000.0|14997|18.455
3,0.1566163480610908,0.15820608004155148,0.1259914582641062,0.0978380207927204,0.06483012268741409,3|100|2|60|2000000.0|100000.0|11236|8032
4,0.16703542651751419,0.1390631083413042,0.12808584440736137,0.12896820121484004,0.13567361763938293,1|10|2|120|2000000.0|100000.0|1442.1|69.313
5,0.43414022215846526,0.3806212918524981,0.25833560560534213,0.08914438039482453,0.03812230402583029,1|100|15|1|1000000.0|100000.0|40487|19.74
6,0.4731623505381041,0.9280247058151977,0.48624630957020437,0.2702087458705835,0.18856825695454155,3|10000|12|1|100000.0|10000|213000.0|1121.2
7,0.5071510613178856,0.8082686190204263,0.2441841732279461,0.27875788046229527,0.12821824088791375,3|10000|18|60|2000000.0|1000|199000.0|1109.4
8,0.44402852185145836,0.7530677393754448,0.4664142436188362,0.15942931493137089,0.1039057223943777,1|10000|15|10|1000000.0|100000.0|154000.0|389.38
9,0.2950352563869424,0.5461455194241829,0.10926288496961772,0.09283917732049989,0.07590095726039729,3|1000|2|120|100000.0|100000.0|1380.7|9505.9
10,0.49920917354288924,0.3280202993379871,0.2617811658408417,0.09711876636360331,0.017740453775655488,3|10|18|120|10000000.0|10000|10464|25.64
11,0.18027730745673387,0.1659656052605738,0.11342800775305441,0.08661050014418681,0.04141302909911277,3|100|2|300|1000000.0|10000|15746|888.24
12,0.497856116452379,0.5962009962715624,0.4262705732262771,0.2237088049545913,0.15159219542238359,1|1000|18|10|10000000.0|1000|59044|140.74
13,0.20651126707312623,0.1390631083413042,0.12808584440736137,0.12896820121484004,0.13461053861213287,1|10|2|120|10000000.0|100000.0|1086.6|84.449
14,0.4952735817436484,0.28500647356752645,0.2464262732875743,0.09953418881914718,0.04428260794242067,1|10|18|60|10000000.0|10000|34816|3.3012
15,0.33916377038111634,0.7868374948267066,0.5342121265164049,0.3460847351284547,0.1193863297353707,3|1000|6|120|100000.0|100000.0|128000.0|185.76
16,0.28692252145663627,0.3668262688742705,0.28735453136603023,0.16162301049021324,0.024534121073766298,1|100|6|300|1000000.0|1000|40908|19.7
17,0.4362324801902549,0.39158090322408595,0.2500641233144773,0.10085308976662655,0.012925586066855357,3|100|12|120|2000000.0|100000.0|40868|66.741
18,0.17066395434036236,0.13249488970806034,0.09420440459006009,0.08661050014418681,0.03135915650923784,3|10|2|300|1000000.0|10000|7365.8|73.659
19,0.20651126707312623,0.15403717750995047,0.12858007864341753,0.11311099683845274,0.1367276535715003,1|10|1|120|10000000.0|100000.0|1228.9|78.21
20,0.46013319359534266,0.5863406418392373,0.4940749947720922,0.07755853022046685,0.06539044268744143,1|10000|18|300|1000000.0|10000|152000.0|456.36
21,0.4362324801902549,0.4060633996485243,0.26019578481432293,0.09498836708199823,0.01008531231073915,3|100|12|1|1000000.0|100000.0|37492|65.714
22,0.3050099960494416,0.3183571499394658,0.10207778712391824,0.10588077374659154,0.10088725713262406,1|1000|1|1|100000.0|10000|432.82|20009
23,0.46787314267750374,0.7548292996442153,0.5458025015549683,0.298013304419099,0.1099064394609776,3|1000|12|120|2000000.0|10000|132000.0|191.3
24,0.2928236160316202,0.4209044876304017,0.10458199209767931,0.11442271973724204,0.13617769464187482,1|1000|2|10|2000000.0|1000|10412|914.93
25,0.4403214186246488,0.36901837746433125,0.2963401462724211,0.15404649317085004,0.017645506050609164,3|10|15|1|1000000.0|10000|11509|22.488
26,0.36569894585651563,0.9321055856267788,0.3252464151835413,0.1595635848822768,0.0863324458115725,3|10000|6|120|10000000.0|1000|207000.0|1066.3
27,0.4886469806663425,0.44225007892912677,0.25450303480861824,0.10701752109919314,0.007474928080680124,3|10|18|10|2000000.0|100000.0|12314|22.141
28,0.19629841376982943,0.17094205925180908,0.12731079949376625,0.10932481141464494,0.1327966980876033,1|100|1|300|1000000.0|100000.0|446.62|1811.9
29,0.29132529179041233,0.36428400253754367,0.24325565816611094,0.10057280482475715,0.008890949968483617,3|100|6|120|1000000.0|100000.0|38372|68.238
30,0.37068087495922974,0.9687854508670278,0.4566844776402429,0.18748512114158453,0.1629803201497375,3|10000|6|10|1000000.0|100000.0|198000.0|1087.7
31,0.16887499797311314,0.15181712883481432,0.11269477383608847,0.09758695886113063,0.09378958239215408,3|10|1|10|1000000.0|100000.0|116|2827.5
32,0.28910340985285793,0.36404210840354767,0.29295776179392846,0.14872097623328578,0.006056992895208858,3|100|6|1|100000.0|10000|36418|65.099
33,0.4417741095026757,0.4138887240668089,0.2698093649589322,0.10656923428990964,0.027360692212079617,3|10|12|10|1000000.0|100000.0|10928|22.932
34,0.4602359723496909,0.6748604820728039,0.42367980494423474,0.19628382705065317,0.13467932791242143,1|1000|15|300|2000000.0|100000.0|64181|129.12
35,0.18957795551788686,0.14035861024463303,0.12881937871339644,0.12333898733138443,0.13856554650692943,1|10|1|60|100000.0|10000|10859|8.6452
36,0.3662168258109192,1.1606873416409658,1.078381448765433,0.2699071107143724,0.2388691884640393,3|10000|3|10|2000000.0|1000|199000.0|1124.5
37,0.20651126707312623,0.13249488970806034,0.11053978541672825,0.12976622778598704,0.13883520342810732,1|10|2|300|10000000.0|10000|7788.4|10.736
38,0.38788348184287386,0.8963794640811166,0.32116514793289286,0.2391581928488788,0.184297362455507,3|10000|9|10|10000000.0|10000|212000.0|1008.6
39,0.28910246315916555,0.2939535824883274,0.2689984374488994,0.15895717853078759,0.030276862427401997,1|10|6|60|2000000.0|10000|37801|2.0138
40,0.34117462418693156,0.3766628664131788,0.3016088091017543,0.16054616662992793,0.02654168117761711,1|10|9|1|1000000.0|1000|35801|2.3494
41,0.3012533253963936,0.6786912431696857,0.41152674457852834,0.1781076669449032,0.13129504516931545,1|1000|3|10|2000000.0|1000|75443|102.1
42,0.4417741095026757,0.36840150851225406,0.2554630312174534,0.10550988907590328,0.027332192265559076,3|10|12|60|100000.0|100000.0|11388|23.725
43,0.4718341628948014,0.7712132086489054,0.5544426491108286,0.33334967983035163,0.07193508386646537,3|1000|15|120|100000.0|100000.0|115000.0|210.45
44,0.424100983211679,0.5964947904450119,0.10804725379814197,0.07312810387656371,0.09728177011314168,3|10000|2|10|10000000.0|1000|30623|10360
45,0.21368585025483336,0.1581319771642951,0.13783070359108493,0.1257295509191099,0.11931407199691407,1|100|2|1|10000000.0|100000.0|462.61|1175.7
46,0.3408810716327859,0.7551606115399956,0.5374249518575744,0.097919612054089,0.08459604519414798,1|10000|3|1|10000000.0|1000|119000.0|492.94
47,0.4563985965950453,0.5213829919064076,0.41035561275812443,0.23613583110254538,0.13277138673708092,1|1000|12|60|10000000.0|10000|59984|141.25
48,0.4417741095026757,0.36723331912329327,0.2550940317847237,0.10762366855027944,0.0076998756603875755,3|10|15|120|1000000.0|100000.0|12478|22.342
49,0.472649999130226,0.7108745584652856,0.5223006504556266,0.3213792570875088,0.10963053618753262,3|1000|12|10|10000000.0|10000|122000.0|209.93
50,0.24982621558327767,0.3463029278490311,0.2830728169114075,0.16020930429424574,0.03625607101027476,1|10|3|10|2000000.0|1000|38129|1.9659
51,0.25134222967741027,0.22646712638118707,0.2773724472064727,0.15288748755432274,0.032611904751218015,3|100|3|120|1000000.0|10000|38826|65.74
52,0.14688385524333925,0.14665826913964933,0.11421575993287462,0.09112816961897621,0.08420451704897465,3|10|1|120|2000000.0|10000|905.53|302.06
53,0.4731623505381041,0.9105497565287292,0.3971297382809844,0.19214337262272915,0.14030417686812596,3|10000|12|10|100000.0|10000|208000.0|1221.3
54,0.25134222967741027,0.2541124191370053,0.282615814261426,0.14903337651255408,0.03252637913795283,3|100|3|60|1000000.0|10000|39356|66.989
55,0.34316563140192397,0.3393605173843295,0.2554630312174534,0.10555190839717075,0.03801315988254479,1|10|9|60|1000000.0|100000.0|37993|2.1795
56,0.18027730745673387,0.1659656052605738,0.11342800775305441,0.08459427533970047,0.054865245451982805,3|100|2|300|100000.0|10000|14955|899.04
57,0.3049457503992896,0.6792369832157751,0.4175526990872899,0.18727609692891742,0.11285165558161037,1|1000|3|300|2000000.0|100000.0|72199|111.53
58,0.30648947103699997,0.4101203143809567,0.2622888462380798,0.11089836470756617,0.02881385476124413,3|10|6|300|10000000.0|1000|15598|18.203
59,0.44675951401634917,0.37520709557680876,0.24593874471446536,0.09159804814434014,0.015727995341367037,3|100|12|10|10000000.0|10000|36245|73.885
60,0.3409769056892506,0.3788177352761078,0.29034146379970915,0.159199956547905,0.028042885666413667,3|10|9|60|1000000.0|1000|16196|17.176
61,0.4556323748712203,0.8768432788239281,0.2806457893151848,0.22777828174098183,0.1995543042290662,3|10000|15|60|10000000.0|1000|208000.0|1251.6
62,0.44228621595150736,0.31230595981767867,0.2650831531353536,0.08657216796557624,0.03456750385417273,1|100|15|1|10000000.0|10000|29718|36.572
63,0.4150093725004126,0.707672582117293,0.11945212271457513,0.08772096235444209,0.0947970292580155,3|10000|2|10|100000.0|100000.0|16475|8014.7
64,0.44228621595150736,0.3488967055970341,0.24658118586648553,0.11000013383179685,0.024388811453040636,1|100|12|300|10000000.0|100000.0|35454|23.472
65,0.3073971217197242,0.49477500402093894,0.11232550147043653,0.08951431838874761,0.06879547812228781,3|1000|2|60|10000000.0|10000|49170|7276.5
66,0.36399196597975947,0.6888187826604505,0.47371688826367225,0.1341652677683816,0.14648414414813674,1|10000|9|120|100000.0|10000|149000.0|364.13
67,0.2960986667292514,0.3451071030318529,0.3035756158205507,0.16019952115809746,0.03013151221593585,1|10|6|10|1000000.0|10000|35386|1.9707
68,0.37909035714392464,0.9683193998409613,0.4078966145297611,0.2442007021454767,0.17665504443758479,3|10000|6|1|2000000.0|100000.0|197000.0|1012.5
