row_id,b0,b1,b2,b3,b4,raw_val
0,0.2508751635583767,0.3519601756056464,0.31017334652568274,0.47224914794905104,0.6175193032050906,0.3029002967882225|0.9047333333333334|0.0|130|absolute_error|16|4.5|13
1,0.16361265736790262,0.3108503121426581,0.14049796641041404,0.14051892169473817,0.16147345378869155,0.4313713966677441|0.9047333333333334|0.0|130|squared_error|19|9.25|19
2,0.1311519118994245,0.11406875098901917,0.14086235406969833,0.14145045795361233,0.16161544465629163,0.4402456583703094|0.9047333333333334|0.0|200|poisson|11|7.75|12
3,0.23125787371388096,0.2672376903732636,0.14191938225936476,0.14108376860425595,0.16123809324311256,0.433046340101672|0.9047333333333334|0.0|120|squared_error|19|7.75|11
4,0.1697830985633789,0.0767820166322612,0.14099820023301754,0.14116648024738904,0.16190616027212715,0.4341041991125738|0.9047333333333334|0.0|160|squared_error|5|3.75|9
5,0.2765016217835105,0.08198695996995795,0.14445634533839688,0.14246770484745258,0.16223800121348195,0.4242014633716318|0.9047333333333334|0.0|70|poisson|7|5.25|5
6,0.27822507565981014,0.08131634293503766,0.18087102561043925,0.13653196013796995,0.1627690872841603,0.4318121712556198|0.9047333333333334|0.0|50|poisson|2|6.5|3
7,0.3094009947740951,0.5174038560206066,0.6858357015155868,0.7080870718461085,0.4829247834822597,0.3022538273926713|0.9047333333333334|0.0|70|absolute_error|10|0.75|17
8,0.3350238533487514,0.6914180103296563,0.8206003017379293,1.7073669652507413,1.1328792364337392,0.0|1.0|1.0|10|absolute_error|14|4.25|5
9,0.27713672123854494,0.08121664392143439,0.17835242790808858,0.141396371460159,0.16266780485480006,0.4386588698539567|0.9047333333333334|0.0|80|squared_error|4|3.5|1
10,0.1649386267813505,0.07743168949351192,0.1412028305048893,0.14093658410351162,0.1605552727377717,0.4334577297170227|0.9047333333333334|0.0|150|poisson|8|7.0|8
11,0.2821134464295724,0.20992353357009613,0.1441490337990593,0.1424770935813054,0.16019555713634417,0.4309893920249184|0.9047333333333334|0.0|30|poisson|6|9.25|10
12,0.20401440755979725,0.07321664926629151,0.13763309437902221,0.137974559879675,0.1611912850686233,0.4381887102935559|0.9047333333333334|0.0|90|poisson|2|1.0|12
13,0.301271480113194,0.12859314134172173,0.18469128003857035,0.14229707339513245,0.16384403794120792,0.4379830154858805|0.9047333333333334|0.0|50|poisson|19|2.5|4
14,0.2787583840193074,0.251111354516521,0.3757186144846342,0.18403682267928406,0.24772382839485066,0.2955834386294849|0.9047333333333334|0.0|170|absolute_error|14|7.5|2
15,0.301271480113194,0.09283078632531655,0.17672481783360852,0.14072480438423482,0.16364825893102905,0.4224383650201286|0.9047333333333334|0.0|70|poisson|15|2.25|2
