row_id,b0,b1,b2,b3,b4,raw_val
71,0.2526938015655293,0.24015932810734242,0.22568279337237968,0.01890142596531241,0.0,0|0|0|720|180|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9921|0
72,0.20527971599530476,0.17293614796995363,0.16554921490318317,0.1188602995009507,0.0,0|0|0|940|235|0|0|0|400|0|0|0|0|0|0|0|0|0|0|11581|0
73,0.5827393764272053,0.35832168982452156,0.1979305682532397,0.01711904432394964,0.0,0|0|0|600|150|0|0|0|400|0|0|0|0|0|0|0|0|0|0|5812|0
74,0.6079088793655559,0.5369369812085665,0.20111274456836223,0.017119044323949725,0.0,0|0|0|480|120|0|0|0|400|0|0|0|0|0|0|0|0|0|0|10032|0
75,0.2526938015655293,0.25249005697127913,0.22568279337237968,0.01853172641835452,0.0,0|0|0|720|180|0|0|0|400|0|0|0|0|0|0|0|0|0|0|12179|0
76,0.5837176555659164,0.5369369812085665,0.20111274456836223,0.017119044323949725,0.0,0|0|0|480|120|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9969|0
77,0.2711480412227266,0.2579194867681009,0.22498976124452522,0.014864242568704047,0.0,0|0|0|720|180|0|0|0|400|0|0|0|0|0|0|0|0|0|0|8938|0
78,0.25605132428187954,0.24015932810734242,0.224705285979177,0.017498772017696836,0.0,0|0|0|720|180|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9692|0
79,0.5687615609782162,0.36040762681446503,0.1979305682532397,0.01711904432394964,0.0,0|0|0|600|150|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9790|0
80,0.2711480412227266,0.2579194867681009,0.22498976124452522,0.01511146547391944,0.004960698016689541,0|0|0|720|180|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9072|0
81,0.2304843805398983,0.19948365514291438,0.16554921490318317,0.12594633224981935,0.0017327144343276314,0|0|0|1000|250|0|0|0|400|0|0|0|0|0|0|0|0|0|0|5204|0
82,0.25605132428187954,0.24015932810734242,0.224705285979177,0.017498772017696836,0.0,0|0|0|720|180|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9688|0
83,0.20527971599530476,0.17293614796995363,0.1978452421678914,0.022692268527393766,0.0,0|0|0|840|210|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9890|0
84,0.20527971599530476,0.17293614796995363,0.16554921490318317,0.1188602995009507,0.0,0|0|0|940|235|0|0|0|400|0|0|0|0|0|0|0|0|0|0|11764|0
85,0.2304843805398983,0.19948365514291438,0.16554921490318317,0.09206867978163105,0.0010278409457595142,0|0|0|674.4219653|2000|0|0|0|400|0|0|0|0|0|0|0|0|0|0|5629|0
86,0.5607835773051637,0.6261922018479044,0.2007297717951439,0.017119044323949693,0.0,0|0|0|450|112|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9780|0
87,0.5607835773051637,0.6261922018479044,0.2007297717951439,0.017119044323949693,0.0,0|0|0|450|112|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9781|0
88,0.20527971599530476,0.17293614796995363,0.1978452421678914,0.025478119375614703,0.0,0|0|0|840|210|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9899|0
89,0.2526938015655293,0.24015932810734242,0.22568279337237968,0.01853172641835452,0.0,0|0|0|720|180|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9923|0
90,0.20527971599530476,0.17293614796995363,0.16554921490318317,0.1188602995009507,0.0,0|0|0|940|235|0|0|0|400|0|0|0|0|0|0|0|0|0|0|11763|0
91,0.2711480412227266,0.2379619762503329,0.22498976124452522,0.018246115440279678,0.0,0|0|0|720|180|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9582|0
92,0.6079088793655559,0.5369369812085665,0.20111274456836223,0.017119044323949725,0.0,0|0|0|480|120|0|0|0|400|0|0|0|0|0|0|0|0|0|0|10015|0
93,0.5811401497499615,0.450750733638454,0.20111274456836212,0.01711904432394964,0.0,0|0|0|600|150|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9979|0
94,0.5811401497499615,0.450750733638454,0.20111274456836212,0.01711904432394964,0.0,0|0|0|600|150|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9983|0
95,0.2711480412227266,0.2579194867681009,0.22526777881199372,0.014015078689905919,0.0,0|0|0|720|180|0|0|0|400|0|0|0|0|0|0|0|0|0|0|8936|0
96,0.20527971599530476,0.17293614796995363,0.16554921490318317,0.1188602995009507,0.0,0|0|0|940|235|0|0|0|400|0|0|0|0|0|0|0|0|0|0|11585|0
97,0.60867845635019,0.450750733638454,0.20111274456836212,0.01711904432394964,0.0,0|0|0|600|150|0|0|0|400|0|0|0|0|0|0|0|0|0|0|10034|0
98,0.60867845635019,0.450750733638454,0.20111274456836212,0.01711904432394964,0.0,0|0|0|600|150|0|0|0|400|0|0|0|0|0|0|0|0|0|0|10001|0
99,0.5811401497499615,0.450750733638454,0.20111274456836212,0.01711904432394964,0.0,0|0|0|600|150|0|0|0|400|0|0|0|0|0|0|0|0|0|0|9986|0
