row_id,b0,b1,b2,b3,b4,raw_val
0,0.3364199492115279,0.17392298690051267,0.07135676439795494,0.07519189705507034,0.04669328228059573,0|1|1|1|0|4|0|3|128|16|0|9721.4|12.197677
1,0.45064780772067214,0.2406352055065585,0.1253377148523797,0.13057020383443252,0.07087551369030606,0|1|0|0|1|3|0|3|20|0|10|6623.8|9.063584
2,0.4293425991980548,0.20034951998048753,0.17491237768985646,0.1351790468888769,0.08432309266302362,1|1|0|0|1|4|0|4|20|16|64|6056.6|8.870345
3,0.4767482423617723,0.19382068623186163,0.20516954454117975,0.1102740610292809,0.09733192028166728,1|1|0|0|1|2|0|3|8|8|128|5514.8|7.837199
4,0.4909613665181269,0.5820204807189879,0.3105056579485996,0.2639542878825463,0.04534260625710359,1|1|0|0|0|1|0|4|8|0|10|4847.6|7.417828
5,0.6050686913311882,0.3612617604131939,0.21872274511131287,0.09949196138425703,0.0924106152043702,1|0|0|0|0|3|0|3|128|0|32|4621.8|7.076875
6,0.5958322875214332,0.37014017699114143,0.1344048905722425,0.09808111601477816,0.08965606437302814,0|0|0|0|1|2|0|2|64|8|32|5333.6|7.999372
7,0.3812806804803162,0.19954682123774448,0.09184515243140914,0.08719726241478597,0.06349158088909099,1|1|1|1|0|4|0|4|8|20|20|8441.6|10.905484
8,0.3724243044645202,0.16845371159289044,0.08469081883292998,0.0754794042334547,0.0582632015136954,0|1|1|1|1|3|0|3|32|32|10|9283.8|11.613276
9,0.2733161764091778,0.17392298690051267,0.08214508221541914,0.07140432382401361,0.05445002352002738,0|1|1|1|0|3|0|1|0|20|64|9169.6|11.216034
10,0.3669379088183318,0.33221393251579323,0.18972337765149788,0.15747055771460444,0.047022156482709465,0|1|0|0|0|3|0|1|32|10|0|6904.8|8.968
11,0.3137026990266312,0.17841521727504978,0.0959864259236735,0.08701499741986969,0.06134805385991438,1|1|1|1|0|4|0|1|10|64|32|8672.2|11.40466
12,0.4909613665181269,0.5881098522151526,0.29610479503161163,0.2639542878825463,0.04588612049378932,1|1|0|0|0|1|0|4|16|8|16|5089.4|7.554049
13,0.30837850329741345,0.17392298690051267,0.08537448526201112,0.07060163367192568,0.04330330626298618,0|1|1|1|0|1|0|3|8|10|32|8585.6|10.654552
14,0.33543928691546004,0.19058577954176636,0.06537260594517467,0.07582796928369417,0.07398809666888229,0|1|1|1|1|2|0|1|0|0|32|8119.4|10.333103
15,0.4909613665181269,0.6621480463830459,0.29421777455987275,0.26393480805356123,0.049231581799355585,1|1|0|0|0|1|0|2|32|64|16|5105.6|7.915862
16,0.7880644473754898,0.2999348172485086,0.15380209376381057,0.11362478161185358,0.10740150467545981,0|0|0|0|0|4|0|1|0|20|64|5418.4|8.042735
17,0.43280283003681846,0.29924396155077193,0.1369981825123123,0.1232815062645428,0.05994909298204024,0|1|0|0|0|3|0|3|8|8|32|6826.2|9.072667
18,0.6240582835843621,0.3659246126979639,0.16942971200880996,0.16249116523825713,0.07507172405802413,0|0|0|0|1|3|0|2|10|128|32|5240.6|8.281429
19,0.43280283003681846,0.3584917678645242,0.18168658121424808,0.14800594762341843,0.07723204055537199,0|1|0|0|0|2|0|4|0|128|20|5810|9.143428
20,0.4752718398745441,0.2573392315067317,0.18283443379900924,0.14231904971519646,0.10091165726923529,1|1|0|0|1|4|0|2|20|0|32|5705|9.026154
21,0.7325347006765127,0.294393482839997,0.14254028358094104,0.08055646860795898,0.08034100220593693,0|0|0|0|0|4|0|4|128|32|32|5338.2|8.39172
22,0.42644794061124286,0.279996072040636,0.12117041681205475,0.11636696222460823,0.06639872526842495,0|1|0|0|1|3|0|1|64|64|8|7180.4|9.965517
23,0.43280283003681846,0.33460904263983066,0.15955361368209942,0.1278652074083901,0.08449592938367399,0|1|0|0|0|2|0|4|8|0|8|5899|8.267334
24,0.36518833086426805,0.16387854049416237,0.07887622733058886,0.05767847698967076,0.05501756302401811,0|1|1|1|1|4|0|2|0|20|32|9359.2|11.379971
25,0.8031515345699543,0.3154273074150868,0.18133136790120513,0.128528561936073,0.13361210758201814,1|0|0|0|0|4|0|1|0|16|64|4697|7.363036
26,0.36518833086426805,0.1872375763440269,0.0688800990608086,0.061395376701212416,0.05950845319242207,0|1|1|1|1|4|0|4|10|20|20|9582.2|11.776751
27,0.4752718398745441,0.20637576058464474,0.1722516914256505,0.1263298383216816,0.1412735435383951,1|1|0|0|1|4|0|3|0|8|128|5499.6|7.700625
28,0.3800871795149708,0.29230328629883806,0.14924120969082025,0.13450472576309638,0.07378342325218015,0|1|0|0|0|4|0|4|128|8|64|7205.2|9.552079
29,0.4909613665181269,0.6625638681329614,0.29421777455987275,0.26335023358997667,0.04987890578159345,1|1|0|0|0|1|0|2|64|64|16|5101.2|7.720749
30,0.3999354462707982,0.16967965298012366,0.10379702849228672,0.07308008758760409,0.0507678214906154,1|1|1|1|1|2|0|2|10|128|20|7904.6|10.186
31,0.3448945409385369,0.14328587266992615,0.0937184951699905,0.06788852232438895,0.05622434675597277,0|1|1|1|0|3|0|2|32|16|16|9659.8|12.044225
32,0.34426833673937657,0.17253280802866405,0.09685949561682725,0.06939780313578411,0.05418730230561132,1|1|1|1|1|2|0|2|32|0|64|7596.6|10.31718
33,0.3448945409385369,0.19336419239863664,0.08544021250755589,0.06683681893991379,0.05279729780361185,0|1|1|1|0|3|0|4|8|20|128|9431.2|11.942673
34,0.7783678151619566,0.40546610051712795,0.21580592423953152,0.11223614179162833,0.06652397819464659,1|0|0|0|0|3|0|1|64|32|64|4727.8|7.220645
35,0.7564137219840382,0.28618681280623126,0.1288966070641595,0.08952612465203483,0.08475917854069565,0|0|0|0|0|4|0|1|128|32|8|5785.4|8.5488
36,0.6280170026427316,0.3614841373507501,0.2246964180306,0.12861056888897301,0.12214685566310197,1|0|0|0|0|3|0|3|20|16|8|4838|7.277097
37,0.371578143183118,0.2628513528344674,0.15953278708871674,0.13055766755584353,0.07735304642781557,1|1|0|0|0|4|0|1|128|10|8|6194.2|9.183276
38,0.8232209781935794,0.3163308914117865,0.17362368899336816,0.12894830710689126,0.10215350901266299,1|0|0|0|1|4|0|4|10|10|64|5171|8.092094
39,0.43196851091579014,0.6661097492787411,0.41431587975838735,0.31799121462862273,0.07101469175113415,0|1|0|0|0|1|0|1|64|128|128|5710.2|8.253077
40,0.3885508932633466,0.1578956413987575,0.11346379296954831,0.07030932814999614,0.060621880274058515,1|1|1|1|0|2|0|3|20|64|10|7971|10.215334
41,0.3448945409385369,0.14328587266992615,0.09010058383428644,0.07480445455675112,0.06963799267257685,0|1|1|1|0|2|0|2|8|64|16|9179.4|11.064375
42,0.30837850329741345,0.19336419239863664,0.08544021250755589,0.069769358008884,0.054621194688308915,0|1|1|1|0|3|0|4|32|10|20|9405|11.951429
43,0.4767482423617723,0.3113155819218005,0.20421317706499278,0.12925074035308765,0.11674227285599627,1|1|0|0|1|3|0|2|0|0|0|4882|7.946667
44,0.43280283003681846,0.2932397224125315,0.1369981825123123,0.12931602804470965,0.05994909298204024,0|1|0|0|0|3|0|3|8|64|10|6958|9.040391
45,0.45064780772067214,0.28937401690782577,0.12117041681205475,0.11182022456482416,0.061743575536745685,0|1|0|0|1|3|0|4|32|64|32|6650|8.854839
46,0.314247922304805,0.19058577954176636,0.08273784885414966,0.08549685250521535,0.05937526017582117,0|1|1|1|1|2|0|3|20|64|64|8868.2|10.914667
47,0.7031874457537423,0.41027801092867267,0.21436884596491956,0.11075322013061965,0.06535822613479508,1|0|0|0|0|2|0|1|32|20|20|5262.2|7.35042
48,0.42249027788025534,0.2799302949059468,0.20075908767941864,0.10842776028620865,0.06565383282098118,1|1|0|0|0|3|0|3|64|20|64|5975.2|8.285149
49,0.4909613665181269,0.5956573204023997,0.29610479503161163,0.2639542878825463,0.050573142494846866,1|1|0|0|0|1|0|4|0|32|0|4462.8|7.638695
50,0.7271494530515265,0.33915614085464313,0.13604091106321659,0.08765878359260097,0.09120370826635667,0|0|0|0|0|2|0|1|128|10|128|5858.6|8.556172
51,0.45353962758907274,0.2926879695789629,0.20559101242494981,0.12322612382810778,0.1170387613689765,1|1|0|0|1|2|0|2|0|10|128|5085.8|7.950345
52,0.3885508932633466,0.1473751857035171,0.09768924181891636,0.1046384567080145,0.060176500618012135,1|1|1|1|0|2|0|3|64|8|32|7869.8|10.170667
53,0.38307125564045413,0.18423166726825851,0.15742969785292696,0.12170535332669681,0.06452485273051053,1|1|0|0|1|4|0|1|10|10|8|6288.6|8.426602
54,0.2828208282646639,0.17392298690051267,0.08170510488352552,0.0799761211902766,0.05937526017582117,0|1|1|1|0|2|0|3|16|20|64|9038.6|11.288276
55,0.7236664378745389,0.3900547298311174,0.17420394647602494,0.10118659692888143,0.06779608351092084,1|0|0|0|1|2|0|4|16|32|64|4666.6|7.862675
56,0.6647687859820686,0.5395736706017531,0.8981568188477378,0.3611559410172166,0.3379230994612523,0|0|0|0|0|1|0|3|20|16|20|3082.8|6.440172
57,0.42644794061124286,0.24750264318645948,0.16964202965697348,0.0983161766256505,0.0757273761236398,1|1|0|0|1|3|0|1|16|128|8|5885.4|8.531333
58,0.45064780772067214,0.32140443129197804,0.12203117100663419,0.11399066332192972,0.07155608030207998,0|1|0|0|1|3|0|2|20|20|16|7184.6|9.704138
59,0.7783424295128868,0.32224686003053227,0.1657473355952861,0.11888842145189496,0.09286548927475503,1|0|0|0|1|4|0|4|16|16|128|4991|7.801609
60,0.4767482423617723,0.2857531838874537,0.22632509114796867,0.09838189609544994,0.09148666980094979,1|1|0|0|1|2|0|2|64|20|10|5429.8|7.673289
61,0.42644794061124286,0.22708246337286483,0.1695248969106088,0.0983161766256505,0.07688388780299397,1|1|0|0|1|3|0|1|8|16|8|5914.4|8.532
62,0.7083540496324089,0.33715619889980236,0.15123560781990314,0.10445146486230854,0.07338120010478202,1|0|0|0|1|4|0|2|64|8|16|5077.4|7.726207
63,0.5958322875214332,0.34453119760892154,0.11861180877750617,0.10911067897664545,0.0932246601537653,0|0|0|0|1|2|0|2|32|32|128|5267.6|8.05
64,0.46494323632146967,0.3102427555797564,0.22189699502887636,0.1473935987823022,0.10359698863801552,1|1|0|0|0|4|0|2|20|0|0|5490.4|8.119213
65,0.6858360919161475,0.367303115284691,0.13523083492545065,0.08666967643922643,0.06200597546585523,0|0|0|0|1|2|0|4|8|10|20|5110.8|7.883448
66,0.3927884418022182,0.21291187696672365,0.1069812818272021,0.06293735655480308,0.08361780992738464,1|1|1|1|1|4|0|4|20|20|0|8270.2|10.516299
67,0.7482156036553597,0.30298660150013845,0.13330438213442575,0.07639317038931132,0.08214668959749537,1|0|0|0|0|4|0|3|16|0|8|4993.8|7.70023
68,0.7738015963997891,0.2858600575188931,0.12640456713429546,0.07016689433901631,0.07973291986123074,0|0|0|0|0|4|0|1|10|16|32|5850.2|9.156933
69,0.4909613665181269,0.6143047325685304,0.331553489436307,0.2604453411987676,0.04147793579646469,1|1|0|0|0|1|0|3|8|64|16|5261.8|8.112941
70,0.3937407126538441,0.6518258826829513,0.41431587975838735,0.32266212903227826,0.05375614897323996,0|1|0|0|0|1|0|1|8|10|32|5887.8|8.764133
71,0.7472774781385371,0.5992764378781305,0.8248943984147118,0.5035664728538821,0.4512889868169099,1|0|0|0|0|1|0|1|16|10|8|2927.2|6.194
72,0.4022794895937422,0.2404145604096551,0.13670102711838125,0.10937338714027878,0.07363206913431151,0|1|0|0|1|4|0|4|128|64|64|7339.8|9.804911
73,0.43196851091579014,0.6493483503165641,0.425073411633509,0.31799121462862273,0.06919493975186185,0|1|0|0|0|1|0|1|32|0|10|5598.2|7.60625
74,0.6241766432906443,0.4326577071029003,0.18889956881045825,0.10676048004548526,0.10521049997003035,1|0|0|0|1|2|0|4|32|16|20|4722.8|7.708723
75,0.7749960584481252,0.3640527995771484,0.22143034166170858,0.11751436546699369,0.10537790872784855,0|0|0|0|0|3|0|1|32|8|64|5378.8|8.554074
76,0.42644794061124286,0.2117712422737986,0.19071545395804299,0.1079570456053131,0.10133749185771865,1|1|0|0|1|2|0|1|8|128|16|5615|9.107692
77,0.3724243044645202,0.16387854049416237,0.0912591860563004,0.07956860462276892,0.07469838666837605,0|1|1|1|1|2|0|2|20|32|20|9167|11.193322
