row_id,b0,b1,b2,b3,b4,raw_val
0,0.6691591849853069,0.5988434639245408,0.9179911630292824,0.7603871367184863,0.9644407742067617,1|1|0|1|1|1|256|8|1024|50820
1,0.6499082299381586,0.6924062675219956,0.7142994875063853,0.9673080642667131,0.6385222402755665,1|1|1|1|1|0|256|8|256|124653.8
2,1.0941062263824786,1.2799950500862376,0.6745439504460212,0.5551728809337808,0.43100953016501753,1|0|0|0|0|1|256|2|256|46926.4
3,0.7697014318702489,0.7059391176294131,0.7017936207335305,0.9761979757148498,1.0663504604221727,1|1|0|0|1|0|256|2|1024|52291.4
4,0.5661029492847585,0.5252334861063962,0.9700758717443533,0.9321414293871706,1.0417666919434558,1|1|0|1|0|1|256|2|4096|134923.2
5,0.7229769535558378,0.73464273915841,0.7601332598829477,0.9224389069498166,1.060798845834512,1|1|0|0|1|0|256|32|256|60552
6,0.7252441115925464,0.6901440424519344,0.7539792428489169,0.8957672617296056,0.9640295926156621,1|1|0|0|1|0|128|8|4096|51674.6
7,0.5524439600018675,0.6419852466350602,0.9987719290805264,0.98981082618669,0.826592323672175,1|1|0|1|1|1|64|32|1024|55065.8
8,0.519524069827414,0.5912744909349259,0.6716357939378697,0.7395272995204635,0.876171843339816,1|1|1|1|0|1|128|8|256|56107.2
9,1.1848946993920586,1.3016579830807087,0.6750158651928495,0.4832816447774402,0.455206959320815,1|0|0|0|1|1|128|2|256|47309.6
10,1.0597379648257057,1.0025371925448923,0.6731470284939497,0.4918554941588834,0.4472228987508313,1|0|0|0|0|0|256|8|1024|47278.4
11,0.6955567984713342,0.5565633304781509,0.8711682540526963,0.7626306770491528,0.9222523082422491,1|1|0|0|1|1|128|2|4096|53835.2
12,0.7237342193664168,0.6303645269550223,0.8680588056956174,0.7211815412717324,0.810477501846412,1|1|0|1|1|0|256|8|256|51327.6
13,0.5943523164595887,0.7379407136794486,0.7699541163965825,0.9450545926648077,0.9015145039029976,1|1|0|0|0|0|256|32|4096|52702.6
14,0.9910026029395139,1.240418315884831,0.6562407285629961,0.35928103287604196,0.3806781203524177,1|0|1|0|0|0|128|2|1024|47500.4
