row_id,b0,b1,b2,b3,b4,raw_val
69,0.2727184515614179,0.272360462204878,0.2226424060580785,0.16907738848095757,0.04552725729956383,1|0|0|0|1|1|0|0|1|0|0|1|1|1|0|0|1|1|0|0|0|94.782|25.083666
70,0.23894302953079824,0.16003815083338174,0.0348261435361523,0.03595258869627521,0.01044366162162477,1|1|1|0|0|1|1|1|1|0|1|0|1|1|0|0|1|0|0|0|1|22.904|92.332727
71,0.25244808159482157,0.1638722033385872,0.03528851214652382,0.02315652440509421,0.013675532790536031,1|0|1|0|0|1|1|0|1|0|1|0|1|1|0|0|1|0|0|1|0|33.18|68.311372
72,0.25134868450591086,0.2722406431586337,0.23309567661250213,0.24556876150666154,0.057076353297726506,1|1|0|1|1|0|0|0|1|1|0|0|1|1|0|0|1|1|0|0|0|81.744|25.289741
73,0.17673354472831704,0.1663388874218303,0.1279014756561425,0.148079169091312,0.07895824091350921,1|1|0|1|1|1|1|0|1|0|0|1|1|0|0|1|1|1|0|0|0|158.828|25.187196
74,0.28224059813879104,0.2626072468407315,0.2390801877457215,0.2465890903915003,0.05053035506755904,1|1|1|1|1|0|0|0|1|0|0|1|1|1|0|0|1|1|0|0|0|80.582|25.796352
75,0.1333023338295608,0.07972989761221234,0.036548688525517785,0.03902634382828737,0.010935128375325082,1|1|1|0|0|0|0|1|1|0|0|1|1|0|0|1|1|0|0|0|1|43.352|89.735354
76,0.23825167838829595,0.28506372552234976,0.23595355920087205,0.16258118727500181,0.054056793469708465,1|0|0|0|1|0|1|1|1|1|0|0|1|1|0|0|1|1|0|0|0|86.608|25.122555
77,0.15183933954701279,0.12909322500453219,0.021977396410130412,0.013478283245514458,0.012771501997272968,1|0|1|1|1|1|1|1|1|1|0|0|1|0|0|1|1|0|0|0|1|44.68|92.115111
78,0.2026554321187153,0.17319311520884453,0.10654385620482039,0.09870994125174444,0.01563231845455194,1|0|1|0|0|1|0|1|1|0|0|1|1|0|0|1|1|0|0|1|0|66.778|68.440366
79,0.24730114387624946,0.279121886499755,0.16664507469665413,0.13266712454787485,0.03469979268675631,1|0|0|1|1|0|1|0|1|1|0|0|1|0|0|1|1|0|1|0|0|83.36|46.957829
80,0.28224059813879104,0.2569096901612774,0.22981805668404362,0.1818382675722534,0.05674968653605839,1|1|1|1|1|1|1|0|1|0|0|1|1|1|0|0|1|1|0|0|0|86.718|25.772406
81,0.26598551844235263,0.24567365304609498,0.2496099145337487,0.15932078992220752,0.057919697991511865,1|0|1|0|0|0|1|0|1|0|1|0|1|1|0|0|1|1|0|0|0|84.532|25.793405
82,0.28329386272618634,0.1190630689513717,0.053538254526269445,0.03963555254997418,0.014527390543354458,1|0|0|1|0|1|0|1|1|1|0|0|1|1|0|0|1|0|1|0|0|49.936|47.8984
83,0.2717815391197367,0.15414977300146232,0.028661746155244926,0.021805432963319975,0.013316455405105825,1|0|1|0|1|0|1|0|1|0|1|0|1|1|0|0|1|0|0|0|1|24.244|85.810306
84,0.19518959173249956,0.13750864580488237,0.10395068886497381,0.13195191565108624,0.06939880578519146,1|0|0|0|1|0|1|0|1|0|1|0|1|0|0|1|1|1|0|0|0|156.338|25.151912
85,0.18644602290479456,0.16153538305155907,0.13247936549217085,0.09911235542246796,0.016206051808444293,1|1|0|0|0|1|1|0|1|0|1|0|1|0|0|1|1|0|0|1|0|52.896|71.162707
86,0.24582339002547285,0.188207719236436,0.048867602703990015,0.03447895933063904,0.012896874052487026,1|0|1|1|0|0|1|1|1|0|1|0|1|1|0|0|1|0|1|0|0|45.44|47.58057
87,0.12847556908314817,0.19839031104408553,0.11144882037511311,0.1507676037856275,0.0671368890733966,1|1|0|0|0|1|0|1|1|1|0|0|1|0|0|1|1|1|0|0|0|173.378|25.42105
88,0.14854687996710875,0.1258776346292714,0.03339592403997389,0.038707572561368926,0.05588973985143997,1|1|1|1|1|0|1|1|1|1|0|0|1|0|0|1|1|0|0|0|1|40.79|91.741244
89,0.27848502001092457,0.26426246265107217,0.2395843290569159,0.15970303319840712,0.05526970185686756,1|0|1|0|1|0|1|1|1|0|0|1|1|1|0|0|1|1|0|0|0|86.044|25.827849
90,0.1390739929134513,0.13531089863228396,0.09025119044083518,0.027403580527273933,0.013827371718956526,1|1|1|1|0|0|1|1|1|1|0|0|1|0|1|0|1|0|0|1|0|37.18|68.128108
91,0.19607222235309876,0.20998073633060682,0.2115576175169448,0.18433427179145354,0.06967225836468624,1|0|0|0|1|0|0|0|1|0|0|1|1|0|1|0|1|1|0|0|0|131.456|25.610451
92,0.2641277578819693,0.15870549148918062,0.03303414166167217,0.027203975604856722,0.016041221248355744,1|1|1|1|1|0|1|0|1|0|1|0|1|1|0|0|1|0|0|1|0|29.806|66.577839
93,0.1700611154102303,0.11735586830389284,0.021977396410130412,0.013289276632089422,0.012498568450194956,1|0|1|0|1|1|1|0|1|1|0|0|1|0|0|1|1|0|0|0|1|44.536|92.571091
94,0.2815239054371487,0.2582487923178665,0.22981805668404362,0.17920324521390393,0.05674968653605839,1|1|1|0|1|1|1|0|1|0|0|1|1|1|0|0|1|1|0|0|0|86.656|25.810885
95,0.16753049836717154,0.14718279441711224,0.023926090860016454,0.015354137792537238,0.01821879641362234,1|0|0|1|1|1|1|0|1|1|0|0|1|0|1|0|1|0|0|0|1|33.582|91.936613
96,0.15173790626080472,0.139039891727675,0.08203172297106259,0.07432707050645808,0.018679535567352447,1|0|1|1|1|0|1|0|1|1|0|0|1|0|1|0|1|0|0|1|0|43.108|67.997674
97,0.18501803631697294,0.15524907984370717,0.11082649606004472,0.1328400608009356,0.0847527695290009,1|0|0|1|0|1|1|1|1|0|1|0|1|0|0|1|1|1|0|0|0|153.87|25.544928
98,0.19353750231882727,0.17453416377041708,0.10404517073623493,0.10866714326304526,0.016839552330150394,1|0|1|1|0|1|1|1|1|0|0|1|1|0|0|1|1|0|0|1|0|54.534|71.294791
99,0.19695949305553573,0.16466748359851457,0.10753751196401634,0.09674579899801934,0.026611326399080676,1|1|1|0|1|0|0|1|1|0|0|1|1|0|0|1|1|0|0|1|0|66.672|65.294645
