row_id,b0,b1,b2,b3,b4,raw_val
0,0.27884664600898085,0.22585150392509198,0.1605100720757285,0.13147513335810512,0.12494210491933368,1|1|1|1|0|1|0|0|1|1|0|1|1|0|1|1|91463.6|26.001746
1,0.25621647714916757,0.3128480701797293,0.2792742656891798,0.13730126586349742,0.14703615089859562,1|0|1|0|1|1|1|0|1|0|0|1|1|0|0|1|77447.2|26.430699
2,0.4031740673249905,0.44042229123040494,0.20211024025292074,0.1831172759181831,0.1434906366933245,0|1|0|0|1|0|1|1|1|0|0|0|1|1|0|0|66094.4|26.256789
3,0.21021389038950306,0.13566030408625518,0.1791611732302975,0.14531591458222723,0.11415397666462607,0|1|1|1|0|1|1|1|0|1|1|1|1|1|1|0|96174.2|25.859873
4,0.24842301636785957,0.1770102447106938,0.14447038675321783,0.12842121668928613,0.1347788768058014,1|1|0|1|1|1|1|1|0|1|1|1|1|1|1|0|90566.8|26.251756
5,0.34282932280397044,0.32872968400687025,0.32617133957140465,0.1713511533075243,0.1932477731488043,0|0|1|0|0|0|1|1|1|1|0|1|1|1|0|0|77877.2|25.98718
6,0.2961758965416082,0.2651620294826588,0.13081510747484668,0.15007280117479227,0.11583471097575143,0|1|0|1|0|1|1|1|1|1|0|0|0|1|0|0|86021|25.523294
7,0.30772804916690727,0.2679081384476512,0.1554027681617656,0.15783863567837297,0.12760211223467408,0|1|0|1|0|1|0|1|1|1|0|0|1|0|0|1|83960|25.654263
8,0.41929662259461026,0.36606443032046904,0.30108697411281465,0.22611714028018276,0.16359326573737834,0|0|1|0|0|0|0|1|1|0|0|0|0|1|1|0|64268.4|25.812015
9,0.27097794588928975,0.27007035211509445,0.20502716569013343,0.15469836367219178,0.13913091701047525,0|0|0|1|0|1|0|1|0|1|1|0|1|0|1|1|86715.4|26.214456
10,0.2589683345389695,0.1690355536049003,0.16790924702831642,0.14794358878470582,0.09288507666889184,0|1|1|1|0|0|1|0|1|0|1|0|1|1|0|1|89750.8|26.083556
11,0.22307656114996036,0.18928177640741006,0.17084683348153865,0.1790247887880716,0.10457672438174405,0|0|0|1|1|0|1|0|1|1|1|1|1|1|0|1|92908.2|25.739822
12,0.32422851928526997,0.3230661877286598,0.2969712829259101,0.1556820542298292,0.15275250316121158,0|1|1|0|0|1|1|0|0|1|1|0|1|0|0|0|79872.8|26.1285
13,0.35841910971275903,0.3131087086872504,0.23553012505754878,0.13938947532143808,0.1307334134762616,0|1|1|0|1|1|1|0|0|1|0|0|0|1|1|0|76056.6|26.158158
14,0.29163616253796154,0.20212010594667532,0.19651631699226849,0.1681012441244649,0.10262393993300535,1|0|0|1|0|0|1|1|0|1|0|1|1|1|0|1|86435.2|25.622187
15,0.36283107360023237,0.33127459989852875,0.20010058164065145,0.14780062369696284,0.1323206208226028,0|0|1|0|0|1|0|0|0|0|0|0|0|1|0|1|65743.2|26.290965
16,0.3250214835485665,0.2292688437748918,0.23690265525357795,0.18494744460627682,0.19532926381410415,1|0|1|0|1|1|0|1|0|1|0|1|0|1|0|0|73056.2|26.137801
17,0.25556797855054847,0.23789290288781131,0.16298682957204136,0.14868103007124375,0.1297805529754297,1|1|0|1|0|1|1|0|0|1|1|0|0|0|0|1|87814.6|25.650481
18,0.3579358611604854,0.29569337845794447,0.2339889296969712,0.20891876031695164,0.16263488410134805,1|1|0|0|1|1|0|0|1|0|0|1|1|1|1|0|62355.2|26.421039
19,0.33882536822973064,0.2951675944546789,0.19598389917801262,0.1670409264366556,0.14908009651565537,0|1|0|0|0|1|1|1|0|1|0|1|1|1|0|0|72893.4|26.198356
20,0.3049598780917051,0.32872968400687025,0.2991523261764433,0.14748650142291134,0.19183998260722593,0|0|1|0|0|0|1|0|0|1|0|1|1|1|0|0|75917.6|25.901814
