row_id,b0,b1,b2,b3,b4,raw_val
49,0.17713657707631153,0.22193447350426448,0.22763022639163402,0.14185729606924818,0.013051671878896064,a2c|CartPole-v1|317.36|16258.2244|71406|0.0036201356030521|-3.996|0.948|15|0.005|0.501|1.208|0.939
50,0.2818391827689769,0.2437010026128885,0.22944143412177156,0.30932342581300676,0.0817634978987075,a2c|CartPole-v1|315.68|12773.2036|13475|0.0120262696274716|-3.414|0.914|13|0.003|0.817|1.426|0.969
51,0.20608750115390856,0.2233652690022239,0.17816127023271863,0.13083544174114745,0.13519988234606656,a2c|CartPole-v1|66.65|245.9265|93249|0.0007128652818901|-4.227|0.976|10|0.009|0.503|1.085|0.98
52,0.2860847128724485,0.22566765653255572,0.2091369339772194,0.23179311937994407,0.04151151078015734,a2c|CartPole-v1|392.77|5914.8641|11669|0.0223356858356386|-3.332|0.952|16|0.005|0.654|1.938|0.956
53,0.23970941009228833,0.20262875052873683,0.15548753243827257,0.2928947730937781,0.01747129039065274,a2c|CartPole-v1|174.23|6716.8921|57552|0.0027109116618541|-3.518|0.92|5|0.005|0.811|1.123|0.954
54,0.2530864703170905,0.24471039334767425,0.2602125919313351,0.3607829462625502,3.8687541071852826e-05,a2c|CartPole-v1|261.2|22008.258|64307|0.0030260811352595|-3.106|0.963|9|0.007|0.694|1.122|0.965
55,0.17802455472821685,0.0897187936616737,0.08724923719725644,0.09603371469168723,0.03305296085138936,a2c|CartPole-v1|98.3|417.546|35560|0.0027321837853036|-4.95|0.932|5|0|0.889|0.668|0.961
56,0.2323271732504911,0.13987689251072963,0.12026481403852662,0.10466428077033779,0.05025135930230332,a2c|CartPole-v1|324.5|22909.868|50879|0.0043976227196937|-4.242|0.941|12|0.003|0.986|1.331|0.963
57,0.27168787648393705,0.21875149011267583,0.20994744212498034,0.19295518213269344,0.0010271699430561712,a2c|CartPole-v1|44.25|1242.9925|51952|0.0008318295781397|-3.281|0.988|10|0.001|0.93|0.924|0.913
58,0.2701953301712137,0.33636488486735444,0.31655586112045087,0.31955445067722593,0.0859403967197334,a2c|CartPole-v1|286.07|21701.6441|17420|0.0073121335886395|-3.067|0.936|20|0.01|0.648|1.818|0.955
59,0.26030733412997625,0.28024174252315665,0.23316091611116463,0.2979847317698992,0.015608939053631105,a2c|CartPole-v1|306.2|16257.558|18177|0.0088919714906318|-3.036|0.945|10|0.002|0.694|1.55|0.933
60,0.2377452027528373,0.24776522641631502,0.29678534675030377,0.23491494844734473,0.0010271699430561712,a2c|CartPole-v1|214.11|11997.5809|90504|0.0020888254531745|-3.558|0.925|11|0.005|0.987|0.516|0.925
61,0.2765298485156814,0.18781579496874662,0.19616678875159058,0.18267408562085397,0.03846070005862622,a2c|CartPole-v1|257.39|7764.0909|51950|0.0043103007317033|-3.441|0.904|13|0.002|0.991|0.934|0.939
62,0.2095116693132247,0.1333525534870444,0.10675698026462695,0.07207043654439643,0.10766555152941547,a2c|CartPole-v1|223.82|7129.8356|73752|0.0027672125777944|-4.528|0.935|17|0.003|0.902|1.917|0.901
63,0.2392784494986991,0.11278985364494808,0.1074217306633047,0.12651384593586956,0.09449997091572371,a2c|CartPole-v1|122.44|1602.4464|90275|0.0013326302826992|-4.597|0.924|17|0.004|0.944|1.322|0.953
64,0.18395961946932976,0.15634371589890242,0.1694743908938963,0.08312920521449636,0.04478348594131399,a2c|CartPole-v1|127.08|864.4436|36109|0.0034369685552212|-4.206|0.958|13|0.01|0.943|1.058|0.902
65,0.16548025051026707,0.12502586484180814,0.15276169162892017,0.12556266327107232,0.05025135930230332,a2c|CartPole-v1|51.7|46.822|93432|0.0005530605310737|-4.23|0.997|5|0.003|0.91|0.628|0.939
66,0.21736010190822785,0.240981371352961,0.152231324450362,0.14825393972424672,0.0018836360654114692,a2c|CartPole-v1|299.77|14793.2761|45061|0.0050082468836861|-4.037|0.914|7|0.007|0.576|1.98|0.941
67,0.10787914670023337,0.09937114226185736,0.1512213504048665,0.11091721587234347,0.0820986803973545,a2c|CartPole-v1|81.99|100.2469|58426|0.0014008859863182|-4.835|0.961|20|0.006|0.668|0.786|0.902
68,0.2665775508074797,0.21096748768972826,0.15422342545941078,0.07895584778671899,0.015608939053631105,a2c|CartPole-v1|141.73|1547.4321|13670|0.0093130487469862|-3.42|0.984|6|0.004|0.691|1.082|0.938
69,0.2118543954599185,0.17294987458052186,0.24705271664214126,0.1305879474011791,0.013051671878896064,a2c|CartPole-v1|161.09|1519.3789|73086|0.0021591987491568|-3.977|0.907|19|0.003|0.855|1.845|0.966
70,0.23352325692045178,0.31846819484666905,0.30182204163445825,0.15858540829614126,0.014438529091661581,a2c|CartPole-v1|210.31|17136.8109|48126|0.0032224596924357|-3.551|0.931|8|0.005|0.651|0.639|0.954
71,0.25981823723535036,0.21460750348399132,0.29310947001177995,0.2866340920454355,0.027379566920480013,a2c|CartPole-v1|348.21|15717.3589|25732|0.0084006510254848|-3.263|0.946|16|0.005|0.951|1.254|0.957
72,0.16167207300646255,0.1646413614304723,0.1381225768269662,0.12169420809230912,0.03904755171412318,a2c|CartPole-v1|60.18|82.0996|70541|0.0008521170583532|-4.306|0.931|19|0.009|0.859|0.88|0.927
73,0.22790566442325644,0.11022668415869237,0.15667774209410787,0.20756652907675024,0.006340334242752037,a2c|CartPole-v1|272.9|7979.67|40473|0.0056321843113225|-3.591|0.957|17|0|0.561|0.965|0.963
74,0.16553595105859278,0.17658772058916145,0.1191092616808492,0.12344096376900028,0.13015201566128473,a2c|CartPole-v1|132.12|2056.8756|89108|0.0014492264691197|-4.322|0.97|8|0.007|0.718|0.984|0.972
75,0.2669882603895948,0.27626874116692174,0.33868119286086384,0.4141764868825696,0.001914242361058756,a2c|CartPole-v1|225.92|14329.3236|17145|0.0071776863320318|-3.051|0.944|11|0.008|0.572|1.181|0.909
76,0.2392784494986991,0.19912706130216076,0.10078914553163072,0.1313911926979351,0.09781506183960752,a2c|CartPole-v1|65.73|34.5781|85091|0.0007721442758193|-4.543|0.928|20|0.006|0.965|1.953|0.952
77,0.2325654049367269,0.15634371589890242,0.15398454633624628,0.09879083948411167,0.03904755171412318,a2c|CartPole-v1|206.73|13967.2821|82742|0.0021376217245053|-4.334|0.963|17|0.009|0.992|1.479|0.921
78,0.23906893750298377,0.14933964041895217,0.20644817016077563,0.2530742183438444,0.01747129039065274,a2c|CartPole-v1|144.02|1928.8096|23118|0.0057498041665088|-3.732|0.993|7|0|0.817|1.41|0.958
79,0.28252220199543726,0.30459784939577933,0.33177187599779534,0.32778145742456105,0.01747129039065274,a2c|CartPole-v1|221.01|51985.4429|66654|0.0018628554866933|-3.433|0.977|8|0.009|0.805|1.201|0.963
80,0.19255214302796672,0.1664452157081501,0.1156531545870468,0.15363018963073558,0.13120019055724702,a2c|CartPole-v1|76.61|1413.6149|69300|0.0010833686941283|-4.133|0.945|6|0.008|0.597|0.885|0.969
81,0.1749828294676763,0.16939473616014059,0.2175846743835701,0.2176062601512183,0.03605300863337311,a2c|CartPole-v1|219.25|7198.4945|59158|0.0033040729107094|-3.912|0.961|13|0.001|0.536|0.952|0.944
82,0.25569291320012555,0.22035562231002356,0.264681578158238,0.11577787052092182,0.0018836360654114692,a2c|CartPole-v1|138.54|6978.8744|55248|0.0022263334773331|-3.979|0.908|11|0.008|0.887|1.354|0.97
83,0.16548025051026707,0.08011807159289691,0.10893353337758287,0.10604699631035736,0.054573033023416116,a2c|CartPole-v1|86.87|110.3001|59029|0.0014688799321801|-4.982|0.998|5|0|0.958|0.751|0.987
84,0.21238551868915193,0.16763007014101217,0.1525151576148495,0.11324803815124496,0.013051671878896064,a2c|CartPole-v1|75.59|4985.1669|99474|0.0007236251122627|-3.969|0.985|8|0.004|0.636|1.957|0.956
85,0.2048878521978198,0.20318750231902613,0.16263033551410763,0.13260262816353852,0.05380291921394441,a2c|CartPole-v1|314.36|20470.2344|73388|0.0033492708736605|-4.276|0.997|10|0.007|0.815|1.442|0.95
86,0.2358370944647999,0.2110091608537861,0.2014679796639584,0.2908082506782931,0.0859403967197334,a2c|CartPole-v1|491.9|270.89|2832|0.158478554330211|-3.085|0.977|17|0.006|0.516|0.998|0.939
87,0.16548025051026707,0.10657356541981013,0.1030615553701658,0.1047009413086367,0.026337540871680054,a2c|CartPole-v1|83.04|156.5184|45831|0.0018056680860586|-4.491|0.934|12|0.001|0.967|0.609|0.946
88,0.2728327945228606,0.2057565528016605,0.18134230379570968,0.1765305863366402,0.006340334242752037,a2c|CartPole-v1|173.31|20582.2509|13837|0.005035117277428|-3.359|0.993|18|0.001|0.737|1.789|0.999
89,0.2323271732504911,0.19278799242153713,0.146481162215178,0.10883643153585856,0.06639173951508252,a2c|CartPole-v1|114.03|126.9361|40923|0.0027777685683518|-4.783|0.956|20|0.005|0.92|1.964|0.934
90,0.2206621620992435,0.16196239501093315,0.1637077033835253,0.17326153148398032,0.09275385841903808,a2c|CartPole-v1|147.64|1909.6444|91705|0.0015770868314398|-4.206|0.931|6|0.002|0.579|1.844|0.966
91,0.19049466293395834,0.1760019529492215,0.16705833773945827,0.12582645544592327,0.01714167847493178,a2c|CartPole-v1|308.46|20547.5564|61157|0.0037752634409573|-4.232|0.95|15|0.002|0.795|1.903|0.904
92,0.1468621821332039,0.16699174674691114,0.1953781608354829,0.13971358805116543,0.013051671878896064,a2c|CartPole-v1|92.57|571.7461|66698|0.0013760810659419|-4.017|0.988|19|0.004|0.599|0.806|0.949
93,0.27028532201373584,0.25310834608496074,0.2941758578122052,0.18764799696276527,0.04925825732169817,a2c|CartPole-v1|106.91|7073.7809|7568|0.0073012087478547|-3.202|0.984|20|0.004|0.973|0.635|0.908
94,0.26603594434086486,0.2570362264747436,0.16265250525753042,0.25510204753594495,0.001914242361058756,a2c|CartPole-v1|321.18|22456.8296|31272|0.0059776850660252|-3.032|0.957|6|0.004|0.632|1.588|0.918
95,0.208048295934723,0.17215006833888125,0.20584362234563158,0.1258811487688328,0.057832664802372306,a2c|CartPole-v1|237.35|13117.4965|80009|0.0025486565076942|-4.137|0.926|10|0.005|0.904|1.276|0.99
96,0.2206621620992435,0.15813082968573422,0.15300648314783413,0.12902065047481628,0.09275385841903808,a2c|CartPole-v1|80.8|679.2|68399|0.0011696719128189|-4.221|0.922|11|0.004|0.602|1.565|0.991
97,0.21799963151801824,0.11974926260187126,0.15312353667360712,0.11032668365470277,0.07549303482489386,a2c|CartPole-v1|84.35|173.4705|79663|0.0010565214487851|-4.705|0.966|16|0.008|0.649|1.462|0.925
98,0.23601125754951127,0.20155046831558604,0.23791775378079535,0.24026085730707053,0.059077461710910106,a2c|CartPole-v1|338.15|15262.7465|18122|0.0101285738810722|-3.552|0.918|18|0.002|0.844|1.24|0.966
99,0.19443367936796818,0.09033033637041413,0.13846928702144204,0.11998364053675431,0.05240980567393555,a2c|CartPole-v1|111.36|5024.3064|69804|0.0014881869865895|-4.694|0.916|5|0.005|0.909|1.035|0.988
