row_id,b0,b1,b2,b3,b4,raw_val
25,0.15930887315248532,0.21250543210032158,0.18928320758616873,0.12760609913072754,0.053327461228553294,-464.59|11284.8129|99488|-0.004194041785123|0.946|-2.394|16|0.005|0.951|2.761|0.957|1|512|0
26,0.24145460403451308,0.19498333990783853,0.2040838219443532,0.2021517691888197,0.1571947502284895,-257.18|25551.8996|98566|-0.0020720454405317|0.947|-4.12|10|0.008|0.638|3.012|0.969|2|128|32
27,0.23264443032011564,0.24790154826317815,0.13598664734289798,0.09004598083110425,0.007926306276473267,-94.68|925.7236|99672|-0.0009411650228929|0.99|-3.25|9|0.003|0.878|3.283|0.925|1|64|0
28,0.21040855839388872,0.2832601455462847,0.16480093589742836,0.12045263215483382,0.06854214246475601,-83.0|11.122|99472|-0.0008343039907413|0.982|-4.352|9|0.003|0.832|3.963|0.908|2|64|512
29,0.1960107490246811,0.2561733475151275,0.12589514462358692,0.08343046063054071,0.006462595713746815,-214.39|35226.1149|99543|-0.0015907829429327|0.92|-4.561|17|0.004|0.913|0.971|0.96|2|32|256
30,0.26158992624370536,0.2089782984532423,0.11742483033012413,0.11380375558112832,0.05969181397152203,-387.65|29461.0545|99420|-0.0030077887996423|0.907|-4.704|15|0.005|0.55|2.454|0.961|1|256|0
31,0.2198966134769698,0.21089965154936083,0.22236240934940757,0.1563471969739412,0.11213765618669809,-170.15|18372.4185|99257|-0.0014464795940516|0.92|-2.777|5|0.005|0.811|2.368|0.954|1|32|0
32,0.2631131879705386,0.2732679069821474,0.19251082398071342,0.14021984854109643,0.18891314613813218,-121.7|1979.304|99468|-0.0011996257719596|0.907|-3.466|19|0.003|0.855|4.536|0.966|2|16|256
33,0.2813452445571615,0.23200399550538586,0.20053255580667512,0.1527600732913005,0.12208718623192036,-276.22|37126.9816|99402|-0.0020231453689729|0.933|-2.411|16|0.01|0.55|3.026|0.996|1|64|0
34,0.19181198061174742,0.2965593817266405,0.17989707593585436,0.09286737876172267,0.031924874179017446,-123.42|15767.1556|99517|-0.0010705628088686|0.936|-3.959|15|0.007|0.82|3.182|0.909|1|512|0
35,0.23173700754502882,0.23051894503215195,0.18677637488553195,0.16354247494231636,0.18385060546280624,-370.87|13541.6801|99415|-0.0032832650216583|0.991|-3.855|12|0.006|0.699|3.116|0.984|2|256|64
36,0.20112455853905406,0.17611166905420672,0.1852509922396463,0.18635619696542066,0.15631200497921607,-250.35|33586.4445|99161|-0.0018858978042488|0.981|-3.162|17|0.0|0.59|2.705|0.913|2|64|64
37,0.22887102059623637,0.18440005732974962,0.16140819965567627,0.10723447648946621,0.07195930273854152,-83.72|17.4896|99668|-0.0008398329636837|0.944|-3.694|9|0.005|0.565|4.597|0.944|2|128|128
38,0.22707336500080472,0.22563602598458393,0.15314970531609473,0.15012980184697058,0.12478697370518631,-500.0|0.0|98800|-0.0050606775235068|0.926|-4.395|13|0.008|0.759|2.554|0.991|2|256|32
39,0.2702290104487177,0.29874947972406085,0.2207939185841614,0.21965929959935251,0.20460809391030976,-107.72|5840.0836|99249|-0.0010250253526299|0.919|-3.829|20|0.002|0.695|4.042|0.98|2|512|256
40,0.22653394348697478,0.20012965505125352,0.15296214688057871,0.11814321967144609,0.10179752367707985,-295.56|20473.2184|99538|-0.002462749242872|0.946|-3.17|15|0.007|0.985|3.711|0.93|1|128|0
41,0.24720133192337235,0.23530792595699512,0.16837486961682044,0.13392314678502254,0.08770525651654268,-147.7|13838.96|98887|-0.0013102455703586|0.932|-4.925|5|0.0|0.889|1.004|0.961|1|512|0
42,0.12555462124400554,0.13810024010302333,0.10659882757800895,0.04954250630898128,0.005399781638446568,-500.0|0.0|99381|-0.0050310921494838|0.995|-4.684|17|0.007|0.952|1.754|0.944|1|32|0
43,0.21770572751911613,0.2527484710163373,0.17115911253121913,0.10560358044722556,0.0700785930164789,-213.13|35300.7021|99226|-0.0015842833607725|0.97|-4.531|20|0.001|0.749|4.824|0.954|2|64|512
44,0.23192987187510128,0.18364650093274706,0.1109384648404969,0.05117722222723072,0.012873941648363205,-459.61|4550.5229|98782|-0.0044478305500605|0.966|-4.557|16|0.008|0.649|3.387|0.925|1|128|0
45,0.2869058963812811,0.21963048794683568,0.15263098272853184,0.15638203817681004,0.08318379282776013,-280.08|35795.2616|99109|-0.0020761236194808|0.915|-4.574|14|0.005|0.581|4.518|0.991|1|512|0
46,0.26277541324663256,0.22791324983472674,0.2008735718216068,0.1609438953698861,0.10301724623486379,-158.84|16932.3944|98949|-0.0013707000172236|0.909|-3.347|16|0.007|0.582|4.185|0.95|1|32|0
47,0.20667467328831648,0.2572859062399098,0.19440927658600834,0.1292417615608537,0.018101540461720026,-369.59|28412.6809|99176|-0.0028967076129743|0.928|-3.04|12|0.009|0.846|1.13|0.96|2|128|64
48,0.25123621939215307,0.20505227969219914,0.19338829273036007,0.11817618888842824,0.03301567428143308,-322.67|38363.4461|99381|-0.0023425093833283|0.912|-3.476|8|0.007|0.737|2.79|0.945|1|128|0
49,0.20102442244142388,0.17355084508534496,0.1534508218930894,0.1308643719234935,0.024580952161671568,-500.0|0.0|99923|-0.0050038028901965|0.997|-4.652|12|0.006|0.86|3.566|0.935|1|64|0
50,0.20429502628216742,0.2001507352567675,0.15358591727408574,0.08140166442278937,0.016564113972005898,-185.97|29379.0941|99204|-0.0014462908597028|0.902|-4.69|9|0.006|0.829|2.205|0.957|2|32|128
51,0.2633021491090537,0.2620285612446775,0.1553057011569988,0.16220402182322316,0.1284651043775047,-118.06|10373.6964|99476|-0.0010747314661539|0.982|-4.139|6|0.009|0.741|1.134|0.989|1|512|0
52,0.2905134727053462,0.24654333431072817,0.1942779633372177,0.11267573149694954,0.031835927496347775,-85.32|36.5816|99537|-0.0008568451770426|0.984|-2.384|14|0.004|0.614|3.492|0.985|1|128|0
53,0.2235619082053188,0.29564178826793,0.20390302176593306,0.1986383182567397,0.08564788163891777,-149.24|14785.3004|99642|-0.0013042228144463|0.933|-3.235|19|0.0|0.81|1.709|0.951|2|128|64
54,0.2780239479617729,0.22793053977230476,0.15518769002134336,0.14368525441892105,0.11122775491757446,-500.0|0.0|99551|-0.0050225008036001|0.91|-2.021|14|0.002|0.949|4.756|0.98|2|256|32
55,0.23781424076000315,0.2084977751660022,0.20187876992811782,0.20103520433290262,0.10499787541554446,-315.43|29067.8581|98656|-0.0024696054056528|0.904|-3.489|8|0.007|0.696|1.671|0.99|2|256|32
56,0.23364324607099912,0.2673510439807,0.2031269189603671,0.16661322397814896,0.10788360979103115,-252.77|28655.1081|98951|-0.0019808457676347|0.903|-2.78|14|0.01|0.881|3.932|0.952|2|64|32
57,0.23944533246784455,0.26489131669678817,0.07584546003487747,0.06092607905815722,0.029160007620734292,-437.5|15718.312|99540|-0.0037957887515413|0.932|-4.437|18|0.002|0.844|2.72|0.966|1|256|0
58,0.222416467969127,0.1829639136003262,0.16912809603515983,0.14570637363799718,0.058454184706071284,-94.45|163.0085|99548|-0.0009472279359411|0.955|-3.365|10|0.002|0.582|0.634|0.914|2|64|256
59,0.1418404198790507,0.1834350323512073,0.16248272543450637,0.12814471228336005,0.07893531780942505,-184.1|25498.936|99417|-0.0014737793440594|0.992|-4.765|8|0.006|0.729|1.175|0.96|2|64|512
60,0.2235106269564178,0.22587032472359234,0.15212334086175638,0.09062682604713529,0.06446932590183485,-500.0|0.0|100000|-0.0049999500005|0.953|-2.433|7|0.0|0.873|1.594|0.94|2|128|64
61,0.2986441944037445,0.24209879770926407,0.19476153705558283,0.11175694573944366,0.06273582563399988,-298.6|26740.036|99678|-0.0023619860540623|0.913|-2.725|10|0.007|0.762|3.983|0.98|1|512|0
62,0.21249362314921527,0.20549438748124418,0.16991230672500257,0.13408610163902598,0.0834602038136586,-474.38|5907.4596|99976|-0.0044801664171689|0.966|-2.411|12|0.003|0.836|1.872|0.936|1|512|0
63,0.26279969340775566,0.28188565008664657,0.1791545387096347,0.12393075641981482,0.04996011120106789,-500.0|0.0|100000|-0.0049999500005|0.912|-2.048|6|0.0|0.699|4.508|0.971|2|16|512
64,0.21448777014126738,0.25225535592077547,0.23896810331679158,0.11575582100772297,0.09767565379709196,-134.51|3008.5609|98909|-0.0013197792316943|0.98|-3.97|7|0.001|0.804|3.066|0.934|2|256|64
65,0.25700815649807074,0.2485278443538117,0.20005944140369794,0.16983979874588542,0.08146272946156424,-92.01|490.4989|99376|-0.0009213207601417|0.926|-3.706|10|0.005|0.904|2.828|0.99|2|64|64
66,0.1824705207562825,0.22263804095770126,0.169693835170265,0.1744266291194808,0.1517523219305574,-114.87|2904.3541|99181|-0.0011252238461516|0.961|-2.934|17|0.001|0.518|1.019|0.936|2|64|16
67,0.2774393608560417,0.30696217263890785,0.18866133089419812,0.21259745003286565,0.1484448644492297,-257.86|39281.5364|99232|-0.001861609667128|0.924|-4.157|20|0.004|0.644|2.116|0.995|1|512|0
68,0.2534752385283851,0.2316064402515302,0.10795728662679352,0.07820645646313336,0.033824503786094647,-492.48|508.9536|99345|-0.0049319536211771|0.911|-4.598|16|0.002|0.715|2.293|0.908|1|128|0
69,0.2647549328005928,0.29012056718668394,0.22375069938543435,0.22313024146738186,0.18324948838061025,-128.34|6401.5444|98471|-0.0012237595356794|0.968|-3.789|5|0.003|0.895|3.857|0.969|2|16|16
70,0.21557746958409904,0.21998103753029097,0.184076245005571,0.1699791121963821,0.05571337314893727,-500.0|0.0|99931|-0.0050034023135732|0.999|-2.361|5|0.007|0.758|4.366|0.912|2|16|512
71,0.22177399415147417,0.2537319643451169,0.18817088534483933,0.1693960032710978,0.03316299210304424,-211.91|24621.0009|99579|-0.0017061859281683|0.915|-3.192|17|0.006|0.859|4.132|0.907|1|256|0
72,0.2195129133652754,0.26252291959141244,0.20146182856759556,0.18809213846983047,0.15818497991912747,-291.06|27485.8724|99207|-0.002297348675878|0.929|-2.735|19|0.006|0.504|1.844|0.977|2|256|256
73,0.18185199837357088,0.25174941488695524,0.1845150071343994,0.12382633317262098,0.12404651951562788,-83.91|47.9569|99707|-0.0008411527753085|0.978|-3.634|7|0.01|0.951|0.68|0.926|1|256|0
74,0.2595851416250756,0.2274446603018222,0.22956633075675903,0.15199237635757543,0.1123193117035437,-314.02|27432.8836|97978|-0.0025039094461061|0.919|-2.591|6|0.003|0.776|1.226|0.95|1|512|0
75,0.2008634948805346,0.1537162424162292,0.1604431763013284,0.10322515530333523,0.03328105058176883,-101.37|2492.9101|99425|-0.0009946142467628|0.957|-4.578|11|0.001|0.73|1.986|0.917|2|512|512
76,0.2484857234577698,0.27049636516159076,0.20296897303644687,0.11020451621030482,0.1319654793486737,-163.21|23060.9669|99469|-0.0013319898155476|0.926|-3.519|14|0.008|0.692|2.227|0.916|1|32|0
77,0.20439966786838729,0.18891473911815673,0.09185114901329676,0.08251885297759262,0.09785765502829522,-500.0|0.0|99591|-0.0050204835729777|0.985|-2.038|8|0.001|0.963|1.322|0.913|2|256|32
78,0.2415261924154344,0.24525172420514293,0.15082727598572762,0.17523388921058652,0.07325080890374726,-86.58|69.2416|99538|-0.0008692051843228|0.986|-3.1|16|0.001|0.819|1.28|0.961|1|512|0
79,0.17195378290652905,0.2167093316984165,0.07323091506311143,0.01881382299477394,0.006408807077199019,-500.0|0.0|99962|-0.0050018506847533|0.964|-4.591|20|0.003|0.772|0.797|0.96|2|16|32
80,0.2175688331456018,0.24184785325693958,0.1837171418861386,0.10977614055505364,0.04996011120106789,-500.0|0.0|100000|-0.0049999500005|0.923|-2.092|9|0.008|0.88|2.091|0.959|2|16|256
81,0.17565134069493984,0.11102955484331477,0.07422839674978379,0.11025988229124374,0.06460267454311519,-470.42|7874.7876|99667|-0.0043742589391461|0.942|-4.932|8|0.008|0.535|0.824|0.93|2|32|16
82,0.21346351192862972,0.2456512361719441,0.15243761384917234,0.1276570617649464,0.025349915128136495,-217.23|34895.8461|98756|-0.0016253301470098|0.923|-4.217|8|0.006|0.856|1.277|0.941|1|64|0
83,0.1853024602492599,0.20625118801612294,0.08421337623670368,0.08092449224247782,0.024580952161671568,-138.82|15072.3456|98554|-0.0012217129535762|0.965|-4.49|10|0.006|0.971|3.345|0.954|2|128|64
84,0.23713686727842714,0.21241896272039765,0.18820693863811996,0.12031853489549293,0.0677698890060459,-122.56|2184.3904|99673|-0.0012032391197102|0.943|-2.697|12|0.01|0.67|2.855|0.936|1|128|0
85,0.234233777121712,0.20343826272996884,0.18818768446421136,0.11444893195885246,0.04996011120106789,-500.0|0.0|99569|-0.0050215928492517|0.934|-2.2|16|0.008|0.815|3.89|0.92|2|32|512
86,0.18691240453229352,0.15766899893948202,0.19493083688642465,0.17500914445398702,0.084466698272354,-463.16|12214.6704|98577|-0.004180420945969|0.906|-3.025|9|0.006|0.599|0.649|0.94|2|512|512
87,0.2215854197815801,0.2084716220824715,0.14545359704833485,0.07081175246902245,0.04668173571716303,-126.93|15530.7141|99644|-0.0011020552465582|0.994|-3.559|13|0.007|0.594|2.97|0.942|1|256|0
88,0.18730721796298197,0.2241495350075101,0.1484691614326933,0.12341842436201035,0.09133352815830283,-233.86|25100.4044|98811|-0.0018873009617752|0.937|-2.972|13|0.007|0.906|1.529|0.916|1|256|0
89,0.18945402807134484,0.24195683574459256,0.16186756948311215,0.13642881721145173,0.14596163086420735,-238.09|30813.7649|98986|-0.0018342727038891|0.924|-3.676|15|0.006|0.598|0.696|0.913|2|512|256
90,0.22710255961139283,0.26659716599112204,0.16612307883525312,0.08927126827398595,0.02346069555113292,-500.0|0.0|100000|-0.0049999500005|0.912|-2.345|18|0.003|0.815|1.689|0.912|2|64|256
91,0.22682272180591723,0.2009990564368054,0.1643571229125721,0.12489350538081016,0.06793860158698078,-259.06|39449.0384|98708|-0.0018750990025637|0.926|-3.664|10|0.005|0.942|4.586|0.96|1|16|0
92,0.27653957224240205,0.21214883883756647,0.17118686252465745,0.15024243576901725,0.07905832410700403,-381.41|22491.7509|98976|-0.0031399845406659|0.951|-2.409|9|0.005|0.555|2.512|0.988|1|128|0
93,0.2500459438777547,0.31796543348193224,0.16357164132836824,0.14207934581793674,0.10275494584495831,-125.3|15635.55|99570|-0.0010876117720737|0.969|-3.076|16|0.001|0.806|2.689|0.963|1|32|0
94,0.25669601896313254,0.2545635249745008,0.14936708736931575,0.05824762603433727,0.030602094749285616,-82.8|11.362|99646|-0.0008308384598976|0.971|-2.792|15|0.007|0.901|4.614|0.984|2|32|64
95,0.22827312510285377,0.19372200257717426,0.22240453963197154,0.12585347846438685,0.09678639250691587,-241.74|30235.7524|98922|-0.0018716501631367|0.92|-2.907|6|0.008|0.579|1.229|0.953|1|256|0
96,0.1813414740883555,0.18214235218722818,0.13231773878245123,0.09486058346223275,0.01759464794491207,-170.12|27219.7956|99493|-0.0013425531071377|0.948|-4.346|15|0.005|0.979|2.498|0.914|2|16|256
97,0.2127761619288004,0.19851749295060692,0.16676100277156375,0.12894746000168827,0.11435834229251855,-104.87|2568.9441|99608|-0.0010263467416937|0.988|-2.422|10|0.001|0.93|1.772|0.913|1|256|0
98,0.20903433832678722,0.22126850872034573,0.15662847221417692,0.09227342149177525,0.08356721273173784,-83.39|38.5149|99621|-0.0008367406096955|0.974|-4.069|7|0.0|0.596|2.005|0.924|2|128|512
99,0.20886393348183263,0.1791386538666517,0.11077446546496718,0.1792302983996157,0.06798528008146158,-500.0|0.0|100000|-0.0049999500005|0.997|-2.477|15|0.001|0.558|2.74|0.904|2|512|512
