row_id,b0,b1,b2,b3,b4,raw_val
0,1.1484221029281452,0.7979509462329711,0.31145480978888923,0.018179414451217773,0.018179414451217773,1|1|0|0|1|0|1|0|1|960
1,0.4073870451113047,0.18404199424575024,0.11549442106757689,0.039773097140226345,0.039773097140226345,1|0|1|0|0|1|0|1|0|2130
2,0.8648662914359431,0.6596488202353034,0.10916034452694884,0.02609000623804509,0.02609000623804509,1|0|0|1|0|0|0|1|0|1410
3,0.8692527011874931,0.6916066415892556,0.23669974157802412,0.02609000623804509,0.02609000623804509,1|0|0|0|1|0|1|1|0|1380
4,0.2894743295942988,0.17965092947830924,0.05161476671833267,0.014965531680644314,0.014965531680644314,1|0|1|0|0|0|0|1|0|2490
5,0.9348031527296771,0.7105191613889316,0.22420497638575893,0.02609000623804509,0.02609000623804509,1|0|0|0|1|1|0|1|0|1320
6,1.1449834090644995,0.5693054326643717,0.23309880895076562,0.018179414451217804,0.018179414451217804,1|1|0|1|0|0|1|0|0|960
7,0.638400609104509,0.6272567758884646,0.19717868038549383,0.05069306250422675,0.05069306250422675,1|1|1|0|0|1|1|0|1|1140
8,0.9411467897924639,0.7236345519558625,0.17013656556632267,0.02609000623804509,0.02609000623804509,1|0|0|1|0|1|0|1|0|1260
9,0.5641278809495794,0.5439120525988919,0.19079589216699377,0.01859138973164552,0.01859138973164552,1|0|1|0|0|1|1|0|1|1260
10,0.4508886103675623,0.274776466838248,0.0831344518708023,0.03325821427810372,0.03325821427810372,1|1|1|0|0|1|1|0|0|1620
11,0.5957295880273692,0.6456732304396627,0.32934437378042114,0.03629621126004544,0.03629621126004544,1|1|1|1|0|0|1|0|1|1170
12,0.5560219520633504,0.2819170725801818,0.22002791999636045,0.01817941445121779,0.01817941445121779,1|0|0|1|0|1|0|0|1|1110
13,1.092191365312687,1.3817751701715222,0.20204880831863936,0.018179414451217797,0.018179414451217797,1|1|0|0|1|0|0|1|0|1140
14,1.265447762357183,0.7064031114295636,0.5493709749224855,0.01817941445121775,0.01817941445121775,1|1|0|1|0|1|1|0|0|900
15,0.60779162528464,0.6801881691821398,0.3384943457632073,0.05709989195928065,0.05709989195928065,1|1|1|1|1|0|0|0|1|1050
16,1.1816817172883987,0.5826340557903027,0.2823308989332376,0.018179414451217804,0.018179414451217804,1|1|0|1|0|0|0|0|1|990
17,0.6700677111828186,0.3341351196787587,0.21944026002861067,0.018179414451217814,0.018179414451217814,1|0|0|0|0|1|0|0|1|1050
18,0.5560219520633504,0.3017498048365362,0.18416645237535312,0.01817941445121779,0.01817941445121779,1|0|0|1|0|1|1|0|1|1050
19,0.8896645331546265,0.26617962135694145,0.22285804428451572,0.01817941445121783,0.01817941445121783,1|0|0|1|1|0|1|0|0|1170
20,0.49643708934052566,0.5890185920658564,0.32003356511981307,0.04864306942033312,0.04864306942033312,1|0|1|1|0|0|1|0|1|1320
21,0.4404832707217164,0.13124363399488126,0.10008279095337415,0.08659914407199105,0.08659914407199105,1|0|1|1|0|1|1|1|0|1980
22,0.9462448088574601,0.23906021442093667,0.34748561824272683,0.018179414451217814,0.018179414451217814,1|0|0|0|1|1|1|0|0|990
23,0.87936004332123,0.6383150463583556,0.11484834567318827,0.02609000623804509,0.02609000623804509,1|0|0|1|1|0|0|1|0|1470
24,0.4227138956795678,0.286161424194326,0.13778208254123592,0.04951219249306725,0.04951219249306725,1|1|1|1|1|0|1|0|0|2070
25,1.1484221029281452,0.8239413939243153,0.3721862502714484,0.018179414451217773,0.018179414451217773,1|1|0|0|1|0|0|0|1|1020
26,0.6342160884270498,0.6623927555955846,0.18402134534279802,0.05069306250422675,0.05069306250422675,1|1|1|0|1|1|0|0|1|1080
27,1.265447762357183,0.7780838644350786,0.5759206177522949,0.018179414451217797,0.018179414451217797,1|1|0|1|1|1|0|0|0|960
28,0.4404832707217164,0.21987027158370592,0.12980886938462383,0.032780758978068834,0.032780758978068834,1|0|1|1|0|1|0|0|0|1980
29,0.8065094991706538,0.29161097036612665,0.20825161474534776,0.01817941445121783,0.01817941445121783,1|0|0|1|0|0|1|0|1|1140
30,0.8670792681491866,0.5572727562734949,0.41739332519886657,0.01817941445121775,0.01817941445121775,1|1|0|0|0|1|1|0|1|870
31,0.34916156090574546,0.1972601709341376,0.05177276225454269,0.014965531680644314,0.014965531680644314,1|0|1|1|1|0|0|1|0|2640
32,0.8749834515989137,0.28434273785341396,0.22699503051247918,0.01817941445121783,0.01817941445121783,1|0|0|1|0|0|1|0|0|1230
33,0.9462448088574601,0.2475393215099741,0.30729116552945307,0.018179414451217814,0.018179414451217814,1|0|0|0|1|1|0|0|0|1020
34,0.4227138956795678,0.2770367627898075,0.1234762020495219,0.022779792846612756,0.022779792846612756,1|1|1|1|1|0|1|1|0|2190
35,0.9411467897924639,0.754144347177902,0.2919426086553395,0.02609000623804509,0.02609000623804509,1|0|0|1|0|1|1|1|0|1140
36,0.32889903170581736,0.2088126738233024,0.13799787416474577,0.04951219249306725,0.04951219249306725,1|0|1|1|0|0|1|0|0|2130
37,0.3110451990597565,0.23091662548553676,0.05177276225454269,0.014965531680644314,0.014965531680644314,1|0|1|0|1|0|0|1|0|2400
38,0.4404832707217164,0.21063046150129436,0.09855628145828442,0.032958547716042653,0.032958547716042653,1|0|1|1|0|1|1|0|0|1830
39,0.9348031527296771,0.7787683419431634,0.3314107898398446,0.02609000623804509,0.02609000623804509,1|0|0|0|0|1|1|1|0|1140
40,0.8284882468016384,0.2608515167861827,0.1408728103197992,0.018179414451217797,0.018179414451217797,1|0|0|0|1|0|0|0|1|1260
41,0.3612302619400163,0.3098978054396815,0.05177276225454269,0.021207879496733976,0.021207879496733976,1|1|1|0|1|0|0|1|0|2280
