row_id,b0,b1,b2,b3,b4,raw_val
0,0.14241301086712863,0.15111203248534263,0.21020257893906155,0.20374599203521546,0.3283870275227805,0.4543903847163176|0.733683596030356|1.0|170|squared_error|4|8.0|20
1,0.15109052581751925,0.1737463289683601,0.07240257137299358,0.10854574741088231,0.07480296554491085,0.5954705295753949|0.8741389375364856|0.0|110|squared_error|17|3.25|3
2,0.13638624343674827,0.1429601233243543,0.20932608769402417,0.3650004601312901,0.3557471533691917,0.4125754474360992|0.6537069468768242|1.0|70|squared_error|5|3.75|15
3,0.15327065261379258,0.06712783242273007,0.09707536787355449,0.04532672593694727,0.009476987607582293,0.1120243531202435|0.8749562171628721|0.0|160|absolute_error|13|8.25|13
4,0.14641411971352275,0.11741073723503641,0.06610967878145713,0.09074185749387031,0.04106563567072206,0.8206739096205322|0.8409807355516637|0.0|90|poisson|7|1.0|18
5,0.18222870004733505,0.19624612699405586,0.30626974115364336,0.3373775079271333,0.28493779881421283,0.1338371909935443|0.8632807939287799|0.0|50|absolute_error|11|1.75|6
6,0.17306334328435824,0.11808552937330556,0.07544131700522488,0.15274227900388745,0.06913098685755772,0.6497087072901905|0.8678342089900758|0.0|120|poisson|12|0.25|5
7,0.16470140000833783,0.17518498840534857,0.13444656424511253,0.11763343565117881,0.14197700262538646,0.6516716527580958|0.8729713952130763|0.0|110|poisson|12|2.5|12
8,0.12820910258250662,0.13120618068589504,0.1923953441052121,0.13552264336825345,0.06992153733265621,0.6493728021833831|0.8708698190309399|0.0|140|poisson|5|4.25|20
9,0.144504414454438,0.18551853136860802,0.26016623239592623,0.3306016613389548,0.3407282937289834,0.3697842859392221|0.7618213660245183|1.0|50|squared_error|1|6.25|14
10,0.16074477529627984,0.159198034323499,0.14341667807826727,0.1111222132219723,0.08198589807838563,0.6106964782448957|0.8742556917688266|0.0|140|squared_error|13|1.0|3
11,0.1824413785714497,0.1429496971868609,0.15984797814090274,0.09618637066182494,0.16276782750732677,0.6492730803547997|0.8665499124343257|0.0|30|poisson|12|0.75|2
12,0.14284180982729108,0.18402123644039603,0.2621130584278241,0.26334854938899405,0.3123932330444741,0.2562273657691702|0.5956800934033859|1.0|80|squared_error|1|7.25|19
13,0.15956052240683874,0.12838689439830758,0.07875597763211069,0.09778279462613919,0.10170298309429239,0.5887471789219545|0.8740221833041447|1.0|110|squared_error|16|3.75|14
14,0.13605997051936505,0.15469589652485424,0.22975270529928757,0.3365421063268751,0.3648733971971165,0.5273920117566786|0.7814360770577934|1.0|120|squared_error|6|2.5|18
15,0.1652496345145846,0.3041077853791416,0.28298529353646296,0.43542232073148734,0.3272972607075365,0.3032225896184328|0.7489784004670169|1.0|110|absolute_error|5|0.5|19
16,0.1682578183347009,0.1893526127748941,0.3423365528575754,0.3535133466188903,0.4400554159296393,0.2416207421403453|0.8245183887915937|1.0|140|absolute_error|8|1.75|10
17,0.15060564020481665,0.1097698310363981,0.014519864588033993,0.20645427534592617,0.13750287423517035,0.0871253870781504|0.8758902510215995|0.0|100|absolute_error|20|3.0|14
18,0.14874328768704567,0.12837867491867846,0.13692109319542226,0.16188985665483133,0.05660408499627113,0.819403768435417|0.8351430239346176|0.0|190|poisson|6|0.75|19
19,0.13605997051936505,0.19917942664140753,0.24685290390287964,0.411749422438487,0.36578579847727377,0.3247415105232771|0.7420899007589025|1.0|190|squared_error|2|2.5|14
20,0.13487290916959532,0.258094052909513,0.16971577522722392,0.24541982870964732,0.16302727337724632,0.1185535086338109|0.8747227086981902|0.0|170|absolute_error|18|0.25|12
21,0.15060564020481665,0.25006713967925925,0.09736545558335237,0.14237665703512145,0.16146528962347695,0.0929722353435154|0.8756567425569176|0.0|140|absolute_error|20|1.25|16
22,0.1560789585405934,0.1207398070645481,0.05019190415055912,0.07660517681558271,0.07453881866245549,0.8692751797617172|0.8416812609457093|0.0|110|squared_error|10|4.0|7
23,0.15956052240683874,0.10302900694176731,0.12386995347323913,0.06610773568633062,0.12453835885855119,0.5925995906156509|0.8741389375364856|1.0|80|squared_error|20|1.5|19
24,0.13251137164655155,0.11721318286154297,0.19881793125850122,0.15592027122087077,0.1539071296422178,0.8014328452212249|0.8375948628137769|0.0|50|poisson|8|1.25|19
25,0.14874328768704567,0.1641731265657356,0.1607601201068249,0.22303466646642015,0.055759060446711826,0.8576497139558074|0.8046701692936369|0.0|180|poisson|5|0.0|11
26,0.15224060104544873,0.11793153284100184,0.16386287797628535,0.14222987060312497,0.15938559591341758,0.1367553666089329|0.8730881494454173|0.0|180|absolute_error|9|5.0|9
27,0.17289590681599837,0.13492469638359128,0.17067724120868316,0.16122961102295766,0.15645551897551022,0.0986721251246522|0.8754232340922359|0.0|200|absolute_error|5|7.25|4
28,0.17683024464394717,0.13272739762782274,0.06390245577295692,0.2083563234173152,0.22833827747183297,0.1889466225791213|0.8729713952130763|1.0|10|absolute_error|19|9.75|4
29,0.11566071123413064,0.15945214126495946,0.13023923070313864,0.16120131519506262,0.12108685627492807,0.6358946097727391|0.8683012259194396|0.0|150|poisson|4|5.25|2
30,0.17645233417405848,0.27491574271296493,0.23831955558637669,0.4096016288716575,0.4018784221699806,0.2335590195769694|0.7490951546993577|1.0|90|absolute_error|5|0.5|3
31,0.17664977013678396,0.2625509493108717,0.29041351561593876,0.42302353276867005,0.3882070348145514,0.15220700152207|0.8737886748394629|0.0|10|absolute_error|12|1.25|18
32,0.13114171153163537,0.09111612035532661,0.2140733683922415,0.17787555358770307,0.12710917693960824,0.7145488899385923|0.8580268534734383|0.0|180|squared_error|8|4.0|12
33,0.12374046762741653,0.16543000567520558,0.1631496670837957,0.12074151530066013,0.14921170055397692,0.6426704455991182|0.8730881494454173|0.0|90|poisson|7|6.75|10
