row_id,b0,b1,b2,b3,b4,raw_val
0,0.4045405735698305,0.40672454028213617,0.3594994819747933,0.3491242427682715,0.2183162656675033,1.0|1000.0|5.0|1000.0|10000.0|1.0|16407.0
1,0.22408556241116492,0.21109349027058844,0.24290164705947462,0.3488011314938258,0.26734011165974925,3.0|10000.0|3.0|1000.0|1000.0|3.0|69178.0
2,1.9269423147391094,1.9283513971942696,0.8644809373759658,0.5137109756647136,0.499401223965887,3.0|10000.0|3.0|10.0|100000.0|6.0|7585.3
3,0.22408556241116492,0.1849955109394153,0.3034444759512517,0.37716514523820316,0.3621946948689101,3.0|10.0|3.0|1000.0|1000.0|1.0|35896.0
4,1.7056718343328472,1.931454727197678,0.9608550464503796,0.5971209992405555,0.564836688759705,1.0|1000.0|2.0|100.0|100000.0|3.0|5240.6
5,2.7417054219778265,1.3084398515516942,0.7097157007407232,1.418186709719999,0.7671531292455555,3.0|1.0|2.0|10.0|1000000.0|3.0|1454.6
6,2.2866357713307983,1.4279788214613833,0.5110825512639925,0.5746906522333481,0.20154113593106532,3.0|10.0|3.0|100.0|1000000.0|6.0|794.72
7,0.2217166865142248,0.3580326896322369,0.5082356516261174,0.7055428805866881,0.6510438462348213,3.0|1.0|2.0|100.0|10.0|6.0|20694.0
8,0.3462695601868515,0.4035749882298247,0.47756523357145997,0.5975552224100344,0.2606887095017242,3.0|1.0|4.0|10.0|10.0|1.0|12186.0
9,0.25304310393475393,0.2480010350256688,0.2923759128564381,0.35386156940227503,0.3313973024727654,3.0|10.0|5.0|1000.0|100.0|3.0|34879.0
10,0.47981416814347244,0.39739535774289825,0.3517963786272745,0.3976787582981548,0.20378294422423837,3.0|100.0|4.0|10.0|10000.0|1.0|22056.0
11,0.2217166865142248,0.3368326221785189,0.3860427659716469,0.276033505007539,0.15289611980467266,1.0|1000.0|2.0|100.0|1000.0|3.0|58050.0
12,0.32158201509583223,0.27126193331238785,0.2941441130960297,0.21057945128905284,0.2058410289613784,3.0|100.0|2.0|10.0|100.0|6.0|79979.0
13,0.38304848878230224,0.4259820366892089,0.44948468872517156,0.3883057198818976,0.2321148000986272,1.0|10000.0|3.0|100.0|10000.0|6.0|38092.0
14,0.32158201509583223,0.3368326221785189,0.4084704708744706,0.25142311895812364,0.19508708188549018,1.0|1000.0|2.0|10.0|1000.0|6.0|57013.0
15,1.7056718343328472,1.898859621886447,0.8480339121165459,0.48506369238121627,0.44113639221877177,3.0|10000.0|3.0|1000.0|100000.0|6.0|7842.3
16,1.823822176747977,2.4981033514523916,0.9414127995276076,0.6232794521886923,0.4110085824068227,3.0|10000.0|4.0|10.0|100000.0|2.0|861.43
17,2.0254608377673593,1.2900171272508665,0.9050947442624666,0.4842822731312552,0.11052857302952283,1.0|10000.0|5.0|1000.0|1000000.0|2.0|-16.14
18,2.2866357713307983,0.9507396093026603,0.9976959567400918,0.31641465685503406,0.11052857302952283,1.0|10000.0|3.0|1000.0|1000000.0|2.0|-12.43
19,0.22408556241116492,0.3384131935585006,0.4156278105503685,0.3183199802553043,0.27837144682145865,1.0|10.0|3.0|100.0|100.0|2.0|32237.0
20,0.47981416814347244,0.39739535774289825,0.3825930926936674,0.40254100781427976,0.23263274966164657,3.0|10.0|4.0|10.0|10000.0|2.0|26221.0
21,0.4583891052770259,0.3662472138168605,0.3708117121414393,0.32478249029341966,0.4213170222205323,3.0|1000.0|2.0|10.0|10000.0|2.0|44628.0
22,0.22408556241116492,0.3197538736520461,0.3472314442455781,0.25763694503178286,0.1912007572408603,1.0|10000.0|3.0|100.0|10.0|1.0|47357.0
23,0.25304310393475393,0.30404003240002414,0.24659330639395902,0.40310237904014706,0.3024591000649736,3.0|1000.0|4.0|100.0|100.0|6.0|60341.0
24,0.3232585523366597,0.25203757636482577,0.2428515904964269,0.2861015356197318,0.31326865246607877,3.0|1000.0|3.0|10.0|10.0|1.0|44285.0
25,0.4045405735698305,0.5351597070881002,0.529407971121078,0.5098033126958929,0.5266785616688899,1.0|1.0|5.0|100.0|10000.0|3.0|2589.1
26,0.2217166865142248,0.4114846091446519,0.5646439006111441,0.6627641239828289,1.4462052665151082,1.0|1.0|2.0|100.0|1000.0|1.0|7318.9
27,2.0254608377673593,0.9619827439896438,0.6036808742205081,0.2367289128465301,0.1893893027009333,3.0|100.0|4.0|1000.0|1000000.0|1.0|274.82
28,0.25304310393475393,0.30404003240002414,0.28110936703236533,0.29767188409423717,0.2702906293488875,3.0|10.0|5.0|100.0|1000.0|1.0|23393.0
29,2.2866357713307983,1.4159493594161683,0.8373615724150234,0.5746906522333481,0.2087033750761814,3.0|10.0|3.0|1000.0|1000000.0|6.0|748.94
30,2.0254608377673593,0.978417283156319,0.5966512082778774,0.21290840112308737,0.11542314603583208,3.0|1.0|5.0|100.0|1000000.0|2.0|310.33
31,0.25304310393475393,0.30404003240002414,0.2757473540305636,0.36236285874728835,0.2894347431853227,3.0|10.0|5.0|100.0|1000.0|2.0|29738.0
32,0.25304310393475393,0.45476238656812834,0.5167600596128088,0.4520270123942856,0.5802852952273755,1.0|1.0|4.0|100.0|1000.0|6.0|4954.0
33,0.22408556241116492,0.2724828747446213,0.22695414384692802,0.28242235405319005,0.21032131032095286,3.0|10000.0|3.0|100.0|10.0|3.0|70262.0
34,2.7417054219778265,1.3913422352278504,0.677307947510356,1.5586084106382183,0.9351425549346303,3.0|1000.0|2.0|10.0|1000000.0|3.0|1524.2
35,0.47981416814347244,0.39709722640929157,0.35108152637889384,0.2919233565406903,0.18915833033625876,3.0|10.0|5.0|10.0|10000.0|1.0|15445.0
36,1.4598215159787367,1.0264559280674554,0.5563868437067232,0.2710129188831045,0.11775660039118019,3.0|1.0|5.0|10.0|1000000.0|3.0|383.0
37,0.4595041769326223,0.4238741371145438,0.4536619201449846,0.34363255019932887,0.25745022994279204,1.0|10000.0|3.0|10.0|10000.0|2.0|32770.0
38,1.823822176747977,2.663784014418758,1.0200968846903393,0.41512723357622033,0.18902692020458842,1.0|1000.0|5.0|10.0|100000.0|6.0|2493.9
39,1.6591496325333748,2.524563133987464,1.017310672067663,0.38019223853442213,0.24956708201066768,1.0|100.0|4.0|1000.0|100000.0|1.0|3401.2
40,0.2217166865142248,0.18097872443917654,0.2484107103080198,0.22094281238413996,0.24557143472969933,3.0|1000.0|2.0|1000.0|10.0|1.0|48030.0
41,1.823822176747977,2.583492380079425,0.9350697898907668,0.6374046609147941,0.45479209442400187,3.0|10000.0|5.0|10.0|100000.0|2.0|4073.1
