row_id,b0,b1,b2,b3,b4,raw_val
0,0.5663322807602716,0.924109159655386,2.2525764395703325,0.02526888825234443,0.02526888825234443,1|1|15|4422.9
1,0.4301006669484762,0.37962983750785423,0.2496044736062089,0.024503595787215615,0.024503595787215615,1000|3|6|21866
2,0.23239286247221674,0.2226510465712386,0.2580643385965008,0.036730242488676984,0.036730242488676984,1000000.0|3|18|20184
3,0.2556214383035487,0.31053516625461314,0.2245793166252853,0.02850273827871134,0.02850273827871134,10000|2|18|31974
4,0.4661808768009367,0.6050004914228517,0.6472065209362953,0.024103705110325224,0.024103705110325224,100|6|1|10467
5,0.4480969075394701,0.4022007614550675,0.2500389430434157,0.024032679695140696,0.024032679695140696,1000|1|6|23770
6,0.438912734073491,0.5231403924122395,0.9220820733217103,0.024103705110325224,0.024103705110325224,10000|3|1|9504.8
7,0.5029253268354662,0.6182620810416346,0.29304605061496247,0.02410370511032526,0.02410370511032526,10|3|18|15905
8,0.4716086591279892,0.6639775354484024,0.5202656298865983,0.024103705110325287,0.024103705110325287,10|2|18|22140
9,0.4253314083666064,0.5350530348610105,0.9212047117231834,0.024103705110325224,0.024103705110325224,10000|2|1|8922.4
10,0.2833840465962591,0.3263626701168967,0.32040481946917065,0.024777039988148532,0.024777039988148532,100000.0|1|18|21202
11,0.41952408303477434,0.4378930743438627,0.21910201317009606,0.03441198348146567,0.03441198348146567,100|2|6|28972
12,0.4198143818270881,0.5645730671609485,0.2113688512454787,0.02410370511032526,0.02410370511032526,10|6|3|17814
13,0.30516613941631393,0.2986426462591835,0.1905656860035194,0.024119943765875656,0.024119943765875656,10000|3|18|21871
14,0.41208744644896733,0.44396329556484426,0.22129880814821487,0.024032679695140696,0.024032679695140696,100|1|9|23144
15,0.3602561708217054,0.23132836672869136,0.2539384540900167,0.022710195513806757,0.022710195513806757,1000000.0|2|3|42537
16,0.5518246779764664,0.8645552684997004,2.056645824207492,0.024103705110325228,0.024103705110325228,1|6|12|5120.9
17,0.39016900003639965,0.36481152092348446,0.23968928386492785,0.024032679695140696,0.024032679695140696,1000|1|9|23344
18,0.27029420061863624,0.2666669575736072,0.1919751914261979,0.024119943765875656,0.024119943765875656,100000.0|3|12|20378
19,0.46465221839947296,0.43371345687707197,0.24349346336057529,0.02410370511032524,0.02410370511032524,10000|6|3|22006
20,0.3900375117109497,0.7201875764376996,0.6091648271874465,0.024103705110325224,0.024103705110325224,10|3|1|8400
21,0.24534669739471998,0.2133470184925206,0.2635161422836316,0.022710195513806757,0.022710195513806757,1000000.0|1|18|58326
22,0.3349204514563951,0.2779565184012436,0.2497060744053429,0.03357062703624102,0.03357062703624102,1000000.0|3|6|18902
23,0.37358105938408015,0.3557087808500646,0.15204547327361345,0.02410370511032524,0.02410370511032524,1000|6|9|26511
24,0.30516613941631393,0.34189513009941336,0.15056025767679748,0.02421184708933623,0.02421184708933623,10000|6|12|27995
25,0.5751314522373105,0.8295338876318676,2.2525764395703325,0.02526888825234443,0.02526888825234443,1|2|9|4752.9
26,0.37358105938408015,0.31213941882987495,0.21556142607171017,0.02410370511032524,0.02410370511032524,1000|3|9|22074
27,0.466132140806262,0.4519453113212863,0.2812035577774227,0.02410370511032524,0.02410370511032524,1000|6|3|22884
28,0.4549143083754751,0.5031597435400461,0.9134849722373641,0.024103705110325224,0.024103705110325224,100000.0|1|1|9136.9
29,0.4787885484472011,0.7065705720356649,0.5578008536423571,0.024103705110325224,0.024103705110325224,10|1|1|9276.1
30,0.36208261777772605,0.34450704480643146,0.30141494956511544,0.024032679695140696,0.024032679695140696,1000|1|18|25595
31,0.5763667146819653,0.8944609124089431,2.056645824207492,0.024103705110325228,0.024103705110325228,1|6|18|4957.8
32,0.47266161983480975,0.5657542652462348,0.8151704585411481,0.024103705110325224,0.024103705110325224,1000|1|1|9573.1
33,0.5454167630560269,0.7499246104638908,0.7669524273947982,0.02526888825234443,0.02526888825234443,1|1|1|4602.9
34,0.3331590852059795,0.34450704480643146,0.30784795211419924,0.024032679695140696,0.024032679695140696,1000|1|12|25936
35,0.5663322807602716,0.924109159655386,2.2525764395703325,0.02526888825234443,0.02526888825234443,1|1|12|4275.4
36,0.3044695822404559,0.3779076299700745,0.2914041445175893,0.02455334760555313,0.02455334760555313,100|2|12|33320
37,0.49325329848132005,0.6642245850215663,0.5347299985942896,0.024103705110325266,0.024103705110325266,10|1|12|15001
38,0.3608452055471581,0.4264569338301604,0.3280159005668953,0.024032679695140696,0.024032679695140696,100|1|12|22410
39,0.3201383223682743,0.3387119591632355,0.14902664371348606,0.02421184708933623,0.02421184708933623,1000|6|15|27234
40,0.36233904172101583,0.3211464735085305,0.21110312336182843,0.03441198348146567,0.03441198348146567,100000.0|2|6|30621
41,0.33478064201363344,0.32717091753296157,0.09565874596747724,0.02410370511032524,0.02410370511032524,100000.0|6|9|27096
42,0.6572207700257604,0.8757326407036227,1.9070913776105514,0.02526888825234443,0.02526888825234443,1|1|6|4504.4
43,0.45234007167306794,1.001936178858409,0.7669524273947982,0.024103705110325228,0.024103705110325228,1|3|1|5384.6
44,0.3498059052639188,0.2989177904231997,0.1905774429937393,0.02410370511032524,0.02410370511032524,1000|3|18|23344
45,0.324157555065222,0.3290479318144952,0.19026050002598752,0.03972177654888432,0.03972177654888432,10000|2|9|34739
46,0.3885801113955575,0.34976103611972575,0.21110312336182843,0.03441198348146567,0.03441198348146567,10000|2|6|33463
