row_id,b0,b1,b2,b3,b4,raw_val
0,0.2640285804336225,0.29990787745413183,0.3737821846689975,0.2642686501254935,0.13208964238132953,3|100|1|2|3|100|12189
1,0.4051155748917993,0.39097364150064845,0.5039080849581835,0.36248756670776044,0.22174959322796012,1|10|1|6|12|100|13569
2,0.5021418855129901,0.818412486521792,0.613337451580448,0.49771992155732453,0.31599823066334315,3|2|3|3|6|100|9171.4
3,0.16576620923199528,0.2594365362670487,0.3322453097697823,0.25686377049422715,0.12472088861437156,3|100|3|3|6|1000|16042
4,0.599204612315728,0.7444429793077573,0.6295283831259891,0.4809354702477073,0.31369161613539287,3|2|3|1|3|10|8579.8
5,0.5370889553182095,0.5932760635795828,0.5730109880577771,0.7119033961491478,0.4154068954009854,1|10|10|3|6|10|7966.5
6,0.49296318258893107,0.7160615275301954,0.5884846832877533,0.3535965683902873,0.19669318838783878,3|2|1|2|6|100|9043.4
7,0.5428524030967634,0.6777912395849794,0.6071210964611212,0.3726758618581979,0.17476939979464173,1|10|1|2|1|10|10796
8,0.5665559362259217,0.5575089968722098,0.324154307049974,0.3982257200984746,0.4276013608338784,3|10000|100|3|3|10|8344.5
9,0.6211332770230567,0.921333309323388,0.45320093972239495,0.5879795556247391,0.40020909373456015,3|1|3|6|1|1000|5881.9
10,0.43401555949344395,0.39097364150064845,0.5039080849581835,0.36248756670776044,0.22205330337650933,1|10|2|3|12|100|11904
11,0.21872594587834512,0.19963564686523902,0.18798481872906592,0.1816771804609887,0.2093603303807114,3|1000|2|6|12|100|32836
12,0.21872594587834512,0.19963564686523902,0.1879474803608127,0.1808397853171729,0.2093603303807114,3|1000|2|6|12|10|29900
13,0.5421739381484153,0.5193030722949916,0.2916240122545269,0.33330845251375846,0.5089998378676694,3|10000|100|3|6|10|11359
14,0.21999638281836853,0.2725307814225406,0.28460301059785176,0.24210356771797348,0.20912963583514677,3|1000|1|3|3|1000|19418
15,0.7868122290321605,1.2072954626004289,3.8203753152886626,2.7268944917489577,0.2555435786160185,1|1|100|1|6|100|90.562
16,0.21872594587834512,0.23552309643828573,0.20546253509470344,0.19880594357148276,0.20045330985323376,3|1000|2|6|6|1000|25029
17,0.5336930517948337,0.7685904976046444,0.44818610710286694,0.5822000139463964,0.3884378015387392,3|1|3|1|6|10|4821.8
18,0.21872594587834512,0.20184958795622693,0.1814596780325892,0.1682848867377876,0.20097236204476754,3|1000|2|2|12|10|28472
19,0.2687658535010138,0.1342724613030484,0.19252893819580313,0.1877149428402719,0.09967163996582963,1|1000|2|6|12|10|19350
20,0.49296318258893107,0.7718333962920618,0.5917548214508549,0.3465082436390737,0.2029505210005306,3|2|1|3|6|100|9768.2
21,0.5491950833584115,0.7262999655685768,0.4634932595165662,0.5127935890607285,0.30657792475330836,3|1|2|1|6|10|5060.2
22,0.35487719834681947,0.2958674672466836,0.2070150572058338,0.2038072795189915,0.1914681502847147,3|1000|10|2|6|100|21731
23,0.6179256127431256,0.9220089295103845,0.630264088391011,0.41556403795230806,0.19463117929157306,3|2|2|3|1|100|9853.1
24,0.37071298852855983,0.289650679833621,0.24025419273415952,0.2976153819489991,0.21371364760959483,1|10000|2|1|6|1000|23749
25,0.22632846670888715,0.2102707074952476,0.2132401051600975,0.1950711436323923,0.0996536072099024,1|1000|3|2|6|100|17805
26,0.5484324676943915,0.8181377624983632,0.7397038327650777,0.6675059236865603,0.21877356964042052,1|1|2|6|12|1000|2323.4
27,0.6728761942752262,0.8548884779459885,0.6623777843487081,0.6097255149907574,0.3911615520860605,3|2|10|6|3|10|5368.9
28,0.5021418855129901,0.8286460209325628,0.4883392970583605,0.6014894861018877,0.4143383456400153,3|1|3|6|12|1000|5321.8
29,0.29791281965471844,0.35439640155020946,0.2301996939566127,0.2682779874434505,0.40488591680534997,3|10000|1|1|12|10|5847.4
30,0.5808057253016514,0.8072771173040905,0.6980015462335825,0.6181069611601739,0.36479127030542513,1|1|1|6|3|10|3022.4
31,0.5334448303780392,0.8526140034173013,0.7060375750465858,0.7497713352738493,0.5102968516771599,1|1|3|2|12|100|1680.9
32,0.5536339311648363,0.7718333962920618,0.6582351021944077,0.3430206597954484,0.2317858416119337,3|2|1|3|3|1000|10364
