row_id,b0,b1,b2,b3,b4,raw_val
0,1.4115332992222156,1.1830138681603022,0.5757531282923798,0.03942858801365513,0.018991251459665053,1|1|1|1|0|1|0|0|1|1|1|0|0|0|1|0|1|1|251.6
1,0.5089090559258963,0.42728641519981114,0.24033318224516623,0.03828509889267712,0.009693098894772724,1|1|1|0|1|1|0|1|0|1|0|1|1|0|1|1|1|0|517.8
2,1.3743017057632327,1.0215704707877764,0.4994038530130192,0.07244868630467231,0.013577620933566537,1|0|0|0|0|1|0|1|0|1|0|1|1|0|1|0|1|0|262.6
3,1.25799513052385,0.518779679882656,0.5233019469030937,0.04393110415686012,0.03585469023140066,1|0|0|0|0|1|1|0|0|1|0|1|0|0|0|0|0|0|264.8
4,0.5089090559258963,0.42728641519981114,0.24033318224516623,0.038242705724683676,0.009638217242745028,1|1|1|0|1|1|0|1|0|1|0|1|1|0|1|1|0|0|517.2
5,1.3870474473528713,0.338562388831105,0.5236929093496228,0.03231796072855505,0.03142941903457575,1|1|0|0|0|1|0|1|0|1|0|1|0|0|0|0|0|0|262.2
6,1.2621737850099901,1.0212438193966884,0.5083813375058434,0.03835604573708891,0.018680597783201882,1|1|0|0|0|1|0|0|1|1|0|1|1|0|1|0|0|0|262.2
7,0.48972184195714513,0.4319206937595897,0.18499747931568727,0.030042048033574187,0.017274518597791357,1|0|1|0|1|1|0|1|0|1|0|1|0|0|0|0|1|1|511.4
8,1.2494714484577398,0.5811207177041293,0.40588540202373774,0.06468589131147327,0.03125256458427912,1|0|0|0|0|1|1|0|0|1|0|1|0|1|0|0|0|1|262.6
9,1.1878386935869016,0.3588782854173548,0.39690874893499856,0.057427992642748255,0.04290100493671389,1|1|0|0|0|1|1|0|0|1|0|1|0|0|1|0|1|1|263.4
10,0.48972184195714513,0.4319206937595897,0.18499747931568727,0.029526455346947797,0.016684555786640326,1|0|1|0|1|1|0|1|0|1|0|1|0|0|1|0|1|1|511.2
11,0.39704071290220677,0.39931398905203097,0.26316755119469226,0.05893442764792161,0.05433010504989471,1|1|1|0|1|1|0|0|1|1|0|1|1|0|1|0|1|1|485.4
