row_id,b0,b1,b2,b3,b4,raw_val
0,0.3819042397102422,0.4088889449654958,0.5312094092374516,0.4427384079828782,0.019539676660389037,100000.0|1|13|65445|14273
1,0.41309348879212704,0.6455649161025694,0.2337950134422147,0.1826708011765732,0.05380064288103502,1000|4|14|55946|181.57
2,0.3570235868966821,0.4129547063383876,0.34288362470876593,0.2047118252251568,0.06983995510636096,100|5|1|30879|32.695
3,0.37738721125134445,0.40964292244652634,0.42015238139572453,0.2695548989561694,0.13388376440884822,1000000.0|1|14|95094|36603
4,0.37738721125134445,0.34821286871712975,0.3859587717420288,0.32501163616225853,0.02182082940584888,1000000.0|3|17|56236|853.96
5,0.30180642005500496,0.162917010308285,0.0050434934391985434,0.002083234300766141,0.0007679552804957223,1|2|14|5464.8|1.9197
6,0.3518652505883234,0.4230488635476826,0.21729256940576303,0.19509131896455248,0.026918945962529646,100|5|8|52163|18.834
7,0.3599045471840839,0.34732651237957096,0.4185807730581425,0.26275099656671974,0.13388376440884822,1000000.0|1|12|85232|40805
8,0.3599045471840839,0.3806910640889919,0.5217556127985842,0.5939994902567836,0.08817672722071676,100000.0|2|11|76492|11936
9,0.41309348879212704,0.6518057031866706,0.40189977067187344,0.4776503302531103,0.023256720602417298,1000|2|14|63127|141.81
10,0.3570235868966821,0.41434554081478986,0.3298191320386255,0.22048779346200212,0.07475016699537283,100|6|3|44198|22.409
11,0.30215997400832684,0.19655946659591914,0.0851001064909011,0.03784891743982724,0.01655835643506364,10|5|5|31592|3.2717
12,0.3527134903032825,0.362685868820645,0.07599976334366981,0.04621395615669457,0.021871492012317067,10|6|15|30885|3.2422
13,0.37738721125134445,0.3976859843326812,0.513109790602822,0.5899862110580029,0.023256720602417298,100000.0|2|16|70660|503.57
14,0.31493793144935284,0.45990503153378576,0.48733799600136707,0.22307923007095648,0.028538195971647192,10000|5|9|54385|760.35
15,0.37738721125134445,0.34821286871712975,0.40205232276099606,0.323186759857109,0.15258522488947948,1000000.0|2|18|81840|11246
16,0.3045730385973389,0.3408399818397509,0.5217556127985842,0.5613317920337116,0.08817672722071676,100000.0|2|10|64860|14685
17,0.32852499942405494,0.45990503153378576,0.4227689092001387,0.26056508938540357,0.07453742817179278,10000|5|3|36517|981.23
18,0.3724194536041944,0.5042570105285551,0.5442658444440658,0.2037998252039394,0.03631389771954893,10000|5|16|52794|827.04
19,0.37738721125134445,0.4452355245428164,0.5152144475919518,0.4336634329232626,0.019539676660389037,100000.0|1|15|64561|15257
20,0.24419871031017518,0.11584646943606468,0.0072544220826329395,0.001981323622284993,0.0011481015043990053,1|1|3|5529.9|1.8618
21,0.27842230233508575,0.14445719534459725,0.008444498882646928,0.004861263518322223,0.0022986616637570203,1|6|3|7680.7|1.3299
22,0.3600407949901816,0.4759408004518131,0.3904529032763128,0.43828305629377345,0.08817672722071676,1000|2|9|57605|168.94
23,0.30180642005500496,0.16274513822383307,0.005077241392109863,0.0020474386268996493,0.000550253487748586,1|1|16|5283.2|1.9688
24,0.24419871031017518,0.11584646943606468,0.0070027775267529424,0.0019559648494572846,0.001068876308616203,1|2|4|5775.6|1.7408
25,0.3304783710938336,0.33741621302858377,0.3545030014803143,0.2814537027737976,0.07595560200434504,100000.0|5|5|44880|841.33
26,0.36345821244984916,0.40469204592498326,0.3472799522883237,0.20565750333444804,0.08350148529398764,100|4|1|46605|22.206
