row_id,b0,b1,b2,b3,b4,raw_val
0,0.6112871823515627,0.5504448661235389,0.4798697320531553,0.1490102688939476,0.07233617669961849,2|5|6|15345|231.34
1,0.3536560153796448,0.4158945874109362,0.4004187283219055,0.19614274426582778,0.14576553812558898,10000|2|10|559.75|6228.3
2,0.31226470596162625,0.28096658683914333,0.4030545809183572,0.17836113087164257,0.06936213560315477,100|1|1|9045.7|378
3,0.6430382801919525,0.6161042024460169,0.5110962006166109,0.23620900370427622,0.16186985577484433,4|5|2|12668|251.24
4,0.7277502546251231,0.6736014144821892,0.40489659725707183,0.22894284948436724,0.17714858575206535,3|3|12|19040|187.35
5,0.8797121575807962,0.5034515284612804,0.4439615132335767,0.2949341757979451,0.1605376593508359,2|2|18|17493|186.91
6,0.4850020862050211,0.5721276255924584,0.6221761090935849,0.20307854249364488,0.034193805303567415,1000|4|11|3401.1|792.82
7,0.48401219335460605,0.45515470817869036,0.41728943086627057,0.1526142668504241,0.042910923574602876,1|1|5|12999|237.04
8,0.7316318490565928,1.1325494498120354,0.9250361796530229,1.0256610350433724,0.27678479614222656,100|6|18|20398|177.98
9,0.8797121575807962,0.48872700211274317,0.6380773218700319,0.404552710474385,0.2626837677431928,4|2|17|19510|173.89
10,0.31226470596162625,0.3004524704973398,0.3816742944644136,0.19614274426582778,0.12882870111249442,10000|2|3|449.12|8028.7
11,0.8852429346041154,0.8239801643756075,0.38671417863321367,0.12294646284082666,0.11910709309492283,3|5|18|20683|171.45
12,0.5436813774510109,0.4022521594032546,0.38593718506541774,0.19966364929466962,0.09697405271528331,2|1|9|13015|254.37
13,0.4847306393263638,0.5601771865539648,0.5036819199994235,0.24190896891460364,0.10182890144473487,7|3|4|15222|217.56
14,0.6957794120833187,0.950634234795451,0.6363025057902122,0.29885118281121914,0.006391228868623945,1000|6|16|3304.3|741.87
15,0.3100822344966072,0.290312639912352,0.49179142342190335,0.3448557927382993,0.07769307906270208,100|4|6|16985|185.27
16,0.4926170633017408,0.4396038153813709,0.4330578054127009,0.2435958801441933,0.11101684981310908,8|1|8|16179|197.99
17,0.731521280386231,0.7292026618380891,0.5116721036443211,0.18516314615532106,0.09950376520574886,9|3|14|19530|185.53
18,0.6957794120833187,0.9699455076736362,0.8024713484875636,0.78314762160877,0.13777988214634204,100|6|16|20132|172.29
19,0.3536560153796448,0.3401924939383355,0.441841509114678,0.44230690305824816,0.10295875010504113,100|3|8|17411|198.24
20,0.4942156354590867,0.47148785311732233,0.47358372745220184,0.15655139742601087,0.13350627337923135,6|3|6|16480|214.24
21,0.6162263734604174,0.6161042024460169,0.5409872909451071,0.23220199586063206,0.05751144787998246,5|6|5|16610|217.29
22,0.7678169592052427,1.1236704837168552,0.3011838058097463,0.17944179454017734,0.13777988214634204,9|6|16|21176|174.91
23,0.7103693431079796,0.9514600458200424,0.2189257045568313,0.1238727136740496,0.07840386512788884,10|6|13|20117|186.26
24,0.6702289073527334,0.5480374211481226,0.3458455063445251,0.1896412227822319,0.1704774242313571,2|6|8|17343|202.27
25,0.5095558612947966,0.45515470817869036,0.3911640040633807,0.2057912044028568,0.09139274610609123,3|2|3|12472|259.6
26,0.6939640275820644,0.5539034414095415,0.5316567173211729,0.21012457039666974,0.05884501376522901,3|1|12|13273|245.45
27,0.8252025581284653,0.5667296666679823,0.5831729888981911,0.26935187965880175,0.11653150849695369,6|1|13|14391|220.76
28,0.6799882544027884,0.7948281171953043,0.525531116741958,0.20928597783556652,0.20704878287140333,9|3|13|19623|176.51
29,0.6939640275820644,0.4731818223833031,0.5440453459574418,0.22642469893314013,0.09067708096438837,5|1|12|14978|228.83
30,0.8581004729448141,0.8873543499956211,0.2771448811989186,0.1396797988137769,0.16099618884008543,5|4|18|21155|175.06
31,0.5436813774510109,0.358704688664826,0.29532945558041107,0.19723780818145006,0.18463735853783778,4|2|9|16004|202.22
32,0.8087433897883969,0.5482736852416681,0.5156796297875231,0.28550709907257277,0.11930920234286498,8|2|14|18744|184.53
33,0.7752651824133445,0.7543849199391979,0.7197638509582129,0.4132492767774867,0.2590368476948887,9|2|17|20515|169.13
34,0.4310869701036561,0.4267970221468861,0.5102184453107264,0.2116821159478231,0.06134944595528118,1000|5|8|3154.5|776.68
35,0.31226470596162625,0.28096658683914333,0.39285122432129105,0.23339062144909442,0.12476475560056034,100|2|4|14985|209.07
36,0.4064547330518246,0.3391421129600935,0.422097735722436,0.2803287760658614,0.06112205974261018,1000|6|3|3173.7|874.34
37,0.4064547330518246,0.3211217732315462,0.4871631157986499,0.2928804432388008,0.10435284344147241,100|6|4|15332|212.66
38,0.8408444601383089,0.640503348265141,0.29078898624093774,0.14352666403636666,0.044435464613606444,8|5|16|19439|187.92
39,0.5436813774510109,0.4022521594032546,0.2730288139951725,0.19751569436255323,0.17025321536595311,1|2|9|15377|217.16
40,0.7636522874347789,1.2144839368427993,0.46255655299022325,0.36652110096386675,0.2804109160718998,9|4|17|21317|168.06
41,0.2781572493868384,0.2869525355719418,0.3909396252223942,0.19614274426582778,0.168114227701853,10000|3|6|586.88|6634.3
42,0.6702289073527334,0.5213181632864411,0.33385452410647026,0.22111035601580728,0.07078748602817424,5|5|8|17449|189.07
43,0.8852429346041154,0.8239801643756075,0.3007796225875447,0.09974514782265237,0.04672710343338194,1|5|18|19409|194.12
44,0.9021809576313438,0.8496521556267077,0.3265256556981385,0.1525615437023,0.14860380732745493,2|4|13|19090|179.29
45,0.3755273934896482,0.5342218423798628,0.5761779014388825,0.23780971534838918,0.10887005120624853,10|4|5|17027|194.44
46,0.6430382801919525,0.6161042024460169,0.5644385037927449,0.23620900370427622,0.16186985577484433,4|6|2|12779|242.99
47,0.3416234118275551,0.3833690887158868,0.4862930237331647,0.174742821501821,0.14891543950859595,10|2|7|16825|218.02
48,0.8844770770752661,0.798164506671779,0.6081263550897094,0.20819909229030267,0.12081256459455458,7|3|16|20476|191.77
49,0.576015591647272,0.4841943250566229,0.3026477624261048,0.23021122028715543,0.163140926961176,3|3|8|17085|212.64
50,1.005552538133466,0.6582962436081686,0.30559281340900746,0.1333459770725528,0.10434288029206581,4|5|16|18676|189.39
51,0.44171032900423923,0.3907989936555155,0.39750602969894855,0.1643234744286824,0.1486547166122761,7|2|7|16165|214.51
52,0.7136471340541121,0.5609765842178063,0.3563871584959846,0.17240835748934655,0.10569812996499398,5|4|11|18231|196.1
53,0.2781572493868384,0.2869525355719418,0.3909396252223942,0.19795164893222006,0.10291660952376003,1000|2|6|2981.1|829.61
54,0.6093180817911363,0.5617612728316866,0.4510765564738745,0.28562831329624194,0.16723643945946554,7|6|10|19514|161.74
55,0.6430382801919525,0.604533899737885,0.4994763656139664,0.23573840310173388,0.05338143901262106,2|5|3|14911|216.68
56,0.5025799989048627,0.5775784534022943,0.527593731179472,0.2500915550503113,0.10729091232401332,8|6|7|17306|204.47
57,0.5436813774510109,0.358704688664826,0.2689516560682371,0.18909559154904032,0.1632473436583733,4|2|8|16881|207.97
58,0.9469353380046697,0.6335344742930556,0.29186263937506096,0.10744804953269588,0.044435464613606444,7|5|16|20395|187.93
59,0.5386745794204301,0.5369236504942358,0.4579671753598732,0.21861186803750646,0.06066612931689009,3|3|4|14548|232.12
60,0.5095558612947966,0.45515470817869036,0.42523675722354226,0.15886251649773678,0.05182804922582634,3|1|4|12158|264.35
61,0.5547011501727103,0.4707238862945478,0.3765185103156088,0.29634192184342917,0.10865082882608304,6|3|9|18325|199.12
62,0.8677818318033278,0.7935326074451243,0.34255581680041697,0.12171861762094115,0.07932740300495836,8|5|18|20587|168.9
63,0.6430382801919525,0.604533899737885,0.4994763656139664,0.221119799479137,0.052750901299025946,2|5|4|15386|225.32
64,0.4253885113560872,0.41306138728123937,0.43448056947281233,0.2609893956843301,0.10314642343362072,9|1|9|13854|236.01
65,0.8797121575807962,0.5675564865141218,0.6380773218700319,0.39996875482681526,0.24175749206497377,5|2|17|19847|170.76
66,0.6702289073527334,0.5480374211481226,0.32560356715594885,0.16662528445619357,0.15339722592400476,1|5|9|17086|205.78
67,0.5386745794204301,0.5369236504942358,0.4579671753598732,0.2521382850401471,0.04995340124114775,3|3|1|9017.3|361.64
