row_id,b0,b1,b2,b3,b4,raw_val
0,0.2967879877802233,0.1597545378300254,0.2761859682054968,0.19521906942210632,0.17330277139262415,0|0|1|1|0|0|0|1|256|512|8|127.2568|0.999933
1,0.34263933866580953,0.2104720490951982,0.22186906460013864,0.2376430754732707,0.19266890850559343,1|0|1|0|0|1|1|1|256|512|8|63.53994|1.559842
2,0.2927896735583263,0.23955317982868646,0.1668246832491355,0.18412993802631905,0.16665473596712774,0|0|1|1|0|0|1|1|65536|8|1|143.50224|1.983888
3,0.37504847956572107,0.18979348141345165,0.1714000277919271,0.1924501017406597,0.15594407544344852,1|1|1|1|0|0|0|1|256|8|8|67.53714|1.608574
4,0.4161085881230645,0.28223010621974864,0.15244611106233524,0.1375523837065141,0.09983688543303347,1|0|1|0|1|0|1|1|65536|8|1|213.5254|1.44888
5,0.24303267434098086,0.19233574078675705,0.2677842720949236,0.19727731844254065,0.147781865021427,0|0|1|1|0|0|0|1|4096|64|64|128.1323|1.498164
6,0.30245437335722647,0.2072261712099592,0.18286789462193254,0.2746787528631403,0.20541734392590053,1|0|1|0|0|1|1|1|256|64|64|66.30684|1.754474
7,0.2584481506809378,0.22336329827851567,0.21769684523879446,0.24490980235404347,0.20767353792136262,1|0|1|1|0|0|0|0|4096|8|64|68.63506|1.845419
8,0.27955115210160875,0.14874325356818255,0.18654936549657314,0.16649035480138852,0.1249046193738964,0|0|1|0|1|0|1|0|256|512|64|123.84286|1.408529
9,0.18854261213175733,0.14456396194216584,0.1496349843600664,0.1706513770026576,0.14486315346740775,0|0|1|0|0|1|0|0|256|8|64|144.89046|1.754854
10,0.40934519501435296,0.1859803582087054,0.1866716928013457,0.15284146618688146,0.07333302117017476,1|0|1|0|1|0|1|1|256|8|8|204.25208|1.396929
11,0.2927896735583263,0.2111942185081258,0.169738277195893,0.1615280061735555,0.11362448587851798,0|0|1|1|0|0|1|1|4096|8|8|156.57734|1.729643
12,0.3453364309402611,0.21157710286711065,0.22441649922406073,0.19519024747057695,0.12487522682393627,0|0|1|0|0|1|1|1|65536|512|64|132.96178|1.629191
13,0.3747989509228792,0.19600290785571575,0.1855352233454685,0.18048875334072462,0.156442198482981,1|1|1|1|0|0|0|0|4096|8|1|66.13916|1.951205
14,0.3623811986655026,0.31917786903803325,0.17512028105950653,0.18242342345644416,0.21716123327460438,1|1|1|0|0|1|1|0|4096|64|1|63.44972|1.742841
