trt, performance_error, stability_agreement, best_performance, best_stability
10, 36.73, 0, 0, 6
20, 35.15, 0, 0, 5
50, 31.19, 0, 0, 36
100, 32.90, 0, 0, 58
200, 24.14, 0, 1, 91
