trt, performance_error, stability_agreement, best_performance, best_stability
10, 60.64, 0, 1, 24
20, 61.51, 0, 1, 24
50, 61.59, 46, 1, 22
100, 39.84, 50, 1, 47
200, 48.25, 54, 1, 56
