trt, performance_error, stability_agreement, best_performance, best_stability
10, 3.30, 59, 1, 11
20, 3.30, 60, 1, 35
50, 3.30, 96, 1, 92
100, 3.30, 99, 1, 98
200, 3.30, 98, 1, 95
