trt, performance_error, stability_agreement, best_performance, best_stability
10, 70.73, 0, 0, 9
20, 71.26, 0, 0, 6
50, 66.40, 0, 0, 22
100, 55.96, 0, 1, 57
200, 59.47, 0, 1, 82
