trt, performance_error, stability_agreement, best_performance, best_stability
10, 49.00, 0, 0, 8
20, 38.48, 0, 0, 37
50, 37.19, 0, 0, 20
100, 34.72, 15, 0, 40
200, 31.71, 37, 1, 80
