trt, performance_error, stability_agreement, best_performance, best_stability
10, 71.93, 0, 0, 1
20, 67.83, 0, 0, 2
50, 59.06, 0, 1, 2
100, 53.78, 0, 1, 25
200, 57.42, 0, 1, 99
