trt, performance_error, stability_agreement, best_performance, best_stability
10, 55.51, 0, 0, 1
20, 55.91, 0, 0, 1
50, 39.47, 0, 0, 18
100, 32.20, 0, 0, 18
200, 20.34, 0, 1, 95
