trt, performance_error, stability_agreement, best_performance, best_stability
10, 33.18, 32, 0, 3
20, 30.64, 51, 0, 31
50, 25.97, 71, 0, 53
100, 22.85, 86, 0, 77
200, 16.05, 95, 1, 99
