trt, performance_error, stability_agreement, best_performance, best_stability
10, 0.00, 5, 1, 17
20, 23.70, 62, 1, 83
50, 23.70, 62, 1, 84
100, 0.00, 62, 1, 91
200, 0.00, 62, 1, 96
