trt, performance_error, stability_agreement, best_performance, best_stability
10, 0.00, 29, 1, 18
20, 0.00, 100, 1, 100
50, 0.00, 100, 1, 92
100, 0.00, 100, 1, 88
200, 0.00, 100, 1, 34
