trt, performance_error, stability_agreement, best_performance, best_stability
10, 52.57, 0, 0, 0
20, 39.97, 0, 1, 14
50, 25.50, 0, 1, 20
100, 31.56, 0, 1, 47
200, 37.08, 1, 1, 96
