trt, performance_error, stability_agreement, best_performance, best_stability
10, 89.06, 0, 1, 6
20, 86.29, 0, 1, 7
50, 83.41, 0, 1, 5
100, 90.97, 0, 1, 73
200, 86.05, 0, 1, 90
