trt, performance_error, stability_agreement, best_performance, best_stability
10, 62.19, 0, 1, 0
20, 58.73, 29, 1, 37
50, 56.49, 5, 1, 12
100, 55.44, 0, 1, 6
200, 52.44, 1, 1, 45
