trt, performance_error, stability_agreement, best_performance, best_stability
10, 84.03, 0, 0, 6
20, 95.61, 0, 0, 5
50, 80.81, 14, 0, 16
100, 37.75, 15, 1, 22
200, 22.36, 67, 1, 91
