trt, performance_error, stability_agreement, best_performance, best_stability
10, 51.99, 31, 1, 1
20, 51.99, 55, 1, 2
50, 51.09, 78, 1, 40
100, 55.13, 93, 1, 2
200, 50.34, 96, 1, 59
