trt, performance_error, stability_agreement, best_performance, best_stability
10, 67.24, 0, 0, 0
20, 65.09, 0, 0, 1
50, 65.84, 0, 0, 15
100, 61.44, 0, 0, 44
200, 53.02, 0, 1, 41
