trt, performance_error, stability_agreement, best_performance, best_stability
10, 61.63, 0, 0, 0
20, 61.66, 0, 0, 0
50, 39.74, 0, 0, 11
100, 31.33, 0, 0, 37
200, 17.49, 0, 1, 98
