trt, performance_error, stability_agreement, best_performance, best_stability
10, 60.27, 0, 0, 44
20, 58.04, 0, 0, 11
50, 46.71, 17, 1, 36
100, 43.10, 14, 1, 31
200, 43.14, 16, 1, 38
