trt, performance_error, stability_agreement, best_performance, best_stability
10, 58.42, 0, 0, 1
20, 57.88, 0, 0, 3
50, 52.79, 0, 0, 10
100, 36.49, 0, 1, 38
200, 30.62, 0, 1, 87
