trt, performance_error, stability_agreement, best_performance, best_stability
10, 65.60, 17, 1, 63
20, 48.68, 1, 1, 19
50, 41.58, 8, 1, 21
100, 38.88, 4, 1, 16
200, 25.56, 6, 1, 40
