trt, performance_error, stability_agreement, best_performance, best_stability
10, 1.16, 0, 1, 6
20, 0.89, 31, 1, 16
50, 0.89, 40, 1, 40
100, 0.84, 42, 1, 49
200, 0.81, 82, 1, 96
