trt, performance_error, stability_agreement, best_performance, best_stability
10, 56.66, 0, 0, 2
20, 47.66, 0, 0, 3
50, 28.49, 0, 0, 22
100, 22.10, 0, 1, 73
200, 17.14, 2, 1, 91
