trt, performance_error, stability_agreement, best_performance, best_stability
10, 49.27, 17, 1, 18
20, 41.40, 53, 1, 54
50, 32.28, 75, 1, 83
100, 18.56, 75, 1, 77
200, 0.00, 74, 1, 75
