trt, performance_error, stability_agreement, best_performance, best_stability
10, 49.04, 0, 0, 0
20, 40.02, 0, 0, 0
50, 29.63, 0, 1, 33
100, 20.85, 0, 1, 53
200, 19.83, 0, 1, 84
