trt, performance_error, stability_agreement, best_performance, best_stability
10, 0.00, 0, 1, 86
20, 48.97, 0, 1, 23
50, 48.97, 0, 1, 3
100, 48.97, 0, 1, 11
200, 0.00, 0, 1, 11
