trt, performance_error, stability_agreement, best_performance, best_stability
10, 55.32, 0, 0, 0
20, 44.56, 0, 0, 4
50, 32.79, 0, 0, 14
100, 25.03, 0, 1, 42
200, 21.60, 0, 1, 94
