trt, performance_error, stability_agreement, best_performance, best_stability
10, 28.71, 15, 0, 7
20, 24.61, 70, 0, 73
50, 17.78, 70, 1, 79
100, 13.90, 75, 1, 79
200, 13.12, 86, 1, 85
