trt, performance_error, stability_agreement, best_performance, best_stability
10, 86.23, 14, 0, 80
20, 89.52, 1, 0, 66
50, 68.19, 0, 0, 2
100, 51.73, 5, 1, 14
200, 22.22, 4, 1, 26
