row_id,b0,b1,b2,b3,b4,raw_val
0,0.08303406486583402,0.05050203383438199,0.03753635322610346,0.018898016241803404,0.0021117501902115105,0|1|0|1|0|1|0|0|1|1|0|1|0|3|50427.4|4.4092
1,0.0524745121052698,0.048415753050398504,0.025269198026843537,0.017210336854178793,0.002040868324231332,0|1|0|1|0|1|0|0|1|0|0|2|5|6|50910|4.425882
2,0.045863816863110834,0.01173429509511891,0.0038705603215184576,0.002214849721655678,0.0011053921070618617,0|1|1|0|0|1|0|0|0|0|0|1|0|3|123384|3.723752
3,0.03667066810075849,0.012834192929029651,0.005482353473912069,0.002334296983499326,0.0013915193158307946,0|1|1|0|0|1|0|0|0|0|0|4|15|6|123329.8|3.730192
4,0.027361653424786102,0.01223106140437107,0.0055857044099972995,0.005178303347057301,0.004669914399578624,0|1|0|0|1|1|0|0|0|0|1|2|5|3|95511|3.801937
5,0.0505445875447346,0.024278666009698916,0.00857997286496209,0.005837467802158924,0.001315319120017804,1|1|0|1|0|1|1|0|0|0|1|8|0|6|79567.2|3.990123
6,0.04838257642484354,0.040168701035390136,0.02783465746671879,0.01839610309632402,0.0020501340446750552,0|1|0|1|0|0|0|0|1|0|0|8|15|0|46208.4|4.524782
7,0.08663136992239004,0.02466443734772819,0.016142976525861306,0.013978933022847525,0.0064967729003216216,1|1|1|0|0|1|1|0|1|1|0|2|5|6|112293.2|5.422293
8,0.024704735702751196,0.01569464343873621,0.02357230597509411,0.014400987413939368,0.00680929218550207,1|1|1|0|0|0|1|0|0|0|0|1|15|3|183881.4|3.503802
9,0.10618823875266581,0.05297639023096362,0.03732920577747585,0.020237124430775248,0.0016290492143815156,1|1|0|1|0|1|0|1|1|0|0|4|0|0|66408.8|4.048485
10,0.04490577662489441,0.01091694377370281,0.004629269421900493,0.0026847593088350358,0.0010610736914820121,0|1|1|0|0|1|0|0|1|0|1|1|0|6|122334|3.641932
11,0.053763830877549885,0.016458939750700573,0.010424596782806852,0.00465308623088766,0.0012607416086096346,1|1|0|1|0|0|1|0|0|0|0|8|15|0|84671|3.852576
12,0.025336189922135308,0.010649993527487344,0.006667902289727553,0.004341120454103834,0.003859310872928167,0|1|0|0|1|0|0|0|0|0|0|4|0|3|86673.2|3.854854
13,0.026854839247988597,0.01252529882797107,0.005141941485464106,0.003617129731248742,0.003953412537636478,0|1|0|0|1|1|0|0|1|0|0|4|15|6|95216.6|3.769738
14,0.12678629731176078,0.044446749735764464,0.018785690634893885,0.0022048262660866506,0.001252611260916646,0|1|1|0|0|1|0|0|0|1|0|1|5|6|123238.6|3.730358
15,0.04661884563971705,0.021666080149708663,0.006188913594174763,0.0036019989308126404,0.0012475964035467172,1|1|0|1|0|1|1|0|0|0|0|2|5|6|86229.2|4.06959
16,0.08839735215014838,0.031019682690242596,0.02446942548242375,0.015640225980363385,0.0020574518573657163,0|1|0|1|0|1|0|0|0|1|1|1|15|6|50408|4.312
17,0.03641629285352323,0.02787756521153153,0.028967686150953048,0.01970491898623787,0.0021798796054295338,0|1|0|1|0|1|0|0|0|0|1|4|5|3|50595.4|4.384533
18,0.08973674101573832,0.05055706046590259,0.04341429221346615,0.01168822351742083,0.001222587715038344,1|1|0|1|0|0|1|0|1|1|0|1|5|3|88121.6|3.8961
19,0.035582232183841836,0.013876695863736285,0.0059475625422318705,0.010667333625686847,0.001274614121926362,0|1|1|0|0|1|0|0|0|0|0|4|0|0|123390.4|3.629931
20,0.025854516643869906,0.011338388973534588,0.005482335072736326,0.003826762135159802,0.002472254163724666,0|1|1|0|0|0|0|0|0|0|1|2|5|3|110611|3.768364
21,0.045251062246102786,0.030056936098044874,0.023774285274325097,0.01990451681488812,0.0006088827858072103,1|1|0|1|0|1|1|0|1|1|1|2|5|6|55360.2|5.850546
22,0.26021082765131603,0.15359764710381546,0.09082623580587257,0.09365506157575317,0.004275423702863148,1|1|1|0|0|0|0|1|1|0|1|1|0|0|152104.4|3.551328
23,0.048713445336320785,0.060300129609661246,0.040886484258889404,0.0340532102073309,0.001898624344723732,0|1|0|1|0|0|0|0|0|0|0|8|15|3|46173.8|4.464783
24,0.05485356326957809,0.05673885965292908,0.03961665888821918,0.022777242548701778,0.0019982361424239425,0|1|0|1|0|0|0|0|1|0|1|2|5|6|46050.4|4.563043
25,0.03765695628981996,0.026007602376652558,0.024283325225354112,0.019092983549824406,8.695079964165615e-05,0|1|0|1|0|1|0|0|1|1|1|2|5|3|31191.6|7.227742
26,0.08093438761655396,0.017162200498980217,0.014691328577641119,0.010408982935884359,0.0024781032851648468,1|1|1|0|0|0|1|0|1|1|1|4|5|3|115067.6|5.451681
27,0.02488640778715877,0.01634260460310913,0.0066336696207918225,0.006401527735729858,0.005524352029875702,0|1|0|0|1|0|0|0|1|0|1|2|15|3|86809|3.872826
28,0.04424867145131785,0.03593977244077499,0.028379663823946362,0.017063683417868878,0.0005493653337157867,1|1|0|1|0|1|1|0|1|1|1|8|5|0|52998.8|6.071321
29,0.03096466934826119,0.027057222206020692,0.028064634870990698,0.023980670072870202,0.012435840543831785,0|1|0|0|1|1|0|0|1|1|0|2|5|3|58171.4|6.099492
30,0.03641237132262197,0.030491773941210536,0.02891817273251519,0.019001074700607353,0.000107938170018653,0|1|0|1|0|1|0|0|0|1|0|8|5|6|31180|7.247097
31,0.03984351744612264,0.02759254987379479,0.007965721211664594,0.002904113838243676,0.001214174078641123,1|1|0|1|0|0|1|0|0|0|1|2|15|6|93710.4|3.807604
32,0.03131630008291223,0.01582757086185931,0.0033997749685857506,0.0019686814558187117,0.0014333835741911767,1|1|1|0|0|1|1|0|0|0|1|8|0|0|165986.2|3.517386
33,0.058285541958432316,0.028891933663443746,0.018662585001757687,0.02385687428520361,0.0007350703604545543,1|1|0|1|0|0|1|0|1|1|1|8|15|6|63951.2|5.654127
34,0.06572642188051309,0.020387441770777986,0.011713633686316702,0.009996945196412529,0.00542735056859712,1|1|1|0|0|0|1|0|0|1|0|2|15|3|124822.4|5.25129
35,0.031641289310281526,0.03053050903135129,0.030960844589769828,0.017928884376066764,9.314481244954491e-05,0|1|0|1|0|0|0|0|1|1|0|8|0|6|28788.4|7.315172
36,0.028452123035268256,0.03489396794165738,0.028154420293846377,0.02025463251509701,0.022614158438697348,0|1|0|0|1|0|0|0|0|1|0|2|0|3|53718|6.483194
37,0.12513087602411674,0.04915116584740181,0.05301933960224248,0.016590497281630354,0.0020568193202034706,0|1|0|1|0|0|0|0|1|1|1|1|0|3|46001.8|4.485652
38,0.049705227320425996,0.028242474805171135,0.012406497715431593,0.004715921219994806,0.0012483132169220017,1|1|0|1|0|0|1|0|0|0|0|2|0|3|87106.8|3.854886
39,0.07350849295043747,0.01678213675884006,0.01137486210242188,0.007790037463465602,0.0030422969144273965,1|1|1|0|0|0|1|0|1|1|0|4|15|6|123446.4|5.358049
40,0.04475425288992358,0.028222557180883824,0.03115541386992194,0.016519629344840747,0.00048174282086584205,1|1|0|1|0|1|1|0|1|1|1|4|0|0|51988|6.096923
41,0.11282520232181138,0.02733731943136617,0.024856253211007068,0.02819613666602363,0.005272101437473085,1|1|1|0|0|0|1|0|1|1|1|1|5|3|175828.8|3.532507
42,0.03759897885395548,0.015990804219979355,0.0034951367404025017,0.0025273856863811425,0.0014614977044780221,1|1|1|0|0|1|1|0|0|0|1|2|0|0|165748|3.581998
43,0.061012815312880886,0.012318421587268173,0.00418688564564723,0.0032220412129080676,0.002805272059836979,0|1|1|0|0|0|0|0|1|0|0|2|0|3|111769.4|3.848126
44,0.05394780759417503,0.02546536785185553,0.009582020576429293,0.0053098500380945,0.0013014825612089234,1|1|0|1|0|1|1|0|1|0|0|1|0|3|80500.8|3.907253
45,0.104843439421123,0.04984226067550934,0.04573554765213979,0.041782346438423074,0.0368040676124853,1|1|1|0|0|1|1|0|0|1|0|1|15|6|181586.4|3.626084
46,0.04413838743281783,0.029338112619487,0.008111498906507855,0.004386250689419901,0.0012217332350581557,1|1|0|1|0|1|1|0|1|0|0|1|15|3|89710|3.889663
47,0.043797073222043716,0.062233780092469854,0.038761199209064776,0.02778654372117906,0.002059860503748004,0|1|0|1|0|1|0|0|0|0|1|4|15|6|50323.6|4.3184
48,0.25421620053895383,0.14235953965465606,0.09879649409790028,0.10090337504171802,0.0021804607229473417,1|1|1|0|0|0|0|1|1|0|0|4|0|0|150903.8|3.539553
49,0.1295018875694659,0.04212296130840849,0.01905976907424465,0.00261977252990782,0.0016729597193043118,0|1|1|0|0|1|0|0|1|1|1|1|5|6|122270.2|3.64458
50,0.05612972024483589,0.05124543463913654,0.03416914504660502,0.03491175587303688,0.002184957872303847,0|1|0|1|0|0|0|0|0|0|0|8|0|6|46168.2|4.416522
51,0.05497679332152415,0.015202262114041042,0.013648610920611206,0.012384861001518251,0.006545969034196127,1|1|1|0|0|0|1|0|0|1|0|8|0|6|107944|5.605723
52,0.04298232897447775,0.02555304802190969,0.025268132995932543,0.024666076550643956,0.0020276477657182844,0|1|0|1|0|1|0|0|0|0|1|8|15|0|50488.6|4.13
53,0.15558213857119163,0.08684458655181469,0.02377977319273153,0.02112381857234087,0.00024641352041249664,1|1|0|1|0|1|0|1|1|1|1|4|0|0|40778.6|6.664573
54,0.02937488389091256,0.035288197926916905,0.02831000919788498,0.018391991024675494,0.006893342524497417,0|1|0|0|1|0|0|0|1|1|0|2|15|3|53633.2|6.46796
55,0.03257366467492385,0.03172871720908332,0.025704061056740224,0.022603542768212945,0.01105609879702853,0|1|0|0|1|0|0|0|1|1|1|2|5|0|53591.2|6.408966
56,0.03462506222966914,0.0398687836212222,0.03660013086726979,0.028453201399371988,0.0021011141704568937,0|1|0|1|0|1|0|0|1|0|1|2|15|0|50394.6|4.421702
57,0.05074113466543997,0.029395171534296754,0.008435722024876972,0.005837467802158924,0.001315319120017804,1|1|0|1|0|1|1|0|1|0|1|8|0|6|79510.4|3.92962
58,0.12653846590002188,0.054367395899931094,0.020977724291932003,0.008437256884061103,0.0016951993297486551,0|1|1|0|0|1|0|0|1|1|1|1|0|3|122704.4|3.668852
59,0.048273873230398535,0.024230084611507084,0.02597306746142089,0.016993793044973872,0.0021006506124552032,0|1|0|1|0|1|0|0|0|0|0|8|15|3|50972.8|4.468628
60,0.02484299402370283,0.012557918838540174,0.00908876361530587,0.007427418586631738,0.002878722347450897,0|1|0|0|1|0|0|0|1|0|0|1|15|0|86317.8|3.883488
61,0.046713213959555876,0.03440203728684667,0.027222763022956623,0.025625636545053794,0.002156089920692294,0|1|0|1|0|1|0|0|0|0|0|8|5|0|50869.6|4.434118
62,0.2110761914210283,0.0192286097245377,0.0047550813625233355,0.003906638450080044,0.0020549375486150034,0|1|0|0|1|1|0|0|1|1|1|1|5|3|94961|3.836358
63,0.02400722016592365,0.027833003922050306,0.028712814218770893,0.021291473612907116,0.015623836063697554,0|1|0|0|1|0|0|0|0|1|0|8|0|0|53369.2|6.406792
64,0.041010847944868076,0.029436699486702567,0.017040314015384913,0.019310791601433074,0.010597679631379925,0|1|1|0|0|0|0|0|0|1|0|2|0|0|66869.2|6.291949
65,0.06672014921952697,0.025241606383144134,0.025120545243535734,0.01707854756184695,0.0020245346306155157,0|1|0|1|0|1|0|0|1|0|0|4|0|6|50944.4|4.350588
66,0.050465695260781464,0.020777212088716794,0.014608432988750867,0.015585186269712696,0.0074851289617479016,1|1|1|0|0|1|1|0|0|1|0|8|5|6|112411.8|5.557071
67,0.06160759593485414,0.06599000740282807,0.06792551385053024,0.06663881219222173,0.002288625943392607,0|1|0|1|0|1|0|0|0|0|0|2|0|6|50832|4.451898
68,0.04176029364043965,0.013968318437558516,0.006299680981603581,0.0023043475741813253,0.0016983591392762038,0|1|1|0|0|1|0|0|1|0|1|8|15|0|122755|3.706558
69,0.05478371708708398,0.021888717179513833,0.004244038805844826,0.0023747581444326007,0.001254700306723802,1|1|1|0|0|0|1|0|1|0|0|1|0|0|168995.2|3.44653
70,0.042990144066147956,0.062348319079120196,0.02905159789246861,0.02606814249181993,0.0019929316086040945,0|1|0|1|0|0|0|0|1|0|1|4|15|3|46175.4|4.522609
71,0.10759623248716019,0.03613219503198853,0.03476636631043847,0.015249981392725426,0.0012389484425442078,1|1|0|1|0|1|1|0|1|1|1|1|15|6|86510.4|3.921163
72,0.02641652976912717,0.023051178076490868,0.00841674046932359,0.006420011250576199,0.004647645779325557,1|1|1|0|0|1|1|0|0|0|0|4|15|6|177485|3.478767
73,0.05362319056106252,0.05193804576011119,0.03615509543894524,0.04088166358097394,0.002184151170491185,0|1|0|1|0|0|0|0|0|0|0|8|0|3|46072.8|4.543478
74,0.062018012362873,0.048448749924670534,0.02440210067683464,0.017214452860459258,0.002040868324231332,0|1|0|1|0|1|0|0|1|0|0|2|15|6|50826.6|4.405922
75,0.031372996246898786,0.012643959363713158,0.004323106243202388,0.002260564731089168,0.0026301299285751197,0|1|1|0|0|0|0|0|1|0|0|8|15|6|111742|3.729981
76,0.25421620053895383,0.1464700714497163,0.10196191320163878,0.10355998618964907,0.004275423702863148,1|1|1|0|0|0|0|1|1|0|1|8|0|0|151179.2|3.542777
77,0.08835777504146827,0.018064882492739923,0.014889434871059785,0.010408982935884359,0.0024781032851648468,1|1|1|0|0|0|1|0|1|1|1|2|5|3|115142.4|5.52441
78,0.028717517883042575,0.04835693104329165,0.028242846901433527,0.002346080441810987,0.0014135188554031803,1|1|1|0|0|0|1|0|0|0|1|1|15|0|175474.2|3.490754
79,0.03701747515296878,0.03196644453730682,0.0259145400399889,0.019102484525992496,0.00048174282086584205,1|1|0|1|0|0|1|0|0|1|1|8|0|0|52981.6|6.078868
80,0.02585698526503836,0.012565287497350999,0.008781240994119876,0.0061370903159891676,0.003931254225343611,0|1|0|0|1|0|0|0|0|0|0|8|5|0|86496|3.926744
81,0.038804607660018746,0.030371890487622035,0.02806427396763996,0.019945547490942562,0.000107938170018653,0|1|0|1|0|1|0|0|0|1|1|8|5|0|31134.2|7.225807
82,0.03692918732902652,0.02995513821725968,0.03166825618177409,0.023472891402084115,0.00013139944163969983,0|1|0|1|0|1|0|0|1|1|1|2|15|6|31139.4|7.114193
83,0.026932824017178735,0.03676556345465848,0.03392692469294631,0.03202453789680191,0.029645303534641867,0|1|0|0|1|1|0|0|1|1|0|8|5|3|57822|6.437901
84,0.03986168779158803,0.03796667886504529,0.03729381446615628,0.021452737836718163,0.00047454337238997716,1|1|0|1|0|0|1|0|1|1|0|2|0|6|53010.6|6.262642
85,0.05997742299635173,0.048567340928324196,0.029122726177627137,0.019780974648996513,0.0007038515152521008,1|1|0|1|0|0|1|0|1|1|1|2|15|3|64544.6|5.612048
86,0.04856715564817948,0.06664304799512867,0.0355254628471711,0.02244850070192357,0.0019929316086040945,0|1|0|1|0|0|0|0|1|0|1|8|5|3|46196.6|4.426087
87,0.028648905447590793,0.03027638230787597,0.022617788504058944,0.019271383103141134,0.0017161155556122602,1|1|1|0|0|1|1|0|1|0|1|4|15|0|168304.6|3.536464
88,0.03162652108011611,0.02485978202797018,0.02775357332696167,0.020659263022853296,0.006897371162467079,0|1|0|0|1|1|0|0|0|1|1|2|5|0|58020.8|6.441724
89,0.02703583583969488,0.03344961952082899,0.0372537294312363,0.03570645177016333,0.019059267456696255,0|1|0|0|1|1|0|0|0|1|1|8|0|3|57966.8|6.409583
90,0.02831201436393354,0.026816223104367824,0.028624266201152725,0.016488760060114637,0.011746283849756706,0|1|1|0|0|0|0|0|0|1|1|4|5|0|66650.4|6.430764
91,0.030481702169849537,0.0191764038472364,0.016022481565659198,0.012332995447589085,0.0013181209181725511,1|1|0|1|0|1|1|0|0|0|1|8|0|0|79735.8|3.981183
92,0.04147766048783636,0.031007203119355897,0.02749023711282372,0.020103856503992268,0.00011967504416348496,0|1|0|1|0|1|0|0|0|1|1|4|5|3|31172.4|7.244516
93,0.053362069166655736,0.04953708446118016,0.03587157231860651,0.025528197461442213,0.0020245346306155157,0|1|0|1|0|1|0|0|0|0|1|4|0|6|50361.6|4.394
94,0.043708175858949726,0.022364445910281416,0.02081317417748245,0.018911656469425213,0.010061433904711684,0|1|1|0|0|1|0|0|0|1|0|2|0|3|74413.4|6.140123
95,0.042175874123952975,0.03029512767985533,0.02714284691930022,0.022696129469327624,0.0005544976657820737,1|1|0|1|0|0|1|0|0|1|0|4|5|6|60123.8|5.773729
96,0.02851977464571464,0.026746948730381324,0.026495275252630568,0.018760072011567302,0.010010176797607816,0|1|1|0|0|0|0|0|0|1|1|8|5|0|66766|6.231723
97,0.02745833363533449,0.014654657192064019,0.005572960097944879,0.004749477167312585,0.004597896040962254,0|1|0|0|1|1|0|0|0|0|0|1|0|3|95355.4|3.785447
98,0.03500194010405739,0.011264262104073183,0.0031394612524713534,0.0020808768516705585,0.0015312562699553477,0|1|1|0|0|1|0|0|1|0|0|2|0|6|122933.4|3.698503
99,0.042363109208026606,0.03265722107436567,0.023146134848459513,0.01989943725111776,0.008891330315068577,0|1|1|0|0|0|0|0|1|1|0|2|0|0|67229.2|6.203384
