row_id,b0,b1,b2,b3,b4,raw_val
0,0.24841233120105996,0.2160764818981479,0.1437787488715404,0.1672047573682143,0.1044913466795412,a2c|CartPole-v1|193.18|9820.9796|93489|0.0018698883772853|-3.823|0.917|7|0.006|0.644|0.879|0.94
1,0.2068511376538778,0.22322667549635167,0.20244419393880742,0.2087934572742332,0.19746047950403775,a2c|CartPole-v1|179.57|1331.6501|57805|0.0030364750661609|-3.443|0.916|13|0.001|0.99|1.584|1
2,0.12416340087497134,0.06381925560753758,0.042700110625039055,0.05341394562152019,0.04121383032967975,a2c|CartPole-v1|68.68|139.8716|39595|0.0017284130744976|-4.796|0.985|18|0.005|0.54|1.26|0.904
3,0.20718230967663498,0.18439393578301547,0.12941591944417674,0.1438822446071486,0.1576572833573477,a2c|CartPole-v1|350.76|25270.6144|15412|0.0086216528490153|-3.367|0.956|16|0.004|0.813|0.985|0.978
4,0.16707903631483892,0.1192207524617887,0.16877392331205537,0.11693587622577176,0.10062380202967906,a2c|CartPole-v1|219.25|7198.4945|59158|0.0033040729107094|-3.912|0.961|13|0.001|0.536|0.952|0.944
5,0.18709580855337551,0.21537372249288314,0.189862163453955,0.18478292820564599,0.1852558045998406,a2c|CartPole-v1|272.67|21901.0821|19896|0.0065235050581423|-3.806|0.985|5|0.008|0.608|1.844|0.962
6,0.10767144263781649,0.05574612494629191,0.05351154958832936,0.051884158785796726,0.02952242101007433,a2c|CartPole-v1|231.48|19256.9736|75119|0.0024527169199246|-4.818|0.992|8|0.005|0.802|1.325|0.952
7,0.20630664952837427,0.18734931816845043,0.10194300877432236,0.10117814677261164,0.0793513265550733,a2c|CartPole-v1|222.91|18435.7509|15823|0.0065064687904663|-3.288|0.953|7|0|0.873|0.865|0.94
8,0.23386037597712517,0.1958227213106279,0.15883450145232578,0.16742677448891508,0.12194786143768696,a2c|CartPole-v1|233.82|14710.7676|86036|0.0023208454695327|-3.686|0.9|10|0.003|0.785|0.999|0.949
9,0.21022724909687063,0.14288411676099347,0.12387645894350906,0.1277444647149596,0.07744177452748836,a2c|CartPole-v1|219.45|22773.7405|40102|0.0034901618349634|-3.517|0.933|6|0.005|0.567|1.643|0.948
10,0.1227450421539619,0.053754313080151654,0.0528706753546683,0.05676299626683645,0.05460444286858417,a2c|CartPole-v1|84.35|173.4705|79663|0.0010565214487851|-4.705|0.966|16|0.008|0.649|1.462|0.925
11,0.1946808631811424,0.28076216195240006,0.3553464579484245,0.1563844141703486,0.09068523770298074,a2c|CartPole-v1|401.69|23111.7329|5600|0.0139899605307163|-3.267|0.947|14|0.001|0.577|1.899|0.974
12,0.2217395522202722,0.1922163442916516,0.17694719067816328,0.10654024552772674,0.07737826338490056,a2c|CartPole-v1|35.1|1785.076|49939|0.0006785876931335|-3.216|0.995|6|0.007|0.723|1.314|0.956
13,0.18347631759237704,0.2076079628773454,0.1365994722985606,0.1240776173289772,0.10301210643703478,a2c|CartPole-v1|336.29|14909.1189|5708|0.0163104113246723|-3.093|0.901|15|0.008|0.665|1.627|0.909
14,0.09960517579127896,0.117014488676851,0.05775825449147348,0.1020803875296778,0.08204914550140446,a2c|CartPole-v1|323.21|25016.8949|42099|0.0048156280245318|-4.313|0.98|7|0.001|0.804|1.355|0.934
15,0.11922571389483755,0.07571293106248198,0.06149674764538379,0.065336452801227,0.061311417627576324,a2c|CartPole-v1|66.59|158.5629|18085|0.0036498544999398|-4.93|0.941|17|0.007|0.673|0.698|0.961
16,0.08893229334068427,0.07380995894304336,0.06759698090385612,0.05350669198970243,0.041262276995024806,a2c|CartPole-v1|65.91|31.1269|28191|0.0023353188409467|-4.998|0.926|11|0.007|0.568|0.674|0.949
17,0.21149736067456268,0.2365696552353004,0.16871429965141005,0.13857239860839451,0.08905113692550484,a2c|CartPole-v1|101.47|5805.0341|38996|0.0022648525237384|-3.833|0.99|9|0.003|0.878|1.428|0.925
18,0.22231814226969132,0.24245652650719643,0.19962443551642228,0.1364613524568492,0.14810211968076936,a2c|CartPole-v1|173.31|20582.2509|13837|0.005035117277428|-3.359|0.993|18|0.001|0.737|1.789|0.999
19,0.2234456217968969,0.22877979075733296,0.1822121224192956,0.2248192774084655,0.12267020612412655,a2c|CartPole-v1|415.59|6159.2049|35208|0.0100461211939123|-3.553|0.901|17|0.01|0.888|0.836|0.924
20,0.1004870214253493,0.11324534254466573,0.049604241671483223,0.07140588206657776,0.05059686762293542,a2c|CartPole-v1|98.3|417.546|35560|0.0027321837853036|-4.95|0.932|5|0|0.889|0.668|0.961
21,0.20883422343275795,0.10845546746906415,0.11977169019245092,0.08790715662722327,0.05876980178625842,a2c|CartPole-v1|228.04|19895.7984|15137|0.0065091428967062|-3.257|0.956|6|0.002|0.532|1.552|0.945
22,0.22877910047752895,0.2336745408848773,0.19312099660123497,0.2174231135430904,0.18612595245548375,a2c|CartPole-v1|330.87|6198.1221|56946|0.005239834669668|-3.678|0.911|18|0.009|0.817|0.93|0.968
