row_id,b0,b1,b2,b3,b4,raw_val
27,0.1388169120701931,0.05349561412704855,0.02949686126266787,0.00500269154759891,0.0013778636938671623,1|0|0|0|1|1|1|1|1|0|0|1|1|0|1|0|1|1|0|0|0|125.676|25.613761
28,0.1153230801170775,0.06373201351322229,0.05847184840558972,0.021277541122368474,0.003040244872903106,1|1|0|1|0|1|0|1|1|0|1|0|1|0|1|0|1|1|0|0|0|128.548|25.6575
29,0.014128579208056014,0.017713464578917856,0.013347633809565643,0.007277090319167636,0.005198546210160884,1|1|0|1|1|1|1|0|1|0|0|1|1|0|1|0|1|0|0|1|0|43.968|68.535666
30,0.035121819802164354,0.021271900575728784,0.013265044612359703,0.005578966574231832,0.002210037777893081,1|0|0|0|1|0|1|1|1|0|1|0|1|0|1|0|1|0|1|0|0|62.69|47.797261
31,0.06109617003051325,0.045568924538384535,0.026236799288976802,0.0072001606849080415,0.0029738859668786252,1|0|0|0|1|0|0|1|1|0|0|1|1|0|0|1|1|1|0|0|0|181.734|25.198739
32,0.14623618936519991,0.07846761333695369,0.04221503725729523,0.008535764189670475,0.0011851063459904765,1|0|0|1|0|0|1|1|1|0|1|0|1|0|1|0|1|1|0|0|0|109.708|25.464362
33,0.006848245409989289,0.007899982602915313,0.0071183030895971494,0.006591182326238848,0.0049329826758308165,1|0|0|1|0|1|0|1|1|0|1|0|1|0|1|0|1|0|0|0|1|36.556|91.48961
34,0.026252907356544525,0.042308409538912135,0.008261989283634185,0.007101787129880011,0.0030058630812163215,1|0|0|1|1|0|1|1|1|0|0|1|1|0|0|1|1|0|0|1|0|59.28|66.896751
35,0.05553444056988995,0.022860320585756207,0.01862848111457897,0.0069462230477846205,0.0010345187015055244,1|0|1|1|1|1|1|0|1|1|0|0|1|0|0|1|1|0|1|0|0|87.574|47.54361
36,0.03534611680607696,0.021271900575728784,0.013265044612359703,0.005578966574231832,0.002210037777893081,1|0|0|1|1|0|1|1|1|0|1|0|1|0|1|0|1|0|1|0|0|62.904|47.958868
37,0.1499504394759576,0.05612869684948161,0.030749894585028067,0.012557022942200003,0.0007671325087185207,1|1|0|1|1|1|1|1|1|0|1|0|1|0|1|0|1|1|0|0|0|119.808|25.47257
38,0.01563168980034902,0.019543123698561617,0.0158893548321002,0.003307868948418102,0.0037535532640332204,1|1|0|0|1|1|0|0|1|0|0|1|1|0|1|0|1|0|0|1|0|50.882|66.590546
39,0.020439835170819112,0.011436440490321671,0.009636375493334709,0.006167100296696433,0.005229621022467565,1|0|0|1|1|1|1|0|1|0|0|1|1|1|0|0|1|0|1|0|0|50.198|48.257739
40,0.014183008162224248,0.004513884063739672,0.003730298769006004,0.0047370997334225,0.003011538243227487,1|1|1|0|0|1|1|0|1|0|0|1|1|0|0|1|1|0|0|0|1|38.966|93.160702
41,0.009939496350239526,0.011985046171150144,0.01117127456358834,0.009560999838016553,0.005761231456944538,1|0|1|1|0|1|1|1|1|0|0|1|1|1|0|0|1|0|0|1|0|33.33|70.816078
42,0.11333040559092628,0.04234010710502147,0.033218979092419575,0.020463523209676746,0.0012272573499679863,1|0|1|1|0|0|0|1|1|0|0|1|1|0|1|0|1|1|0|0|0|122.42|25.453483
43,0.04943623861756532,0.018062582197198366,0.013101866602878527,0.007225272901911724,0.0010498906639765941,1|1|0|1|1|0|0|0|1|1|0|0|1|0|1|0|1|0|1|0|0|66.294|47.438614
44,0.009676233218213802,0.010271824111262602,0.014549283735497397,0.009695344923367264,0.0016216072667803137,1|1|1|1|1|1|1|1|1|1|0|0|1|1|0|0|1|0|0|0|1|23.546|89.044529
45,0.03389679271636761,0.009397681984964313,0.005008784624036378,0.0050904423348007615,0.002978895482838119,1|1|1|1|0|0|0|0|1|0|0|1|1|0|0|1|1|0|0|0|1|44.024|89.472513
46,0.019064082212465708,0.007964000461230476,0.005971849231471432,0.0031709819967157054,0.0013980936224419847,1|0|1|1|1|0|1|0|1|1|0|0|1|1|0|0|1|0|1|0|0|45.212|47.778859
47,0.017617057290724703,0.013799058574412512,0.008837628268258131,0.00636563292711953,0.003076774486296247,1|1|0|1|0|0|0|1|1|0|1|0|1|1|0|0|1|0|0|1|0|29.96|67.294
48,0.025719681147364403,0.010046769678625441,0.007155306969424875,0.0075701135101112664,0.0039611300648930425,1|0|1|0|1|0|0|1|1|1|0|0|1|0|1|0|1|0|0|0|1|35.242|90.136063
49,0.011110671048408021,0.009791580407499426,0.010972768109467406,0.010760992745467093,0.0016105502854362127,1|1|1|1|0|1|0|0|1|1|0|0|1|1|0|0|1|0|0|1|0|30.86|71.133376
50,0.010425413544685626,0.006618990683264999,0.006098684938440404,0.006379892330167711,0.005039556721300817,1|0|1|1|1|1|1|1|1|0|1|0|1|0|0|1|1|0|0|0|1|44.586|92.291455
51,0.011710491614606642,0.008412714933263886,0.008510830353094462,0.009063487863527571,0.0028491936621632503,1|0|0|1|1|1|0|0|1|1|0|0|1|1|0|0|1|0|0|1|0|34.046|69.343529
52,0.02489923734575051,0.014672630384353985,0.008515219533751549,0.006832134829187613,0.005724851343312088,1|0|0|0|1|0|1|0|1|0|1|0|1|0|1|0|1|0|0|0|1|32.44|89.066454
53,0.024166314312617572,0.052553454172292687,0.011179857444713259,0.006778841986038456,0.0037233792767275642,1|0|0|0|1|1|1|1|1|1|0|0|1|0|0|1|1|0|0|1|0|61.764|68.457483
54,0.020052913384314544,0.010301112422567189,0.009620094260781236,0.00575660734223028,0.0033208760032260335,1|1|1|0|0|0|1|0|1|0|0|1|1|0|0|1|1|0|0|1|0|50.196|68.742424
55,0.09295572268427926,0.047140598062445055,0.0319650813228497,0.007967506752385292,0.0034055229290048386,1|1|1|0|1|1|1|1|1|0|0|1|1|0|0|1|1|1|0|0|0|158.204|25.629205
56,0.05752844309797852,0.01695839263139051,0.014469635132264002,0.0031931187564355405,0.0022182438889795522,1|1|1|0|1|0|1|0|1|1|0|0|1|0|0|1|1|0|1|0|0|80.074|47.665762
57,0.10603027392017887,0.024204757736018455,0.016256506573928596,0.007300134905097716,0.005220843716973621,1|0|0|0|1|1|0|0|1|0|1|0|1|0|0|1|1|0|0|1|0|75.528|65.585019
58,0.01327186194376247,0.005137075045183232,0.004665054485133188,0.004776102240037581,0.003338960717657531,1|1|1|0|1|1|1|1|1|1|0|0|1|0|0|1|1|0|0|0|1|42.788|92.644806
59,0.034992593053063785,0.011675503971755078,0.01162051598836145,0.004207778313991942,0.0026899338859785837,1|1|1|1|0|0|1|1|1|1|0|0|1|0|1|0|1|0|1|0|0|54.416|47.941355
60,0.03324762741544714,0.016305538818456,0.014241296754913216,0.00534397587726981,0.003456779855729606,1|0|0|0|0|0|0|1|1|1|0|0|1|0|1|0|1|0|1|0|0|64.884|47.782976
61,0.01782932582395056,0.015595014131616985,0.011666137148020839,0.013393107753327922,0.006220594414747284,1|0|0|0|0|0|1|0|1|0|1|0|1|1|0|0|1|0|0|1|0|31.928|67.915871
62,0.07819842729272287,0.036640020012789806,0.027914721796226755,0.0017224441444708353,0.00022789618617344016,1|0|1|1|1|0|0|1|1|1|0|0|1|1|0|0|1|1|0|0|0|85.23|25.722282
63,0.020085307113988517,0.009519217915081406,0.0066638283257269195,0.004771249728215442,0.0014030355198151288,1|0|0|0|1|1|1|0|1|1|0|0|1|1|0|0|1|0|1|0|0|50.31|48.034046
64,0.08533507349084722,0.027230274829223872,0.018809324112366646,0.004066251255000782,0.0015572668471474469,1|0|0|1|0|1|0|1|1|0|1|0|1|0|0|1|1|0|1|0|0|96.93|48.264403
65,0.0512226116169256,0.019088822764266836,0.014979659605952112,0.00522088147987744,0.002762337811424037,1|0|0|0|1|1|0|1|1|1|0|0|1|0|1|0|1|0|1|0|0|75.42|47.777335
66,0.019597679212788228,0.010763623293553598,0.008624476337675907,0.006679445861594706,0.0016215807459319701,1|0|0|1|0|0|1|0|1|0|1|0|1|1|0|0|1|0|0|0|1|24.442|86.6463
67,0.021787541194774662,0.015355429167045426,0.008454081720818359,0.0034251026018273763,0.0014031038845835108,1|1|0|1|0|0|0|0|1|1|0|0|1|1|0|0|1|0|1|0|0|42.878|46.597453
68,0.08167349566377927,0.017660724379636877,0.0082988715061239,0.004090051692086214,0.0031699231626138133,1|1|0|1|0|1|0|1|1|0|1|0|1|0|0|1|1|0|0|1|0|63.924|69.119903
69,0.0866272005346537,0.03517709462992273,0.026512247070384402,0.0017255319925901585,0.00022822301518308352,1|1|1|0|1|0|0|0|1|0|0|1|1|1|0|0|1|1|0|0|0|80.424|25.583401
70,0.0072768645406796305,0.008470433615295864,0.005992034307755794,0.0055242367970001075,0.001621788085245224,1|1|0|0|0|1|0|0|1|0|0|1|1|1|0|0|1|0|0|0|1|23.73|90.544601
71,0.0202888021009536,0.009870684149552908,0.005282668399850106,0.0031709819967157054,0.0013980936224419847,1|0|0|1|0|0|1|0|1|1|0|0|1|1|0|0|1|0|1|0|0|45.472|47.92094
72,0.09652717172684627,0.06585690048532077,0.029990541940133276,0.009506714490715806,0.0011992532950630909,1|0|1|0|1|0|1|1|1|1|0|0|1|0|0|1|1|1|0|0|0|155.402|25.440544
73,0.14540826612118574,0.06610307615210866,0.040845993949680755,0.009252425459580228,0.005369953711488006,1|1|1|0|1|0|1|1|1|0|0|1|1|0|1|0|1|1|0|0|0|111.482|25.43486
74,0.027704971835710645,0.016568802257867943,0.012388235358360979,0.009255020852155304,0.008339702548592487,1|0|1|0|0|0|1|0|1|0|1|0|1|0|1|0|1|0|0|0|1|30.388|88.00255
75,0.023359054358344514,0.016782673262495825,0.014712245665178416,0.012207630307048526,0.005555643460648647,1|1|0|1|0|0|0|0|1|0|1|0|1|0|1|0|1|0|0|0|1|32.518|88.573975
76,0.14224012840652667,0.0658430682698086,0.03501682093188584,0.010364712188439859,0.0010364964932489808,1|0|1|1|1|0|1|1|1|1|0|0|1|0|1|0|1|1|0|0|0|116.314|25.291501
77,0.05479563561429413,0.011928208165949965,0.012645392119947413,0.012091329188342763,0.006857696883717888,1|0|0|1|1|0|1|1|1|1|0|0|1|1|0|0|1|0|0|0|1|23.72|89.383623
78,0.014395958367649795,0.014905445426039414,0.009215160260632849,0.0031642513282684726,0.002350543238368608,1|1|1|0|0|0|1|1|1|1|0|0|1|0|1|0|1|0|0|1|0|37.616|68.263343
79,0.008687553715885773,0.011781122744834326,0.007142496121769043,0.005052110267524218,0.004176598255973897,1|1|1|1|1|1|0|0|1|0|0|1|1|0|1|0|1|0|0|0|1|35.924|91.405111
80,0.020695287052201323,0.011575948907724579,0.009636375493334709,0.004059751202925791,0.005229621022467565,1|0|0|1|1|1|0|0|1|0|0|1|1|1|0|0|1|0|1|0|0|50.054|47.305058
81,0.08300633650717817,0.03516995315126076,0.027267151186454775,0.003490983649468785,0.0002279578487340753,1|0|0|0|0|0|1|0|1|0|0|1|1|1|0|0|1|1|0|0|0|86.496|25.170051
82,0.010701956858900652,0.013492594313391839,0.011746904974871126,0.013134515999618289,0.0016216072667803137,1|1|1|1|0|1|1|1|1|0|0|1|1|1|0|0|1|0|0|0|1|23.326|90.271522
83,0.03513097076030022,0.018513269769928082,0.012301307238481107,0.004037353049029203,0.0031201858471203102,1|0|1|1|0|0|0|0|1|1|0|0|1|0|1|0|1|0|1|0|0|64.254|48.211428
84,0.08127575216643032,0.034604135523586994,0.025914694561503648,0.0017628359299267978,0.0002278872390910402,1|1|0|1|1|0|1|0|1|0|1|0|1|1|0|0|1|1|0|0|0|82.328|25.156986
85,0.02205208751336327,0.015469020454489455,0.009987492646812245,0.006260856637626565,0.0022301457827690993,1|0|0|1|0|1|0|0|1|1|0|0|1|1|0|0|1|0|1|0|0|49.708|48.767469
86,0.017095952680593635,0.012836571702878104,0.013519364179167968,0.007145557723089789,0.005110529276929446,1|1|1|0|0|1|0|0|1|0|0|1|1|0|1|0|1|0|0|1|0|46.214|67.362627
87,0.034844001592828945,0.012149683647915584,0.011345342993020313,0.005288218161993308,0.003271069226716182,1|0|1|1|0|0|1|1|1|1|0|0|1|0|1|0|1|0|1|0|0|57.422|48.269673
88,0.052904153142702075,0.023064314471622,0.01874435869378944,0.0069462230477846205,0.0010345187015055244,1|0|1|1|1|1|1|1|1|1|0|0|1|0|0|1|1|0|1|0|0|87.586|48.207429
89,0.010107201271253021,0.012166409773386568,0.008057479753863001,0.0068935919371674315,0.0039579111850707865,1|1|0|0|0|1|1|0|1|1|0|0|1|0|1|0|1|0|0|0|1|30.34|91.506387
90,0.055230584165043776,0.01853835195305862,0.015164982745013163,0.0023957580266252125,0.0011593487647364594,1|1|1|0|1|1|1|0|1|1|0|0|1|0|0|1|1|0|1|0|0|83.95|47.611423
91,0.020117222907676858,0.00887120508088347,0.006181698543405853,0.005008240274259914,0.0016213631182436861,1|0|1|1|0|0|1|1|1|0|0|1|1|1|0|0|1|0|0|0|1|24.558|85.377645
92,0.01230126034116482,0.014431118514226715,0.016999201884621954,0.01877966060056103,0.009829816925365008,1|1|1|0|0|0|0|0|1|1|0|0|1|0|1|0|1|0|0|1|0|42.238|68.339242
93,0.11422449117967104,0.04969448776941835,0.035075899038375664,0.02100702622223387,0.000719911711122018,1|0|0|1|0|0|0|1|1|0|1|0|1|0|1|0|1|1|0|0|0|123.802|25.555853
94,0.06307710217214871,0.05299623863459427,0.03647720242170346,0.0032424227939662274,0.0010027330854830243,1|1|0|0|0|0|0|1|1|0|0|1|1|0|0|1|1|1|0|0|0|158.034|25.513073
95,0.019594998643924555,0.012441696051453751,0.006644287474612968,0.0030601419062869315,0.0013220491102134179,1|0|0|1|0|1|0|1|1|0|0|1|1|1|0|0|1|0|1|0|0|50.04|48.001245
96,0.03329652718020522,0.010732828396416972,0.00989085510634758,0.00795872669737509,0.003602097293207424,1|1|0|0|0|1|1|0|1|1|0|0|1|0|1|0|1|0|1|0|0|59.45|47.777412
97,0.02781252148098087,0.01392738590096746,0.012910610992939603,0.005221521644281878,0.0022289901353631657,1|0|0|1|0|0|1|0|1|0|1|0|1|0|1|0|1|0|1|0|0|58.556|47.843524
98,0.03607532218215599,0.018967949518551585,0.01315980034528188,0.007440249748051232,0.0024169363530768748,1|0|1|0|1|1|1|0|1|0|1|0|1|0|1|0|1|0|1|0|0|66.054|47.708051
99,0.019440670897979895,0.01301662450463267,0.010039590193954053,0.010693737680589522,0.008444935168298737,1|1|0|0|1|0|1|0|1|0|1|0|1|0|1|0|1|0|0|1|0|42.088|67.036909
