row_id,b0,b1,b2,b3,b4,raw_val
0,0.218483309264175,0.21140670684679863,0.07933852371712996,0.07064686188571671,0.05181700622690664,1|1|0|1|0|0|0|0|0|6|3|2|22381.4|72.829407
1,0.5304697009493148,0.03370600212092325,0.007659383881381403,0.0076743195040964345,0.010014439901988196,0|1|0|0|0|0|1|1|0|6|1|6|124481|27.965881
2,0.13516354586067902,0.04414876802612462,0.08082501952954226,0.007423460420088317,0.044571483051781484,0|0|0|0|0|0|0|1|0|2|1|2|10426.4|37.924727
3,0.09748815677654812,0.07989438836563219,0.04357024894011751,0.0521084751521338,0.06995547451991986,1|1|0|0|1|0|0|0|1|4|2|2|13489.8|42.280989
4,0.10771119955378505,0.043935094731451206,0.0316502362008445,0.0029000698353204785,0.008355684561343318,0|1|0|0|1|0|0|1|1|4|1|18|11393.8|37.713245
5,0.2333924162622881,0.27623513333470656,0.08501251063906755,0.023516284120379947,0.015708492844153557,0|1|0|0|1|0|0|0|1|9|2|6|14062.4|40.920762
6,0.11771482646369132,0.05877463351491547,0.01939052325757878,0.00021334902734034084,0.012948692381957647,1|1|1|0|0|0|0|0|0|9|1|2|71284|30.438506
7,0.44211054730037463,0.5647761909042709,0.23742648682490933,0.0041217156938194695,0.00029244741591944557,1|1|0|0|0|1|0|1|1|3|4|2|222071.6|26.499621
8,0.12429547868292252,0.07570829693353558,0.06346727041340444,0.03575633458682538,0.043642398302487444,1|0|0|0|0|0|0|0|0|1|3|18|14591.8|33.720857
9,0.0690329980813787,0.016849636593706047,0.002240722240618998,0.0007482348253542907,0.00015017719278583716,0|1|1|0|0|0|0|0|1|6|3|6|22389.4|88.273241
10,0.34847803107017694,0.16672550335364464,0.09748973294945842,0.0002588895888354263,0.00014925081540527292,0|1|0|0|0|1|0|1|1|1|2|18|87753.8|68.676133
11,0.1425632995494928,0.15464056265965426,0.12119854801571046,0.06287137902715496,0.03582861336707284,1|0|0|0|0|0|0|0|0|3|1|2|15266.6|33.38075
12,0.3016111707220852,0.2902635862918517,0.07372429566182083,0.021838224015268654,0.005648242939920453,1|1|0|0|0|0|1|0|1|6|4|18|46313.4|91.8136
13,0.19251395985789266,0.22699457908335854,0.10726162612778949,0.098725032507744,0.024108580437300107,0|1|0|1|0|0|0|1|1|3|4|18|14119.4|67.68367
14,0.24116852622425305,0.49105939140868216,0.07749498068984449,0.06258386272732011,0.027262884980099277,1|1|0|0|1|0|0|0|0|8|3|18|12936.8|43.584872
15,0.43056065088256756,0.36966268980440975,0.45362715535633175,0.01231595704543053,0.008091150020741246,1|1|0|0|0|0|1|0|0|6|3|6|51935|75.403503
16,0.2476410516601919,0.5899423280324994,0.09588993779931153,0.08628944638514434,0.0393460540297163,1|0|0|0|0|0|0|0|0|7|3|2|20790.4|32.573191
17,0.18815169146362487,0.30728572129356324,0.037241759381656914,0.009911301004120522,0.0013014465507475024,1|1|0|0|0|1|0|1|0|8|4|18|467354.6|97.343173
18,0.18377100034968835,0.16925691771186477,0.1064458128661623,0.03360407677730002,0.018911128475662387,0|1|0|0|0|0|1|1|1|3|4|18|29130.8|87.133862
19,0.23294986178755822,0.2484238071669888,0.09129876958747526,0.053147384301669695,0.015559420443175011,1|1|0|0|1|0|0|0|1|9|2|6|15184.6|42.500083
20,0.2997143951633422,0.2604854325323009,0.07294079487286251,0.02183862949522368,0.005648242939920453,0|1|0|0|0|0|1|0|1|6|4|18|44282.8|94.718707
21,0.1832979123026554,0.19913511180683605,0.08509439107350653,0.07128984542844706,0.017571776735237632,1|0|0|0|0|0|0|0|0|3|4|6|15092.4|33.058857
22,0.27226576970918415,0.33742997427193955,0.14041456079803757,0.06225935958665863,0.03439503545944621,0|1|0|0|1|0|0|0|1|6|3|2|14134|40.912857
23,0.33811657386864424,0.41765401898266274,0.11906764832395259,0.0022038876418970896,0.00021361730012718844,0|1|0|0|0|1|0|1|1|5|2|6|693188.2|25.68081
24,0.27217964456629934,0.2692145021105692,0.036257570978520316,0.00938514657464895,0.000478692012735588,1|1|0|0|0|1|0|1|1|9|3|18|485356.2|94.219912
25,0.38101592030485026,0.04961975349806312,0.0357850308154474,0.00017782016753673853,0.0186840264279578,0|1|0|0|0|0|1|1|0|2|1|2|65513.6|28.672858
26,0.2628035564021592,0.18940164720290775,0.054137540963477025,0.04025541361455677,0.040708336043641935,1|0|0|0|0|0|0|0|0|7|1|18|16702.8|32.71875
27,0.4225561417108611,0.10334905622391774,0.04332405478172248,0.02700624681638776,0.00012592514114922267,1|1|0|1|0|0|0|1|0|6|1|18|52086.4|29.420261
28,0.36220952708770054,0.43922823076596695,0.15910543775860236,0.0003743265736146064,8.024348167659398e-05,0|1|0|0|0|1|0|1|0|5|4|2|684480.8|25.688743
29,0.33134558676438913,0.23378594858382334,0.09129670682281306,0.035138465570243256,0.022185436357782983,0|1|0|0|1|0|0|0|0|2|3|2|10549.6|47.77
30,0.15810074402148594,0.03104708060344728,0.00312249196876026,0.0001541840975912589,0.003507922855197616,1|1|1|0|0|0|0|0|1|6|1|18|69648.6|28.117764
31,0.35803534724439645,0.402736720635647,0.050460781281582295,0.0002603186001139471,0.00028798872594660874,0|1|0|0|0|1|0|0|0|4|3|2|685214.4|25.707262
32,0.46973712681228436,0.054101592142621995,0.04307549365115602,0.010845435929210275,0.019678309172967492,1|1|0|0|0|0|1|1|0|5|1|6|86734.6|28.812924
33,0.25527826700993733,0.18689405609072557,0.06489426946347931,0.033252168982399195,0.015342608154757308,0|1|0|0|0|0|1|0|0|3|4|6|30145.2|87.49172
34,0.07868053852651405,0.08379411934880814,0.06958854109496959,0.06930802446447704,0.04343184745600083,0|0|0|0|0|0|0|0|1|2|3|6|10496.6|35.893091
35,0.37059658583693417,0.3680965589773188,0.07789069773152069,0.002112356655840895,0.0006487353761161383,1|1|0|0|0|1|0|0|0|6|4|2|689061.8|25.721318
36,0.39915214387629977,0.007512970638714186,0.0006592233028045835,0.00015414139621136095,8.336608185234336e-09,1|1|0|0|0|1|0|0|1|6|1|18|704289.4|25.553009
37,0.2606988861108169,0.5788087995438761,0.09160239033853838,0.09009830983504222,0.03446813806385657,1|0|0|0|0|0|0|0|1|7|2|2|20781|33.985333
38,0.05889451676663395,0.052735821369772645,0.0029080896237602956,0.0002606357068491864,0.00015016836640622066,0|1|1|0|0|0|0|0|0|2|3|2|23647.4|79.978877
39,0.12637675287411596,0.09361230658893274,0.06218321997317176,0.05429948707990433,0.0664843885272138,1|0|0|0|0|0|0|0|0|2|2|18|14372.2|33.906571
40,0.33834818570926994,0.20088200384549762,0.08365599334936012,0.015538250635123985,0.014141205803804303,1|1|0|0|0|1|0|0|1|1|3|18|65696|93.900853
41,0.05465402732131398,0.030146708139955333,0.002586652352727627,0.000260632271205988,0.0001501665627617856,1|1|1|0|0|0|0|1|1|8|3|18|25719|80.982735
42,0.6455660964846034,0.0065047388114542895,0.0010491769521331303,0.0007301121228401528,2.361987975173133e-06,0|1|0|0|0|1|0|1|1|1|1|2|221423.4|26.269576
43,0.20798634160353274,0.21707967656835042,0.08007829053677086,0.02569676779858545,0.014041332465193233,1|1|0|1|0|0|0|1|0|8|2|6|30790.8|75.655484
44,0.1948873177417073,0.13194790598032533,0.024754053009366277,0.019356586195635097,0.007487624951837158,0|1|0|1|0|0|0|1|1|1|3|2|13419.2|60.157692
45,0.14046425157370243,0.0902807858303762,0.14075603078210241,0.054160058853018896,0.053146664907073635,0|0|0|0|0|0|0|1|1|1|3|6|10317.6|37.044545
46,0.29648717670753916,0.3080622499674486,0.16453432742821286,0.059188675987209435,0.03799149500945037,1|1|0|0|0|0|1|1|1|5|2|2|44700.8|78.439556
47,0.048782033122362456,0.0173931665938881,0.0023055796010063865,0.00026063703156669796,0.00015016906185478292,0|1|1|0|0|0|0|0|0|2|3|6|23895|79.377826
48,0.6290577719155533,0.636044251634009,0.20161164579840796,0.002015550526667079,5.763363388556874e-05,1|1|0|0|0|0|1|1|0|9|4|2|290129.8|26.554996
49,0.2029477054409669,0.10972996922234225,0.09230011021357419,0.08829788803616852,0.00015004231383718364,1|1|0|0|1|0|0|1|1|2|1|6|15123|33.637036
50,0.1881724970875623,0.7264082109215995,0.08669579049604138,0.05947210608472555,0.04068798634379464,0|0|0|0|0|0|0|1|1|9|4|6|12788|39.469011
51,0.1729948696258512,0.16022504034540996,0.08307885683470025,0.06755315169503286,0.04129391554219705,0|0|0|0|0|0|0|1|0|5|4|6|10955.6|38.703818
52,0.16743871553160145,0.01392262118766847,0.0032268802064767525,0.00015365591966990712,0.006703647030212172,0|1|1|0|0|0|0|0|0|6|1|18|67109.2|28.211391
53,0.17558654583502933,0.12930794334049545,0.0826918017826636,0.07134907585907811,0.0251675766374111,0|1|0|1|0|0|0|0|1|4|3|2|15626.4|66.41525
