row_id,b0,b1,b2,b3,b4,raw_val
0,0.17006493043802803,0.04149202091040779,0.0220972760831474,0.0012404029294078897,0.0004009690640159539,0|1|0|0|1.4|17|0.4|17|3|84|34|86|667|36.6|34|418|0.7|37.374
1,0.17130922027565554,0.03737954824517429,0.020158581591974666,0.0011999865479962654,0.00012184503215055469,0|0|0|0|0.7|17|0.8|34|3|84|-33|43|667|36.6|67|418|0.7|38.694
2,0.16667176271830667,0.032817364091655574,0.017355553923042014,0.0019352052705413792,0.00010839442883875547,0|1|0|0|0.7|17|0.8|34|6|84|34|86|334|36.6|67|836|0.7|40.726
3,0.1675344828364807,0.037499464791724696,0.020287183980512973,0.001078093522843432,0.0002625877963755056,0|0|0|1|1.4|9|0.8|17|6|84|34|43|667|36.6|67|418|0.7|38.661
4,0.17160400467000883,0.027626144409921824,0.01484611009440986,0.0007714051722864606,0.0001045867425563155,0|1|1|0|0.6|21|1|8|10|85|-100|63|333|30.1|49|0|0.6|43.54
5,0.18601485561922307,0.01653846479502918,0.007928771437005539,0.0004087847290926421,4.797662529400557e-05,1|0|0|0|0.7|9|0.4|17|3|167|-33|86|667|23.3|34|836|1.4|55.3
6,0.1678175985922307,0.021579904249957982,0.011653889462165936,0.0006029843488312124,7.042354797959658e-05,1|0|0|0|0.7|17|0.8|17|6|167|-33|86|334|23.3|34|418|0.7|47.877
7,0.16534583516386148,0.03370861775936709,0.018941378856295724,0.0010418291212049187,0.00012479538163167136,1|0|0|0|0.7|9|0.8|17|6|167|34|43|667|36.6|67|418|1.4|39.8
8,0.19846616786673316,0.059653171982043965,0.04643363255537496,0.021934857919099267,0.013365532432339683,1|1|0|0|2|25|0.2|26|0|187|-100|0|1000|30|100|0|0|33.793
9,0.16639529541801995,0.022272923776928848,0.012010780933251208,0.0006254469243373816,7.477045410369073e-05,0|1|0|0|0.7|9|0.8|34|6|167|-33|86|334|23.3|67|418|1.4|47.307
10,0.16601245921925084,0.024139642584489585,0.013069378269087209,0.000666747232092509,7.774847402676923e-05,0|0|0|0|0.7|17|0.4|34|3|84|34|43|334|23.3|34|418|0.7|45.832
11,0.1678824029294016,0.03309227421102584,0.017667575777507095,0.0008489062867892165,0.00011009977625863592,0|1|0|0|0.7|9|0.8|34|6|84|-33|43|667|36.6|67|836|0.7|40.691
12,0.16511613878882425,0.019518387004268643,0.010583339637264802,0.0005596827021058845,6.373412942016946e-05,0|1|0|0|1.4|17|0.4|34|3|167|34|43|334|23.3|34|836|1.4|49.749
13,0.16236497748172538,0.018046446978054215,0.009890698920358161,0.0005159733982990273,5.9746144845896406e-05,0|0|0|0|1.4|17|0.8|17|3|84|34|43|667|23.3|34|836|0.7|50.986
14,0.1689926981888783,0.041261666592558435,0.022272228203894864,0.001236750617086298,0.00021218240754078616,0|0|1|0|1.4|9|0.4|17|6|167|-33|86|334|36.6|34|418|0.7|37.228
15,0.17597977670500575,0.023553607377565174,0.008928031392511524,0.0004692261947578252,5.39136017917488e-05,1|0|0|0|0.7|17|0.8|17|6|167|34|86|667|23.3|67|836|1.4|52.959
16,0.16926824483956932,0.03258535935794472,0.019672271395937458,0.0031509309581648215,0.0011037790294771358,0|0|1|0|1.4|17|0.4|17|3|167|34|43|334|36.6|67|836|1.4|40.537
17,0.1731004399059464,0.033935451940082434,0.019304382652407626,0.0008949689123775417,0.00011437584882889385,1|0|0|0|1.4|17|0.4|17|3|167|34|43|334|36.6|67|418|0.7|39.645
18,0.16679698930911352,0.019425323248899003,0.010420140228606142,0.0006225078022587757,6.362689932125594e-05,0|0|0|0|0.7|9|0.4|17|3|167|-33|86|667|23.3|67|836|0.7|49.781
19,0.1703152733054205,0.015373459118675313,0.007927772103318654,0.00041033147214656625,4.815813102767184e-05,0|0|0|0|0|25|1|51|8|85|100|21|665|10|49|0|0.9|55.23
20,0.16771138792311363,0.02563292573235066,0.014794460171792858,0.0029046467917936522,0.0006541934747190842,1|1|1|0|0|19|0.6|51|9|250|-100|128|251|30|26|0|1.5|44.748
21,0.25701360024621545,0.1479884456607314,0.09814592020883678,0.07159653418181168,0.024986144841727138,0|1|1|1|1.2|9|0.6|8|4|250|100|0|167|50|33|0|0|26.239
22,0.164147537864596,0.02403521780848738,0.012962885594237398,0.0006735584473925058,8.732227162386995e-05,0|0|0|0|1.4|17|0.4|34|6|167|34|43|334|23.3|34|418|1.4|45.934
23,0.16643825665442682,0.0240005174414717,0.012984016380503505,0.0006758791744663203,7.838367921002982e-05,0|0|0|1|1.4|17|0.4|34|6|84|-33|86|667|23.3|34|418|0.7|45.928
24,0.1553526321507153,0.03428147736497484,0.01856829352880093,0.01312334330360242,8.947085656001444e-05,0|0|1|1|0|1|0|0|0|1|-100|0|1|10|1|0|0|49.472
25,0.1663069849893732,0.022484948949428804,0.012112091908283874,0.0006486549922878697,0.00010176971198966103,0|1|0|0|0.7|9|0.8|17|3|167|-33|86|334|23.3|67|418|0.7|47.108
26,0.16888707094891653,0.04235403505813961,0.022338299777903154,0.0012325657347722976,0.00021270835753795067,0|0|1|0|0.7|9|0.4|34|3|84|-33|86|334|36.6|34|418|0.7|37.179
27,0.16542274034659754,0.01945096572719404,0.010527679803207486,0.00054255370919194,6.366038461440372e-05,0|0|0|1|1.4|17|0.4|17|6|167|-33|43|667|23.3|67|836|0.7|49.771
28,0.16900966792091507,0.037398178083238746,0.01977866227661496,0.001019731231321683,0.00011944330306890927,0|0|0|0|0.7|9|0.4|34|6|84|-33|86|667|36.6|34|836|0.7|38.99
29,0.16566789568518067,0.020907839022044843,0.011400224197030337,0.0005868436899864632,6.887001821988272e-05,1|0|1|0|1|25|0.6|23|3|40|0|4|1000|23|40|0|1.4|48.294
30,0.17596974631692638,0.024457573181297994,0.00861478768035913,0.00044672871778708034,5.209845772715712e-05,1|0|0|0|0.7|17|0.8|17|6|167|-33|43|334|23.3|67|836|1.4|53.662
31,0.1598674086562815,0.06535967140565421,0.014910620783281201,0.0007699914749790635,9.001199208809904e-05,1|0|0|0|0.7|9|0.8|34|6|167|-33|43|667|36.6|34|836|0.7|43.514
32,0.18463420368373995,0.01634295308385552,0.011366195831653901,0.0014311099385768153,4.9484342227833064e-05,1|0|0|0|1.4|17|0.4|34|3|167|-33|86|667|23.3|34|836|0.7|55.161
33,0.1644856197362312,0.019054018505630477,0.010299627211296352,0.0005307954095832557,6.230847360971696e-05,0|0|0|0|0.7|9|0.4|17|6|84|34|43|667|23.3|34|836|1.4|50.18
34,0.1647307923756676,0.017599541560905253,0.010563269942421936,0.0005416308885680081,0.0003559117512341089,0|1|0|0|0.7|9|0.4|17|6|84|34|43|334|23.3|34|836|0.7|49.942
35,0.17065394407596046,0.021116459838871005,0.011536729419028063,0.0005943127884056579,6.974638297124625e-05,1|0|0|0|1.4|17|0.4|17|3|84|-33|86|667|23.3|67|418|0.7|48.056
36,0.16573846108868387,0.06014531820194949,0.01638355151551215,0.000962190947147397,0.0008849790351591374,1|0|0|0|1.4|17|0.8|34|3|167|34|43|334|36.6|67|836|0.7|41.624
37,0.16664644778877596,0.022572027274894182,0.012189175403988414,0.0006414520523480234,7.920023400245805e-05,0|0|1|0|1.4|9|0.8|17|3|167|34|86|334|23.3|67|418|0.7|47.054
38,0.17074226186475588,0.03147197999664698,0.01695585060891783,0.0008414310452169819,0.00010066811577038837,0|0|1|0|0.7|17|0.8|17|3|84|-33|43|334|36.6|67|836|1.4|41.519
39,0.16539650631142017,0.018242987864888757,0.009802715430037875,0.000512821601207879,5.926514527666352e-05,0|0|0|1|1.4|17|0.8|17|3|167|-33|86|334|23.3|67|836|0.7|51.142
40,0.1679435148117994,0.03787053173392315,0.020266447826992752,0.001095632389932712,0.0001539041719679951,0|0|0|0|1.4|17|0.8|17|6|84|34|86|334|36.6|34|418|0.7|38.613
41,0.1678851765132534,0.04147845435993974,0.022203605552849656,0.0011823373270813946,0.0003447074960950251,0|0|0|1|1.4|17|0.4|34|3|84|34|86|667|36.6|34|418|0.7|37.408
42,0.16659612780713554,0.02231843815585579,0.01211661032771842,0.0006267780074779338,7.429323919626588e-05,0|0|0|0|1|3|0.6|23|3|40|0|0|250|23|40|0|2|47.185
43,0.1757958970416712,0.020237998650574858,0.010663577922299442,0.0030908113021338402,0.0021395154885022615,1|1|0|0|0.9|25|1|0|2|250|-34|128|333|16.7|33|0|1.2|51.63
44,0.16848232997106757,0.019433384279721688,0.010509544341851177,0.0005885573524906034,6.36101648849772e-05,0|0|1|0|0.7|17|0.4|17|3|84|-33|86|334|23.3|34|836|0.7|49.786
45,0.16008260124632953,0.03659141051549666,0.02005214649255979,0.001023004803713364,0.00011871123100667987,0|0|1|0|0.7|17|0.4|17|3|167|-33|43|334|36.6|67|836|0.7|39.229
46,0.16602370581197695,0.022361040592945327,0.012027010898069176,0.000624766155247841,8.187760917801728e-05,0|0|0|1|1.4|9|0.8|34|6|167|34|43|667|23.3|34|418|1.4|47.282
47,0.1694237985404957,0.04253304224153125,0.0226850863775767,0.0012227324361181592,0.00013559873649281998,0|0|0|0|0.7|17|0.4|34|6|167|-33|43|334|36.6|34|418|0.7|37.156
48,0.16698857041963763,0.04094683730397972,0.022487386602463993,0.0012775497759520739,0.0004977248987580337,0|0|0|1|0.7|17|0.4|34|3|84|34|86|334|36.6|67|418|0.7|37.483
49,0.1642391576922902,0.03469997785760567,0.019079951490429462,0.001174852733871723,0.00039119898530353564,1|0|0|0|1.4|9|0.8|34|6|84|34|43|334|36.6|67|418|0.7|39.293
50,0.15926256515199905,0.03010665675941038,0.016451514617625902,0.0011237008465091423,9.965995042545264e-05,0|0|1|0|0.7|9|0.8|17|6|167|34|43|667|36.6|34|836|1.4|41.819
51,0.16486817767138184,0.032189112902660806,0.01737080963162618,0.0009285410010312295,0.00014654921185778375,0|0|1|0|1.4|17|0.8|34|3|167|34|86|667|36.6|34|836|0.7|40.779
52,0.16738259109664996,0.02622719681930621,0.014054879311231502,0.0007235248993846061,8.490637615958342e-05,0|1|0|0|1.3|4|0.5|30|4|30|-27|6|320|26.7|51|0|1.8|44.526
53,0.16504737815102613,0.034171512513008984,0.018364218080270413,0.0009431490723571965,0.00011067092227844427,0|0|0|1|1.4|9|0.4|17|3|84|34|86|334|36.6|34|836|1.4|40.152
54,0.16603282159217822,0.02462463591989847,0.013283588408841404,0.0006839560901188833,8.02640565664755e-05,0|1|0|0|1.3|4|0.8|17|3|51|-27|6|320|26.7|51|0|1.8|45.495
55,0.1706790715701143,0.02276019169541697,0.011952416713657665,0.0006206330105225506,8.47729330989453e-05,1|0|0|0|0.7|17|0.8|34|3|167|34|86|334|23.3|67|418|1.4|47.484
56,0.16640369225783197,0.018012220388471143,0.009410104294452274,0.0006212252622642451,0.00032336530323316285,0|0|1|0|0.7|17|0.8|34|6|84|-33|86|667|23.3|34|836|1.4|51.617
57,0.16643568835832515,0.020993058535860958,0.011376603959904797,0.0006127453448416419,7.047114382631007e-05,1|0|0|0|1|25|0.6|23|3|40|0|4|250|23|40|0|1.4|48.355
58,0.1670359649283897,0.0329876714052119,0.018639893490704388,0.000911886004976615,0.00010837132655395615,0|0|1|0|1.4|17|0.8|17|6|167|-33|43|334|36.6|67|836|0.7|40.549
59,0.16853032245498673,0.04037560392363475,0.021377575978207983,0.0010262442509578298,0.00013202134872970274,0|0|0|1|0.7|9|0.4|17|6|84|34|43|334|36.6|67|418|1.4|37.741
60,0.16897843489811237,0.03499971961418515,0.018883761787709407,0.0009697095607493399,0.00011378651520526006,0|0|0|1|0.7|17|0.4|17|6|167|34|43|334|36.6|34|836|0.7|39.724
61,0.16878835160232364,0.035487118638365206,0.01910304218303281,0.0009735855434133108,0.00011424117004369411,0|1|0|0|0.7|9|0.4|17|3|84|34|43|667|36.6|34|836|0.7|39.663
62,0.1665602730589881,0.03355235447938172,0.01858229234471832,0.000785090432197493,0.00010645583298013261,0|1|0|0|0.7|9|0.8|17|3|84|-33|86|334|36.6|34|836|0.7|40.28
63,0.16625545907129408,0.024046042583012208,0.012961406443996796,0.0006756282828637412,8.261998356768988e-05,0|0|0|0|1.4|9|0.4|34|3|84|34|43|667|23.3|34|418|0.7|45.943
64,0.17729938969048187,0.022980980133888277,0.0089358100991703,0.00045937624273435725,5.3913287451141114e-05,1|0|0|0|1.4|9|0.8|34|3|84|34|43|667|23.3|34|836|1.4|52.987
65,0.17285208081608722,0.03015425379018399,0.01834484887959281,0.0032484363562361313,8.713323014754987e-05,0|0|1|0|1|3|0|23|3|40|0|4|250|23|40|0|1.4|44.327
66,0.16456947396854424,0.019297607450951982,0.010499356381854185,0.0005292089777207149,9.21914060913838e-05,0|0|0|1|1.4|9|0.4|34|6|84|34|43|667|23.3|34|836|0.7|49.935
67,0.17024797020585844,0.01963446174028144,0.010428384148773694,0.0005547045535920803,0.012960486763906378,0|0|1|0|1.4|9|0.4|34|6|167|34|86|667|23.3|34|836|0.7|49.805
68,0.16402730023086445,0.017510147359513856,0.009486701097553478,0.0004897894526537752,5.7354767011112284e-05,0|0|0|1|0.7|9|0.8|17|6|84|-33|43|667|23.3|34|836|1.4|51.777
69,0.1648037706161925,0.03421927585521412,0.019073238707767445,0.0009489269749886423,0.0001148639645831233,0|0|1|0|0.7|17|0.4|34|3|84|-33|86|667|36.6|34|836|1.4|39.569
70,0.2573861036420503,0.18069651753089672,0.21171800702109522,0.14751077677473487,0.14868379688753933,0|0|0|0|2|19|0.3|38|3|59|-86|69|695|17.3|100|1094|1.3|63.476
71,0.16571148603784538,0.020786334574332037,0.011525777910240908,0.0005928839567221555,6.937906876182032e-05,0|0|0|0|1|1|1|23|3|40|0|4|250|23|40|0|1.4|48.148
72,0.15966611405871686,0.06178613942079189,0.014986144450326583,0.0010354204524639515,9.00490694531248e-05,1|0|0|0|0.7|9|0.8|34|6|167|-33|86|334|36.6|67|836|0.7|43.507
73,0.16169421283867397,0.019551372706196554,0.01143605056619356,0.0008771588687957701,6.005592949214157e-05,1|0|0|1|2|7|0.6|0|6|1|-50|0|1000|20|51|0|2|50.714
74,0.19004834091124376,0.07972544398907458,0.0407537751276663,0.0020813204385459506,0.000244128150418851,0|0|1|0|1|3|0.6|23|3|40|0|4|250|50|1|0|1.4|29.864
75,0.16649278965496234,0.024177982372422822,0.013015049649494367,0.0006943927098214352,7.924503361289879e-05,0|0|1|0|0.7|17|0.4|17|6|167|34|86|667|23.3|34|418|1.4|45.828
76,0.17979600613763336,0.02466140113976883,0.012969344918977674,0.0006630786401663752,7.781460552442915e-05,1|0|0|0|1.3|3|0.8|30|3|51|28|6|320|26.7|51|0|1.8|46.084
77,0.16405323110142564,0.0322826597438815,0.017660765733093622,0.001116313946296174,0.00010643075107739477,0|0|1|0|1.4|9|0.8|34|3|84|34|43|667|36.6|34|836|0.7|40.764
78,0.18603428093776378,0.01472435880693166,0.008152121536791783,0.00042263646032644417,4.9504456420539654e-05,1|0|0|0|0.7|9|0.4|34|6|84|34|43|667|23.3|67|836|1.4|54.675
79,0.27685748924561765,0.2920774625014833,0.3004619973013047,0.28319654080409795,0.35159162949178213,0|0|0|0|1|10|1|35|7|38|-47|116|43|11.8|32|1066|0.4|40.799
80,0.171507518021768,0.021058326414059567,0.011536506943996232,0.0005943127884056579,6.974638297124625e-05,1|0|0|0|0.7|17|0.4|34|3|167|-33|86|667|23.3|67|418|0.7|48.056
81,0.2447178992899557,0.13515451983358565,0.11128301718601807,0.03222389226327436,0.06500440277048564,1|0|1|1|0.6|9|0|40|8|43|32|128|1|30.1|81|836|1.2|40.924
82,0.16195775398696674,0.03354273363180769,0.01804578754417257,0.0009394488708988254,0.00010890229258284812,1|0|0|0|0.7|9|0.4|17|6|167|-33|43|667|36.6|67|418|0.7|40.403
83,0.15704624718901355,0.03308535476817712,0.017816389338525623,0.0009029968591463788,0.00010761844900140329,1|0|0|0|0.7|9|0.4|17|6|84|-33|43|667|36.6|67|418|1.4|40.589
84,0.17602802293667727,0.024554136182450097,0.00860080472555199,0.0004440675701650442,5.211691332420943e-05,1|0|0|0|0.7|9|0.8|34|6|84|-33|43|334|23.3|34|836|1.4|53.655
85,0.1705835103705559,0.03994125972570571,0.02141049972518235,0.0009967892800363451,0.00013765553714435562,0|0|0|0|1.4|9|0.4|17|6|167|34|43|667|36.6|67|418|1.4|37.84
86,0.16610855012577422,0.0222695370579629,0.012025546378673087,0.0006199378270952812,7.272458674400122e-05,0|0|0|0|1.4|17|0.8|17|6|167|-33|43|667|23.3|34|418|1.4|47.285
87,0.1661860710442783,0.024068524699383694,0.012979873364691,0.0006715948705704831,7.848455217507152e-05,0|0|0|1|0.7|17|0.4|17|6|84|-33|86|334|23.3|67|418|0.7|45.905
88,0.1714314334327039,0.03016819612326961,0.01641765858705913,0.0031214381771623094,9.408914637844303e-05,1|0|0|1|0.3|18|0.5|19|8|123|74|84|706|32.3|32|0|1.3|42.71
89,0.1605405048095547,0.025528037899785926,0.013860180141535979,0.000700591308555717,8.221576111667496e-05,1|1|1|1|0.9|13|0|32|10|211|100|42|1|16.7|65|0|2|45.082
90,0.1649218653281359,0.02191582289140882,0.0097483857000456,0.008550223149105394,7.73028665065598e-05,0|1|0|0|1.4|9|0.8|17|6|167|-33|43|667|23.3|34|836|0.7|51.189
