row_id,b0,b1,b2,b3,b4,raw_val
0,0.4086669420355325,0.23573153146218023,0.03601225265415749,0.01247479375590074,0.004276882106202783,1000000.0|3|15|59941|860.92
1,0.13218610352395826,0.03207010204235611,0.005291471015253239,0.005050887099751745,0.004522375300637477,10|3|8|30063|3.3333
2,0.45476699874599086,0.12627739779597125,0.02155372833829638,0.00906251118994828,0.004292855519189332,10000|4|9|53002|914.21
3,0.13419014633738954,0.0031692471699195377,0.0025505208690472436,0.002213802333403021,0.0013692373761397664,1|4|9|6256.8|1.6328
4,0.3862320151437911,0.12898510699395477,0.024223612804355105,0.02317602633941882,0.024312191221153575,100000.0|4|18|52242|883.67
5,0.25631200221031,0.1464407432777428,0.07035556660669941,0.0709716778191398,0.025164748567507618,100000.0|5|4|33910|1023.2
6,0.48062632582022596,0.17922423043473765,0.1193491267253961,0.09650891291551618,0.039627622098444996,10000|2|5|56752|1746.6
7,0.3614453255712328,0.14039213662101,0.03851111308575789,0.021191705537052505,0.016766906501709807,1000|6|8|49745|161.93
8,0.3912023756915494,0.30883608819592423,0.27065425946534766,0.12766832851523272,2.804342646164856e-09,1000000.0|1|15|85140|40213
9,0.09553893859470658,0.04457668255063906,0.008656976359864874,0.012581646181971308,0.006667883792554768,10|5|2|31548|3.1333
10,0.12671068555043197,0.00032889491513234435,0.000320524942345457,0.0002951979957177571,8.61309166615327e-15,1|1|17|5190.9|1.9543
11,0.23427326093766648,0.24098062577824356,0.18332070840808257,0.0988157739784426,0.0861525524172607,1000000.0|6|3|43784|874.17
12,0.5585758183591694,0.14568778757380257,0.10814052025627657,0.08697659213953435,0.037083761961577484,1000|3|4|49313|200.43
13,0.3539454906150065,0.13088261602987236,0.013509069693394484,0.016355594557583678,0.011300374428264964,100000.0|6|15|47606|525.63
14,0.42039643455139536,0.30509846309577177,0.27065425946534766,0.12766832851523272,2.804342646164856e-09,1000000.0|1|10|73506|40071
15,0.256359789509215,0.15293417790821592,0.07016827667638932,0.05528413823828385,0.044925478366990276,100000.0|5|1|28325|1347.7
16,0.04933485508256533,0.001053438616217448,0.0008425177605919833,0.0005226131564093296,0.00023643441228287455,1|2|4|5775.6|1.7408
17,0.047951047571021796,0.0031692471699195377,0.003917402171202366,0.0029083643222093843,0.0014812029046471359,1|5|3|7040.8|1.446
18,0.41770169610483715,0.10328870232724363,0.06852958218124339,0.092452492111378,0.014410518528167783,100|3|2|51763|19.574
19,0.19761264737372244,0.02838026813454959,0.005349702702687702,0.005900462305782782,0.0073475686168852404,10|3|18|29004|3.4422
20,0.48441221678038665,0.23351317283372885,0.20631274497862956,0.1265545365648306,0.10290514649472361,10000|2|2|48986|2043.7
21,0.3085658802694508,0.10849688997417983,0.00884135761549185,0.002905071650621277,0.0019526225033591547,100|2|11|57860|16.393
22,0.4254817130011186,0.12930980824766627,0.0796340355150254,0.03851707351333522,0.020533519559792938,1000|5|6|49558|199.02
23,0.059553253035704745,0.0031692471699195377,0.003157288990638905,0.002043150291212755,0.0007368662132960728,1|4|5|6869.1|1.4805
24,0.37793950767608303,0.4692552742437279,0.2755693429065367,0.314982483704187,0.09720776779002413,100000.0|2|9|70997|11549
25,0.18787060252628535,0.12465366468358537,0.02448419448075783,0.013415181114430973,0.012265318542671173,100|4|8|49490|20.154
26,0.3539454906150065,0.21562174518863927,0.014560257229431125,0.012832879689836903,0.008910860363059553,1000000.0|6|15|50244|522.62
27,0.1108747733854737,0.04507476661992505,0.007968255179569146,0.004639421564443224,0.006750540803190073,10|6|6|31394|3.2462
28,0.49401474304714504,0.17345505742175638,0.12181297587172293,0.10017268805565882,0.04170011905749941,10000|3|5|52020|816.86
29,0.36883946733081907,0.10466474944718045,0.08545966914050594,0.06713763898325577,0.04702408019055592,1000|6|4|45218|192.37
30,0.43373248250314167,0.13125319199317356,0.050371882690948354,0.038825459506959134,0.02543044828632722,1000|5|13|59666|171.3
31,0.6038233425860567,0.2290618681943388,0.08685529637053138,0.09101634543452297,0.019019516731581674,1000|2|16|63510|116.06
32,0.1108747733854737,0.045640875733938054,0.007728245766189643,0.00489618263321856,0.006750540803190073,10|6|7|31102|3.1728
33,0.4651081615013893,0.1457253006834226,0.03819499936163077,0.027999980401622312,0.018425770709236025,10000|5|15|54627|810.04
34,0.1951683024776612,0.026617930472269603,0.006974960263993612,0.0038728819556706293,0.003828877914683054,10|5|18|28791|3.511
35,0.4002647631247753,0.10051777313793317,0.06360480637019335,0.0295828733558491,0.007181605716339172,100|3|6|52614|19.297
36,0.2701854448498474,0.21081862668213694,0.10651653203853062,3.0222814184108235e-08,6.999432755186138e-10,1000000.0|2|7|71997|27969
37,0.4116659505927907,0.21152870443010385,0.11544126148274356,0.036528386314747856,0.045396947324782264,100|1|2|46286|22.103
38,0.3878478298822684,0.23333788391223956,0.016696418519276078,0.014641191183749805,0.014296565070287006,1000000.0|5|11|53942|888.87
39,0.6247291156637417,0.18533540456349704,0.023838120847403957,3.828550658006172e-08,8.866714782099367e-10,10000|1|18|64152|1565.8
40,0.40027799454169694,0.24076017058486135,0.028244411545786326,0.03010452430629249,0.013691550148080685,1000000.0|4|12|53634|920.88
41,0.12671068555043197,0.00032889491513234435,0.000320524942345457,0.0002951979957177571,8.61309166615327e-15,1|1|12|5258.8|1.9272
42,0.3097227339527761,0.10803757034802335,0.014237361062310265,0.008190144576305953,0.005809255165647106,100|2|16|57972|16.279
43,0.39171285754859386,0.1391348334764406,0.08396375411241609,0.09009772728470826,0.044925478366990276,10000|4|1|55902|1726.8
44,0.04933485508256533,0.001053438616217448,0.0008425177605919833,0.0005226131564093296,0.00023643441228287455,1|2|3|5791.9|1.7557
45,0.3064182454858372,0.10794735862713195,0.008826527799516457,0.002905071650621277,0.0019526225033591547,100|1|14|53658|17.361
46,0.06076174523746038,0.0011650317803348531,0.000986283720106832,0.0009196587048899848,0.0006205619261625241,1|1|6|5420.2|1.8391
47,0.40198131048143493,0.12587779869402207,0.048670146518462985,0.029029098359904474,0.02053163444297208,1000|4|9|55281|186.28
48,0.3968293329781159,0.11703325542009692,0.05137961020255064,0.03244539415731394,0.003899555150263148,100|2|5|47051|22.11
49,0.2770969832723282,0.23770880086858384,0.2012795531075763,0.06702441370664895,0.03589769079242136,1000000.0|3|2|64297|720.35
50,0.13130471588928905,0.00190750520153677,0.0009996244384358184,0.0011217490567653416,0.0007556363125369736,1|4|18|6241.1|1.6
51,0.15724516639104333,0.030977061561815913,0.007530586876447779,0.00489618263321856,0.006750540803190073,10|6|8|31859|3.204
52,0.11717656469047626,0.03120456213901083,0.008381120967990487,0.00808732678921995,0.006654663700108642,10|5|11|28365|3.4786
53,0.43373248250314167,0.15096879856115764,0.05194464347187299,0.043275183735649744,0.030334328733252463,1000|5|15|59100|172.62
54,0.11815556860874296,0.0021064590858428244,0.003618091848364837,0.0036076950873466782,0.002310598633070503,1|6|15|7042.3|1.4358
55,0.36092222335811047,0.10035515544372625,0.014561908026400262,0.010928531331776205,0.00759238672011658,100000.0|6|11|48833|528.02
56,0.12734603798234584,0.0021064590858428244,0.003547600623430974,0.0033144041067164117,0.0021633838304022804,1|6|16|7150.8|1.4092
57,0.3916217940150859,0.1341156177766695,0.09240819039945457,0.0709716778191398,0.025164748567507618,10000|5|4|36179|999.54
58,0.12671068555043197,0.00032889491513234435,0.000320524942345457,0.0002951979957177571,8.61309166615327e-15,1|1|18|5137.8|1.9503
59,0.18456434004990704,0.10045572371857717,0.017266148650359955,0.010364386789693909,0.01327764450261656,100|6|17|42239|21.375
60,0.2014682154532917,0.03112287011387325,0.008089573960270408,0.005328619741096539,0.006013719845055622,10|4|16|28586|3.4746
61,0.360341588326832,0.12826707000557433,0.02370306716375114,0.021191705537052505,0.021106045077583933,1000|6|9|47213|181.57
62,0.3878478298822684,0.10573119442145165,0.027340825059179428,0.017377322898814482,0.01745987429665027,100000.0|5|11|54720|827.53
63,0.6381486254352349,0.25630675280695425,0.13681603189697308,0.12001491110133122,0.03201730217509118,10000|2|15|79489|1165.2
64,0.49797431000737435,0.16827991511644858,0.11727884692124894,0.13668781277753136,0.042007006550523494,10000|3|2|63569|818.08
65,0.3402284454230015,0.13300104316416414,0.07386574724450519,0.06405612676707761,0.04096331794871182,100|4|7|54730|18.332
66,0.4190505885130705,0.108081402641776,0.024049367315778798,0.02040579146040865,0.012061052060294062,100000.0|3|12|56804|806.52
67,0.08532435738869112,0.04592195792279085,0.00903871526588157,0.006108950119159868,0.0055798797127627415,10|2|5|32465|3.0701
68,0.34381060526447593,0.12681381176672454,0.0890508312120366,0.06313879560147756,0.04702408019055592,10000|6|4|43014|743.21
69,0.30763930825219776,0.10829198035871614,0.00884135761549185,0.002905071650621277,0.0019526225033591547,100|1|12|53898|17.537
70,0.29649132651427584,0.22647423812865272,0.12707876914687122,0.05054683605665178,0.05255127505052562,1000000.0|3|6|55815|784.2
71,0.24908004578630444,0.23332869639316264,0.13746206841649744,6.3800196980369875e-09,1.4775759829354814e-10,1000000.0|2|2|57085|85782
72,0.4215332557868204,0.1387302846730281,0.03859809912302916,0.037125423282856194,0.020791730129061547,1000|4|16|60322|170.17
73,0.09553893859470658,0.04457668255063906,0.007712481842233983,0.010878724676081277,0.006292425450106701,10|5|4|30228|3.3734
74,0.34509596540677856,0.2186953297215153,0.015475814622258307,0.01210081758278083,0.01739660486891954,1000000.0|6|17|45327|520.84
75,0.2767351314652523,0.1709360114849287,0.12019581506178195,0.07395410657531441,0.04212862030015423,100000.0|4|7|55388|796.09
76,0.3916217940150859,0.12737208178627277,0.08875672054989944,0.07188741821036194,0.015098360700738042,10000|4|3|36455|1007.8
77,0.11824574646448727,0.0031692471699195377,0.0031805305365471613,0.003969122973770773,0.0016468221034140606,1|5|8|7004.2|1.4586
78,0.04933485508256533,0.0011650317803348531,0.0009713673573724682,0.0009381078375776132,0.0007581463663123556,1|1|3|5529.9|1.8618
79,0.1937442871127912,0.034875390026416445,0.0171693828889373,0.012361294779436661,0.0073475686168852404,10|2|17|29708|3.3809
80,0.3462688544640446,0.10096782954248414,0.07087449022606963,0.07844838603929713,0.030906252009178948,100|4|4|42733|24.039
81,0.34245229359141033,0.12898251549190434,0.01468755853947498,0.014225188278257528,0.018134661618302364,100000.0|6|18|47520|601.95
82,0.6248258722857059,0.25630675280695425,0.13681603189697308,0.12001491110133122,0.03201730217509118,10000|2|16|72028|364.41
83,0.41770169610483715,0.10535136390306252,0.07035974156591061,0.0780222421141841,0.03746274988116634,100|3|3|45752|21.69
84,0.5988153644612076,0.25630675280695425,0.13681603189697308,0.12001491110133122,0.03201730217509118,10000|2|17|78121|1279.5
85,0.12671068555043197,0.0004258771974836166,0.00024944186448605646,0.0001837861109353783,8.61309166615327e-15,1|2|13|5602.6|1.852
86,0.34245229359141033,0.2193561336865638,0.015475814622258307,0.01210081758278083,0.01739660486891954,1000000.0|6|18|47878|531.32
87,0.39758192418834554,0.23573153146218023,0.03375913938206277,0.01247479375590074,0.004276882106202783,1000000.0|3|16|54812|796.91
88,0.19314442742836863,0.0341548780054557,0.01383557494322266,0.011353548123376168,0.008381062719320747,10|2|13|30675|3.2491
89,0.48441221678038665,0.2391066637578852,0.22243186941912982,0.1380241986114572,0.06519080778684487,10000|2|4|52942|1857.9
90,0.42217095943445887,0.10903546171986156,0.024049367315778798,0.02040579146040865,0.012061052060294062,100000.0|3|13|57626|886.67
91,0.1341997682307488,0.0022274052044667023,0.0017762893779844763,0.0012982607821302077,0.0009307697729541482,1|4|11|6509|1.6195
92,0.09168295563286212,0.04592195792279085,0.010530707974087386,0.01221974916018215,0.013053019807539742,10|2|2|32999|3.0305
93,0.4190505885130705,0.23582505270459725,0.030545242275245882,0.02040579146040865,0.012061052060294062,1000000.0|3|12|58792|853.42
94,0.397490105074944,0.24076017058486135,0.023877070299193084,0.02862067797482593,0.010731092526572247,1000000.0|4|11|54485|799.59
95,0.4036145292365951,0.14117126537587896,0.015973575792982322,0.01598412966118616,0.01793973400163742,10000|6|18|46995|591.56
96,0.08701619089673276,0.045640875733938054,0.007887406915810913,0.006952907405168306,0.0034952281865942903,10|5|7|29903|3.374
97,0.047951047571021796,0.0031692471699195377,0.003917402171202366,0.0029083643222093843,0.0014812029046471359,1|5|2|7467.6|1.4
98,0.2767351314652523,0.14689047791946308,0.09901653336565495,0.049052215947377166,0.019655590989442244,100000.0|4|6|48289|852.67
99,0.3755019548450816,0.10906355704633768,0.02714486650635484,0.012955852365372679,0.013475013273414781,100000.0|5|9|55332|800.45
