row_id,b0,b1,b2,b3,b4,raw_val
0,0.2997241711652919,0.42060447847964794,0.2532539716845824,0.11009057731644918,0.10217419996083466,1000|1|12|25936
1,0.41604037127667254,0.25534903628297845,0.31827406815826603,0.32908576756415137,0.22370837553967357,1000000.0|1|6|54006
2,0.7430681701386297,0.6096848199231254,0.7006707888012159,0.8398085614936455,0.6871455376453033,100000.0|6|1|10376
3,0.34533012302058785,0.34523065576057754,0.2275322043370841,0.11218279693030316,0.10554101202094221,1000|3|9|22074
4,0.6512125391047812,0.7084826682665899,1.2502963430873053,0.29686226028919116,0.09919941220214072,1|3|3|5591.7
5,0.4723738943796601,0.6118179231160016,0.6455996745360495,0.2358400193659065,0.1572618217124702,10|1|18|15212
6,0.4723738943796601,0.5939692610278126,0.6208131516997422,0.30356244431496865,0.2012084569632816,10|2|18|22140
7,0.3135904352816162,0.23746402602100267,0.3018793661481775,0.3256393056332015,0.22370837553967357,1000000.0|1|9|55495
8,0.2997241711652919,0.3591906875135939,0.22551266277613222,0.12965589244443348,0.10142429786099706,1000|6|12|27644
9,0.5762225387152483,0.33553709242131524,0.2534886201224087,0.11834754603052318,0.11296035349829675,100|6|3|22524
10,0.32471936758769276,0.34948604244166837,0.20840535510349198,0.15216346201055012,0.11201154397329999,100|2|15|31867
11,0.40323341778318605,0.33469899209010856,0.23632058893274363,0.13014238115374632,0.08993402185231962,10000|3|6|21413
12,0.2997241711652919,0.34523065576057754,0.21752064961472115,0.11218279693030316,0.10554101202094221,1000|3|12|25959
13,0.4723738943796601,0.7413559399347452,1.246588690174997,0.2643221086466596,0.09919941220214072,1|6|15|4999.7
14,0.5461078039685746,0.5703930381286726,0.735596547412382,1.000978130715594,0.09919941220214072,1|3|1|5384.6
15,0.5910028937087072,0.3197414048808543,0.3173989854861978,0.14734438624455967,0.14001384143044743,1000|2|3|26177
16,0.5461078039685746,0.5794985636551253,0.5798612845300498,0.1181285507625922,0.1048395742769287,10|6|1|8667.5
17,0.4723738943796601,0.6118179231160016,0.6455996745360495,0.2358400193659065,0.1572618217124702,10|1|15|15229
18,0.8063982286102168,0.7853755966034252,0.4614215484953661,0.11791397704326452,0.1048395742769287,10000|3|1|9504.8
19,0.2463981548575911,0.4380591775866259,0.4029311132294425,0.27221139346102274,0.11189070530902939,10000|1|18|20923
20,0.8391445699595491,1.087032990282957,0.9666153754195438,0.2514123838595725,0.12969381940568364,10000|2|1|8922.4
21,0.4802612029716647,0.29966752944872344,0.3052105497949701,0.3151792592962398,0.328944854810381,1000000.0|6|3|22139
22,0.52512259898337,0.3344610755034304,0.33426208245355926,0.15572275422735488,0.12307848801296344,10000|2|3|25630
23,0.41604037127667254,0.30318645466401767,0.27079719441407657,0.15572275422735488,0.12307848801296344,100000.0|2|6|30621
24,0.5910028937087072,0.3897725036179551,0.15098657676219626,0.1126762012770914,0.10253226992151554,1000|1|3|22456
25,0.2997241711652919,0.42060447847964794,0.35230105298586945,0.21625394716800692,0.10217419996083466,1000|1|18|25595
