row_id,b0,b1,b2,b3,b4,raw_val
12,0.0888000426685651,0.06548783833676945,0.058508419322401146,0.0359408600914632,0.017436716925116835,0|1|0|1|0|1|0|0|0|0|1|1|1|1|1|0|76359.8|26.103684
13,0.05554137301202758,0.048003777411262244,0.0265187294106494,0.030950972912846535,0.025503331344243093,0|0|0|1|0|1|0|0|1|1|0|1|0|0|0|1|83153.8|26.336065
14,0.1307274905691345,0.09885903649280436,0.08196469569040263,0.06668158507965799,0.06425002479713743,1|0|0|0|0|0|1|0|0|0|1|0|1|0|0|1|67328.6|26.573706
15,0.06642507448495008,0.048011785880171964,0.04142833055952357,0.02347803277567608,0.02292858698075396,0|1|0|1|1|1|1|1|1|1|0|0|0|1|1|1|90088.4|25.842444
16,0.09365982243897597,0.07157215187914834,0.0560882568014597,0.07379440462111579,0.052212888881919016,1|1|0|0|1|1|1|1|0|0|0|0|0|0|0|1|63861.8|26.076126
17,0.1374770223440894,0.1449212595015805,0.05503935885766265,0.07584711575444877,0.0785209309249133,0|0|0|0|1|1|1|1|1|1|1|0|1|0|1|1|80156.4|26.47025
18,0.053636926077275576,0.04309340453944575,0.042708160433799915,0.03772098561627994,0.031003742128347275,0|1|1|0|0|1|1|0|1|1|0|1|1|0|1|1|84646.6|25.997664
19,0.048522246671710415,0.05061660007427383,0.0554230528719231,0.02789206352785016,0.014238497233265342,1|1|1|1|1|0|0|1|1|1|0|1|0|0|0|1|88770.2|26.05656
20,0.06956261135941852,0.08158291226590264,0.09122413718520757,0.09262537084919562,0.0760180716007131,1|0|0|1|0|0|0|1|1|1|0|0|1|1|1|1|83222.8|25.934699
21,0.0806008623560152,0.02199939228720899,0.029861152308835983,0.013308902768305476,0.007160501070881717,1|1|0|1|0|1|1|0|1|0|1|1|0|0|1|1|87434.4|25.863388
22,0.07959807342920547,0.06450370822033029,0.06767584353873234,0.045365910703630406,0.02248258626512713,1|1|1|0|1|0|1|0|0|0|1|1|1|1|1|1|78856.6|26.145063
23,0.07247947646786962,0.05960335329136391,0.029015299067727218,0.03626047202343951,0.027636813379797582,1|1|0|1|1|0|1|0|1|1|0|1|0|0|1|0|86317|26.24721
24,0.12152661947178028,0.0972849756497256,0.11183291434658883,0.1055633324793802,0.0502430830570158,0|0|1|0|0|0|1|0|1|0|1|0|0|0|0|0|68211.2|25.812647
25,0.06326915391462952,0.030399350555651666,0.03221060950356333,0.029210898714086005,0.02919029297340757,1|1|1|1|0|0|0|0|0|0|1|0|1|0|1|1|84002|26.17
26,0.06812302890421501,0.06146394637617753,0.04812294758057307,0.02941125098415124,0.03127846290764167,1|1|0|1|1|1|0|0|0|0|1|0|0|1|0|1|75930|25.789677
27,0.1413679337944028,0.11411838625929153,0.0939627172876826,0.0960629571380704,0.07067697658137927,0|0|1|0|1|0|0|0|1|1|1|1|1|0|0|1|78335|26.114828
28,0.068811975912834,0.0359971696860971,0.037962553784847954,0.019577237166588334,0.019657247389881297,1|1|0|1|0|1|1|1|0|1|1|1|0|0|1|1|91999.6|25.773182
29,0.09256602313957699,0.10921495378047405,0.08791990653198965,0.09104217494078928,0.048133209033923104,1|0|1|0|1|0|0|0|0|1|1|1|1|0|0|0|74015|26.324102
30,0.07500905479360195,0.06901591565513422,0.040358249899102236,0.0330598492519207,0.028973870270078198,1|1|0|0|0|0|0|1|0|1|0|1|0|1|1|1|67355.6|25.929552
31,0.12836520877797022,0.13715367695858163,0.12915390125979564,0.15792829732758468,0.11911239608499671,1|0|1|0|0|0|0|0|1|1|0|0|0|0|0|1|71092.6|26.110704
32,0.08412270556942662,0.12129327622664256,0.07565724077353714,0.09001102024804289,0.058004843665561946,0|1|0|0|0|0|1|0|1|1|1|0|0|0|0|0|68559|26.126453
33,0.09418077430435697,0.05959896734913354,0.0654911555076993,0.054118550575085106,0.05333605983201698,0|1|0|1|1|1|0|0|1|1|0|0|0|0|0|0|76764.2|25.81579
34,0.0937030311897038,0.07909675472724775,0.07166459709650297,0.07650186571493751,0.019373818350893048,0|0|1|0|1|1|1|0|0|0|1|0|1|0|0|1|76707.4|26.446302
35,0.09683801953940552,0.10630697923002462,0.11748400972157909,0.09427063323787989,0.08392446008201991,1|0|1|0|1|1|1|1|0|1|0|1|1|1|1|1|83419.2|25.872837
36,0.09722634550993851,0.1266873057695684,0.11686326699688675,0.09739723092194796,0.07479179496789809,1|1|0|0|1|0|0|1|1|0|1|0|0|0|0|1|62956.4|26.111434
37,0.056203294906701985,0.03365655084733623,0.024585084574878107,0.020473978343617794,0.006579332556819205,0|1|1|1|0|1|0|0|1|1|1|1|1|1|0|1|93499|26.05418
38,0.14864460500199086,0.14964682084955258,0.13739442747711247,0.09168354006066601,0.09225489636258737,0|1|0|0|0|0|1|1|0|1|1|0|1|1|1|0|71324.2|26.189577
39,0.05678655858565144,0.052230796091023,0.0548462483595637,0.022332053952589172,0.015625118526721656,0|1|1|1|0|1|1|0|1|0|1|0|0|0|1|1|89489.6|26.021606
40,0.04904174633728275,0.03153920620750322,0.03869236749777648,0.032915650531937686,0.031235072275431222,1|1|0|1|1|1|1|1|1|0|1|1|0|1|0|0|84279.6|26.143259
41,0.08279043186906415,0.07902629959036246,0.06430513133180045,0.06200624056240618,0.03636680282872562,1|1|1|0|1|1|1|1|0|0|1|0|1|0|1|0|74158.8|26.372703
42,0.05839236912943681,0.07205947087112892,0.06566525456756903,0.05270823947783116,0.02588992912956161,0|1|0|1|0|0|1|1|0|0|0|0|0|0|0|0|70735.8|26.245352
43,0.09271436985353168,0.07625597702701563,0.039428376582964664,0.04148166164732324,0.03974205063313154,0|1|0|1|0|0|0|0|0|0|1|0|0|1|0|1|75653.2|26.019474
44,0.10506542845611093,0.051511572618104365,0.036540398116529496,0.024198635739960266,0.011248989043403507,1|0|1|1|0|1|1|1|0|1|0|1|1|1|0|1|97022.6|26.280421
45,0.09014197035417557,0.099562533913807,0.11721177884479182,0.09669348921783194,0.0738091291399949,1|0|0|0|1|1|1|0|1|1|0|0|0|1|0|1|75270.8|26.488987
46,0.06321957608815441,0.0447564508794703,0.04755923461272155,0.03418465277618677,0.04173882529681367,1|0|1|1|0|0|0|1|0|1|1|1|1|0|1|0|87980|26.17261
47,0.11210508031983751,0.09500480195396112,0.06577318844075403,0.05037744472776263,0.030803731133434882,0|0|1|0|0|1|1|1|0|0|1|1|1|0|0|1|78208|26.485196
48,0.0684670487447194,0.10772077616010306,0.06265901920452109,0.05290080164262992,0.042490285271620166,0|1|1|0|1|0|0|1|1|0|0|0|0|0|0|1|66530.8|26.255224
49,0.0744043971810274,0.0672277145884205,0.061517807057743214,0.045463752902668915,0.03930342967601339,0|0|1|1|1|1|0|0|0|0|0|0|1|0|1|1|82088.8|26.576127
50,0.09733904487448347,0.1036245634318358,0.09525794214663305,0.11069167534195946,0.044709561040126695,1|0|1|0|0|1|1|1|1|0|0|1|0|0|0|1|74767.8|25.570122
51,0.07944393365380999,0.07046891012337742,0.06351039678689575,0.07695938946533196,0.07158979424836508,1|0|1|1|0|0|1|1|0|0|0|0|0|0|1|1|82038.6|26.50271
52,0.1603088456858145,0.09166430639039812,0.04146047360955472,0.04760645367678505,0.026553497454985923,0|1|0|0|0|0|0|0|1|0|0|1|1|0|1|0|59836.6|25.735955
53,0.09466877893640531,0.08781614333189751,0.08412556826424342,0.06952027170833436,0.0686664308263921,0|0|1|1|1|0|0|1|1|0|1|0|1|0|0|1|86215.2|26.417442
54,0.09842827842107073,0.06490704030075539,0.052409898221431384,0.06629687699573344,0.04389147676044027,1|0|0|0|0|1|1|0|1|0|0|1|1|1|1|1|73174.6|26.629863
55,0.07688352172186741,0.04153992079094564,0.04798289919221874,0.021497975144795015,0.035060623291217986,0|1|0|1|1|1|1|1|1|1|0|0|1|0|1|0|87327.6|26.108699
56,0.10539364381809102,0.09742973222300098,0.07440593500386004,0.05836341528930577,0.02932133727553534,1|0|0|0|1|1|1|1|1|0|0|0|1|0|1|0|66593.2|26.399249
57,0.12240919682482373,0.11502547849061101,0.09644236490663564,0.0836468691046168,0.05217545267613979,0|0|0|0|0|1|0|1|0|0|0|0|1|0|1|1|63920.2|26.482897
58,0.13285371988336622,0.10085632245033056,0.08401509408715936,0.12768695848267628,0.04489596050784656,1|1|0|0|1|1|0|1|1|0|0|1|0|1|0|0|62294|26.394224
59,0.08776062690007894,0.06819788697246303,0.05296843401289917,0.050531571936902143,0.041510402903236744,1|0|1|1|0|1|0|0|1|0|1|1|1|1|0|0|85414.8|26.356369
60,0.06847425828762936,0.03640617575103918,0.05484106429027739,0.02040376941817408,0.041495105296061936,1|0|0|1|1|1|0|0|0|0|1|0|0|1|1|0|74099.2|26.253514
61,0.04946250922052005,0.05283171813527541,0.03747112201554289,0.045351902075487,0.03545303144510481,1|0|0|1|0|0|1|1|1|0|1|1|1|0|1|1|86606.6|26.39517
62,0.0881258813026654,0.08228021706626708,0.07277608823602096,0.05721600750648744,0.026554925706724974,1|1|1|0|0|0|0|0|0|0|1|1|0|1|0|1|69166.2|25.941841
63,0.1238549185763337,0.09051558905397832,0.06673170556537046,0.0871459119051738,0.06642838515857143,0|0|0|0|1|1|0|0|1|0|0|0|1|0|0|1|62853|26.538321
64,0.05037283604269,0.05392669686199797,0.0525421003624205,0.03736576541471251,0.032279589574887246,1|0|0|1|1|1|1|1|1|1|1|0|0|0|1|0|86271|26.138674
65,0.09091605396660789,0.11868948312999837,0.09235869417580786,0.0703982833610719,0.07342337036961952,0|0|0|0|1|1|1|0|1|0|1|0|1|0|1|1|72991.2|26.115343
66,0.09798235771144433,0.10617300967789652,0.07820858755820971,0.06334020855668507,0.04623435241609149,0|1|1|0|1|0|1|0|0|0|0|0|0|0|0|0|64612.6|25.951029
67,0.1395905092681581,0.10524508178623496,0.09163758719461113,0.0706377357209087,0.07803869133039096,1|0|0|0|0|1|0|0|0|0|1|0|0|1|1|1|63452.4|26.73624
68,0.11064669510840627,0.08968826480771579,0.056334256431833596,0.06162162728482389,0.04184980333981733,1|0|0|0|1|0|0|0|0|1|1|0|0|0|1|0|62416.4|26.209207
69,0.06401484689585031,0.05334037801266921,0.040276597331726206,0.04228494053345365,0.032119263854630174,1|0|0|1|0|1|1|0|1|0|1|0|1|0|1|0|83270.2|25.946024
70,0.10339446209595529,0.1009103648243988,0.09579224144354367,0.09916684155713372,0.09036561903896,0|0|0|0|0|0|1|1|0|0|0|1|1|0|1|1|66294.6|25.76
71,0.053514378254655326,0.05433726701091517,0.0336834645105508,0.03282413612100399,0.019620240735697847,0|0|1|1|1|0|0|0|1|1|0|1|1|1|0|0|86766.4|25.62957
72,0.09964963144718234,0.07657028508657183,0.06159715882658395,0.06477609343016169,0.017732762744219813,1|1|1|0|1|0|0|0|1|0|1|0|1|1|0|0|69203.8|26.217174
73,0.060463549204427584,0.06454559972600156,0.05596750473539754,0.04123456092911573,0.02552432938695869,1|1|0|1|1|1|0|0|0|0|1|0|0|0|0|1|74406|26.146858
74,0.047296134006109894,0.06206627046972251,0.045206872989033565,0.060048090495751695,0.039480606642384675,0|0|1|1|0|0|1|1|0|1|0|0|0|1|1|0|86873|25.757787
75,0.06861205692448222,0.04777881052568741,0.033744412959681905,0.024197895127832162,0.0056137377364286435,0|1|1|1|1|1|0|0|1|1|1|1|0|1|0|1|91834.4|26.017193
76,0.07941493733666972,0.07221448772713418,0.048352372924764624,0.05970855345227743,0.05784585171228969,1|1|0|1|0|0|0|0|0|0|1|1|1|0|0|0|75837.8|26.318684
77,0.06658427350250493,0.03395416611370978,0.031965470226342725,0.03993567863827242,0.02046713877143337,1|1|1|1|0|1|0|0|1|1|1|1|1|1|1|0|91355.2|26.265934
78,0.07666740548447129,0.0747833766199017,0.06027021759738977,0.032713308942475094,0.03482950708563243,1|1|1|0|1|0|0|0|0|0|0|1|0|1|0|1|66562|26.195274
79,0.0901401302475149,0.03971270511692869,0.033544087404110766,0.0313599270398414,0.03604401201574985,1|1|1|0|0|0|1|0|0|1|0|1|1|1|1|1|80666.8|26.02688
80,0.08516894431262378,0.04822959800657226,0.029437333869877874,0.0233840897219944,0.00888924603995786,0|0|1|1|0|0|0|1|0|1|0|0|0|1|1|0|82247.6|25.766342
81,0.07103849186311433,0.0839770206268484,0.08188908295923471,0.08041934570962996,0.05565584721480875,0|1|0|0|0|1|1|0|0|1|1|1|0|1|1|0|73962|25.957853
82,0.05664698884995492,0.0548873934932662,0.017823562673306387,0.01905777318125248,0.015605890541858672,0|1|1|1|0|0|1|0|1|0|1|0|0|0|1|1|86599.4|25.974076
83,0.05102278611224652,0.06486131271171376,0.026482191130169256,0.022806046257779614,0.006605809994262405,0|0|1|1|1|1|0|1|1|1|1|0|1|0|1|0|89877.8|25.453733
84,0.1655194119806057,0.0846958165911685,0.13681244256596883,0.08007462385914026,0.08945577860636614,1|0|1|0|1|1|0|1|0|0|1|1|1|1|1|1|75363.2|26.438387
85,0.1004910982102318,0.11902135176050865,0.08150688275115682,0.0604762667789069,0.07762860029962536,1|0|0|0|1|0|0|0|1|0|0|0|0|0|0|1|59336.4|26.629071
86,0.0942321778172993,0.11993416903154465,0.12868632719229947,0.08152114975309588,0.05039085576068593,1|0|1|0|1|0|1|0|0|0|1|0|0|0|1|1|72177.4|26.046944
87,0.10239652958298888,0.11501486582359699,0.08001439706269128,0.084747817578603,0.0589534878362255,1|1|0|0|1|1|0|0|0|0|0|0|1|0|1|0|58513.6|26.556838
88,0.051384774106592354,0.046999926115746916,0.03498709213559617,0.030414083171211668,0.02249198220293719,0|0|1|1|0|0|0|0|1|1|1|0|1|0|1|0|87351.8|25.92023
89,0.049092425497827163,0.04050620094286756,0.033982853737636605,0.03195098554283109,0.02323873151993293,0|1|0|1|1|1|1|0|1|0|0|1|0|0|0|1|83037.8|25.64772
90,0.09523261866710157,0.07583781486559196,0.06708845483118782,0.04709370913441922,0.051784514755189186,1|0|0|1|1|0|0|0|0|1|1|1|1|1|1|1|86965.2|26.357691
91,0.08628558197775098,0.07035074967588134,0.09072362897223579,0.09084260197554593,0.07389898342367113,0|0|0|1|1|1|0|1|1|0|1|1|0|0|1|1|81723.4|25.900943
92,0.16947450787029072,0.1277740466466762,0.12081163240032167,0.11021460605332689,0.06760444186521265,0|0|0|0|0|0|0|1|1|1|1|1|0|1|1|1|71745.8|26.062022
93,0.10372018103506032,0.059466859390049476,0.04846533667653196,0.04389009185897471,0.029401018006592502,0|1|1|0|0|0|1|1|1|0|0|1|0|1|0|1|72805.2|26.036731
94,0.09777343253568954,0.062242393067339,0.044470927719130963,0.05155186301925877,0.0570006608971951,1|0|1|1|0|1|0|0|0|1|1|1|1|1|1|1|93499.8|26.442212
95,0.09282569673776964,0.06715658851944593,0.08875290035523441,0.04010513119109512,0.02612110673196128,1|0|0|0|0|1|1|0|0|0|1|1|1|0|1|1|73308|26.476438
96,0.1496681035201544,0.1299645306664518,0.08008922379550323,0.054620965989884626,0.049690957627401715,1|0|0|1|1|1|0|0|0|0|0|0|1|1|1|1|77142|26.717922
97,0.14489845471184815,0.09876569235391662,0.10165482484607767,0.08384763363364363,0.12006045750721009,1|0|1|0|1|1|0|0|1|0|1|1|0|1|0|1|72477.6|26.542448
98,0.07548911436370788,0.050455548743418385,0.028435210763498996,0.010641571852127418,0.004860895340240646,0|1|1|1|1|0|0|0|0|1|0|1|1|0|1|0|84817.2|25.983446
99,0.11535323373490965,0.11275886435803778,0.08720010135577952,0.09021925057917267,0.09141009714190478,0|1|0|0|0|1|1|0|0|1|1|0|0|0|1|1|73628.4|25.889634
