row_id,b0,b1,b2,b3,b4,raw_val
30,0.1785815691060047,0.15976216479827307,0.12933933693596536,0.16694741996824533,0.13846635609159513,-88.91|37.9569|99467|-0.0008935143459737|0.928|-3.114|10|0.001|0.508|2.772|0.937|1|32|0
31,0.20864793501933163,0.24751973655823567,0.14519584468908783,0.16008676973815278,0.14336576914131755,-105.27|2181.4381|98999|-0.0010404082208829|0.923|-3.438|20|0.004|0.619|1.887|0.982|1|128|0
32,0.19416519898649295,0.277384275126441,0.20568804017734282,0.16494145546607472,0.1988707467263835,-500.0|0.0|99061|-0.0050473440875411|0.964|-4.643|14|0.003|0.989|0.951|0.985|2|512|16
33,0.18270792749029047,0.2879916708277261,0.214951545869257,0.20947966339118668,0.09210802172612903,-214.86|35005.0124|99255|-0.0016003156550009|0.938|-4.337|8|0.004|0.76|2.518|0.949|1|128|0
34,0.22392033126021957,0.2675909820637362,0.1722931811784901,0.18021813991826793,0.17683834044505553,-167.04|27745.3944|99480|-0.0013129351090059|0.947|-4.277|9|0.002|0.642|3.44|0.96|1|256|0
35,0.18925265576023853,0.18309005935174802,0.13964725198358022,0.14605371828067631,0.15886235679830973,-500.0|0.0|100000|-0.0049999500005|0.991|-2.317|17|0.008|0.996|0.891|0.981|1|512|0
36,0.21027969972398367,0.2677481047501341,0.1636803171792611,0.17333687296540198,0.12967305359312106,-257.86|39281.5364|99232|-0.001861609667128|0.924|-4.157|20|0.004|0.644|2.116|0.995|1|512|0
37,0.1925145174207984,0.21409796761628827,0.21403570684941903,0.18646925538099793,0.10562949568804994,-202.22|23248.4356|99814|-0.0016432175732301|0.914|-2.59|19|0.001|0.997|4.438|1.0|2|16|64
38,0.21003551708496795,0.2767778377849715,0.207512119676407,0.19143952208639695,0.14810088241844457,-173.95|26630.4285|98310|-0.0013922523704777|0.954|-4.457|10|0.003|0.804|4.626|0.946|1|128|0
39,0.20148876725105722,0.25750332827721795,0.21424504871836808,0.18774731887088755,0.06960782916221164,-463.54|7534.9444|97746|-0.0044028442164675|0.965|-2.671|16|0.003|0.806|4.24|0.912|2|256|128
40,0.18868474966009505,0.18320182638736393,0.16899931307585747,0.1627539085152,0.11301687083845838,-83.22|34.8876|99522|-0.0008358955980902|0.97|-3.214|8|0.007|0.824|1.422|0.964|1|64|0
41,0.17545075929522594,0.14453999806379242,0.18115634833108907,0.15435570176545316,0.07571224798469062,-115.42|941.9316|99451|-0.0011496710823107|0.952|-2.563|15|0.009|0.567|3.972|0.906|1|256|0
42,0.1739942772775892,0.26601661158444045,0.23480022564090652,0.21703194343063234,0.18311381390546966,-115.09|5586.4049|99207|-0.0010982456564339|0.925|-3.253|15|0.009|0.766|4.502|0.971|2|64|32
43,0.1968669282496507,0.18308519811490107,0.2360173654001455,0.17305730943349115,0.10265893063802572,-500.0|0.0|99931|-0.0050034023135732|0.999|-2.361|5|0.007|0.758|4.366|0.912|2|16|512
44,0.22132500995183776,0.1527974410589511,0.14194034408375092,0.211347671964949,0.07513268232877125,-211.91|24621.0009|99579|-0.0017061859281683|0.915|-3.192|17|0.006|0.859|4.132|0.907|1|256|0
45,0.17903764030665795,0.2040013672580931,0.18873071095999075,0.17842215259888622,0.1305491587658101,-83.94|35.6824|99466|-0.000843595348139|0.978|-2.535|17|0.009|0.604|1.918|0.975|1|64|0
46,0.1830986786532095,0.23443059318196527,0.21175262050654697,0.20955380731944964,0.1197971429607287,-250.35|33586.4445|99161|-0.0018858978042488|0.981|-3.162|17|0.0|0.59|2.705|0.913|2|64|64
47,0.1929184380753186,0.17537843650694998,0.1693818273732411,0.13793312940819058,0.17796026445438057,-500.0|0.0|99923|-0.0050038028901965|0.997|-4.652|12|0.006|0.86|3.566|0.935|1|64|0
48,0.1736709677655044,0.20319786893518296,0.1805089617398049,0.11498124585382964,0.16007487975202764,-458.42|6919.1136|98824|-0.00433518220914|0.988|-4.507|16|0.002|0.576|4.095|0.979|1|256|0
49,0.20359762528672856,0.20969814919567098,0.2176316630771074,0.21424372059941324,0.15425273523597702,-168.92|27448.0576|99424|-0.0013314095458514|0.998|-4.014|18|0.004|0.705|1.687|0.953|2|16|256
50,0.19909553640972685,0.16169801305511225,0.10681115646826822,0.09477903366984021,0.045919565967084186,-500.0|0.0|99300|-0.005035196020181|0.961|-4.903|15|0.001|0.775|2.06|0.938|2|16|16
51,0.18711282329609624,0.19743829945257643,0.19472722725076044,0.1455241274817909,0.1342882121633744,-471.97|7071.1281|99351|-0.0044348442714117|0.903|-4.728|5|0.008|0.601|2.291|0.944|2|512|16
52,0.19563926603958587,0.14028392040606846,0.16424299956719268,0.19779680658249693,0.12357256435474302,-93.88|613.6416|99451|-0.0009381841609058|0.908|-3.181|15|0.003|0.728|1.963|0.903|1|32|0
53,0.1721136138356629,0.1939553195615453,0.11071619181441329,0.09966124295811045,0.1426824652344627,-184.4|25344.434|99189|-0.0014807149643447|0.932|-2.654|7|0.006|0.646|1.016|0.971|1|256|0
54,0.21015577136237737,0.297056155489199,0.2566910689781252,0.19094446095426543,0.0819921083960224,-83.39|38.5149|99621|-0.0008367406096955|0.974|-4.069|7|0.0|0.596|2.005|0.924|2|128|512
55,0.19655366672584318,0.19866012800758953,0.23074073264958805,0.13380794054098535,0.15394637411754686,-500.0|0.0|99776|-0.0050111749200717|0.978|-4.579|12|0.01|0.698|4.646|0.945|2|256|16
56,0.16181444456270236,0.24928726501380027,0.1888154486850802,0.1695192364976183,0.1522845861380763,-126.93|15530.7141|99644|-0.0011020552465582|0.994|-3.559|13|0.007|0.594|2.97|0.942|1|256|0
57,0.2206135364834884,0.17755152960365017,0.17094696970330708,0.09271795934339001,0.16295465710028736,-459.61|4550.5229|98782|-0.0044478305500605|0.966|-4.557|16|0.008|0.649|3.387|0.925|1|128|0
58,0.19642496668534004,0.23957559299828202,0.2240842707579599,0.21172384141488607,0.12991334693367645,-500.0|0.0|97939|-0.0051051664284255|0.975|-2.467|18|0.001|0.983|2.687|0.992|2|128|64
59,0.17659572486693284,0.21220082642020904,0.1653737836614126,0.15040989806888164,0.14142550979720958,-381.41|22491.7509|98976|-0.0031399845406659|0.951|-2.409|9|0.005|0.555|2.512|0.988|1|128|0
60,0.23141669356742345,0.18949457071639522,0.2115397507508106,0.1965717391158653,0.11462311234116643,-83.86|11.4604|99583|-0.0008420062487105|0.962|-2.959|20|0.0|0.868|3.072|0.924|1|128|0
61,0.19470130778177255,0.20958495977101596,0.19102212454987666,0.22442519909536865,0.17528603471555768,-120.53|16001.9681|99466|-0.001043830234073|0.906|-3.309|20|0.004|0.693|4.425|0.912|1|32|0
62,0.2138219993593315,0.23124438579380616,0.2050053383396467,0.2233336469942616,0.14414452784335327,-83.72|17.4896|99668|-0.0008398329636837|0.944|-3.694|9|0.005|0.565|4.597|0.944|2|128|128
63,0.1938797450404082,0.18187204545676253,0.13906313304443427,0.11899002906542627,0.04114535919073293,-463.16|12214.6704|98577|-0.004180420945969|0.906|-3.025|9|0.006|0.599|0.649|0.94|2|512|512
64,0.19779945566820298,0.20356895747592108,0.16795219677575834,0.12821780469535332,0.15417697346576112,-474.38|5907.4596|99976|-0.0044801664171689|0.966|-2.411|12|0.003|0.836|1.872|0.936|1|512|0
65,0.23994738977880298,0.2483058781333215,0.23235829334645056,0.20859647952717797,0.12809520837311025,-121.7|1979.304|99468|-0.0011996257719596|0.907|-3.466|19|0.003|0.855|4.536|0.966|2|16|256
66,0.21297284037231592,0.15929078760887863,0.17189837588680298,0.15216367741750952,0.12785115056532523,-296.11|33250.5189|99341|-0.0022332330847664|0.922|-3.171|15|0.007|0.874|1.932|0.932|1|64|0
67,0.19923568039612846,0.21909251657270443,0.21182412158954061,0.16027554353882828,0.18966433244906292,-169.23|27384.3581|99541|-0.0013332928048457|0.934|-4.236|12|0.001|0.967|0.826|0.946|2|16|128
68,0.2342210763659883,0.23661544700706086,0.2174105957535161,0.1633209224224503,0.0849973841008314,-428.49|11649.4889|99193|-0.0038657209751541|0.963|-3.953|17|0.004|0.701|4.529|0.93|1|32|0
69,0.22669422267922784,0.251109608224971,0.2567632807619187,0.2464457539573993,0.0812295674404963,-128.34|6401.5444|98471|-0.0012237595356794|0.968|-3.789|5|0.003|0.895|3.857|0.969|2|16|16
70,0.20226432698214833,0.22978148571786816,0.15398027969250078,0.20565221522492225,0.12004620510448026,-419.16|26161.6404|98632|-0.0033587980914603|0.956|-2.151|18|0.006|0.899|3.921|0.99|2|256|32
71,0.19550605530912898,0.19414389804562854,0.1693746782779089,0.1609769100345385,0.1042645986503183,-252.77|28655.1081|98951|-0.0019808457676347|0.903|-2.78|14|0.01|0.881|3.932|0.952|2|64|32
72,0.21688898632596645,0.2111803669733898,0.1028973080987492,0.1622915302636038,0.08493180394071617,-500.0|0.0|100000|-0.0049999500005|0.912|-2.345|18|0.003|0.815|1.689|0.912|2|64|256
73,0.21048412466333535,0.2457894939531421,0.19727449556766063,0.17762208751152428,0.14020895071104705,-82.26|114.8344|99522|-0.0008255900029878|0.936|-4.789|5|0.004|0.589|4.236|0.923|2|16|256
74,0.21222792581572067,0.287927573121121,0.23162430882617227,0.17872262318872148,0.09839818717598482,-315.43|29067.8581|98656|-0.0024696054056528|0.904|-3.489|8|0.007|0.696|1.671|0.99|2|256|32
75,0.20303117803984627,0.2658168272240346,0.17833593040841983,0.20982749603771172,0.09792571684219566,-93.34|412.8824|99444|-0.0009347284135879|0.921|-3.894|16|0.002|0.601|3.527|0.974|2|256|128
76,0.1806997918748575,0.23525975358274628,0.24709798059847463,0.22721165987254213,0.15476989686538534,-381.02|17800.7076|98941|-0.0032637584636592|0.986|-3.336|7|0.004|0.766|2.341|0.908|2|64|32
77,0.19030071759163436,0.2368821320880649,0.13022807008108278,0.11902614746204569,0.13098010481915398,-184.1|25498.936|99417|-0.0014737793440594|0.992|-4.765|8|0.006|0.729|1.175|0.96|2|64|512
78,0.1855569515444584,0.20073065270079188,0.13799237807165118,0.10314584204725917,0.08264231808656293,-416.73|27737.1961|99257|-0.0032814627072338|0.922|-4.749|13|0.006|0.583|1.364|0.912|1|256|0
79,0.18185001396726957,0.22723577685255816,0.19644428177899195,0.19869971258561958,0.17170711762055652,-500.0|0.0|98118|-0.0050958529948328|0.99|-3.617|11|0.001|0.584|2.775|0.921|2|16|32
80,0.21744026704405084,0.21352583508549589,0.16980260100615716,0.18407856404315132,0.17191064924499014,-500.0|0.0|100000|-0.0049999500005|0.911|-2.016|14|0.006|0.895|3.7|0.978|2|256|512
81,0.18609613954878154,0.1810079014667255,0.12840663062054028,0.17997045566177794,0.033589593396161084,-500.0|0.0|100000|-0.0049999500005|0.992|-2.245|18|0.001|0.677|4.558|0.976|2|256|128
82,0.20252423392948937,0.2589402468851834,0.25874415620669566,0.19304223528632244,0.15123346387960557,-82.79|21.3589|99660|-0.0008305381304534|0.937|-3.666|6|0.004|0.504|4.829|0.99|2|32|64
83,0.19398737852387377,0.23219383241838276,0.2221339710636199,0.1679309209430512,0.14314901951201706,-411.36|22913.4764|99209|-0.0033683941214762|0.96|-2.86|10|0.002|0.737|1.216|0.992|2|256|16
84,0.2416680195368721,0.17266462404579155,0.08275192027271026,0.11503682585187901,0.034673376072207045,-500.0|0.0|99962|-0.0050018506847533|0.964|-4.591|20|0.003|0.772|0.797|0.96|2|16|32
85,0.2249739702903072,0.15327344724050065,0.1539102335088085,0.1314169330229362,0.14381434438538826,-469.35|8454.8025|99683|-0.0043402552011799|0.955|-4.51|16|0.007|0.695|4.955|0.932|2|16|32
86,0.19021986890856102,0.22079065845861004,0.18551976236103143,0.13425196890173918,0.1307949271825104,-84.39|22.2789|99636|-0.0008467851757655|0.923|-3.306|14|0.002|0.916|1.581|0.952|2|32|64
87,0.23384986403589839,0.1936321728854419,0.12589932123417474,0.23123830280438126,0.06792508957980971,-98.5|1235.41|99349|-0.0009792672714661|0.931|-3.802|12|0.003|0.842|0.914|0.932|1|128|0
88,0.1686551021845127,0.13942083317093554,0.12950937834338916,0.13550545411901893,0.11287229244915428,-104.29|782.1169|99608|-0.0010388369331908|0.96|-2.116|20|0.007|0.951|3.381|0.937|1|32|0
89,0.17861692221911793,0.20240051910822707,0.1830367551515406,0.18001131612475682,0.10969392431656133,-114.87|2904.3541|99181|-0.0011252238461516|0.961|-2.934|17|0.001|0.518|1.019|0.936|2|64|16
90,0.19183793868134116,0.19321303741331125,0.1947322969903279,0.15304281074982576,0.13166236455448443,-163.21|23060.9669|99469|-0.0013319898155476|0.926|-3.519|14|0.008|0.692|2.227|0.916|1|32|0
91,0.19771021748901946,0.1688452690078304,0.14178834212588967,0.129701957937135,0.16658762210278374,-464.59|11284.8129|99488|-0.004194041785123|0.946|-2.394|16|0.005|0.951|2.761|0.957|1|512|0
92,0.18394223607520693,0.23654115680593876,0.18554868173335032,0.13469180146525234,0.0528009501971755,-122.55|15871.2825|99579|-0.0010614866924496|0.983|-4.01|10|0.003|0.511|4.129|0.917|1|512|0
93,0.1993560235633935,0.19622000190553182,0.19076294977644373,0.18337134961898333,0.13729282960724526,-487.73|1354.9761|99083|-0.0048559833934826|0.938|-2.215|5|0.004|0.691|3.944|0.962|2|16|256
94,0.20479202591313123,0.20160897197035216,0.1393179661843468,0.17102739562148983,0.15958223206049074,-500.0|0.0|100000|-0.0049999500005|0.915|-2.369|10|0.005|0.538|3.943|0.978|2|256|512
95,0.21217384047548718,0.2381118569837625,0.17161093671317712,0.18210661863158667,0.169815204884991,-83.91|47.9569|99707|-0.0008411527753085|0.978|-3.634|7|0.01|0.951|0.68|0.926|1|256|0
96,0.2013786071733893,0.2506025560032036,0.1951000858389745,0.17715750732490013,0.17943773634420718,-125.48|15606.4976|99403|-0.0010910308416924|0.967|-3.645|8|0.005|0.628|3.384|1.0|1|256|0
97,0.19882344127747056,0.14539716632776933,0.08669141540901375,0.12138828290162831,0.043949988109466466,-500.0|0.0|99865|-0.0050067089900466|0.944|-4.766|19|0.009|0.947|4.146|0.91|1|32|0
98,0.2071096169542079,0.1730439470571938,0.1126078252635102,0.14853706481034573,0.1187688295273555,-283.98|37121.4616|98739|-0.0020902174660544|0.933|-2.741|20|0.009|0.507|2.887|0.929|2|16|256
99,0.19387636028173275,0.1991431952083944,0.17902458803725949,0.13014050405930933,0.11250162105270539,-353.76|32365.2524|99482|-0.0026830844820511|0.938|-3.211|12|0.003|0.595|1.34|0.961|2|128|16
