row_id,b0,b1,b2,b3,b4,raw_val
0,0.41837609296436157,0.5251438861627606,0.5730848710650871,0.3547409315348794,0.11322977445889301,186|104.2|52.2|0.726523|0.726882|0.821998|0.822508|0|0.719355|1
1,0.07511536308286872,0.14330838438323362,0.11747941522584851,0.06692744814102544,0.0,215|101.4|6.4|0.0648649|0.0648649|0.132093|0.132093|0|0.143721|1
2,0.15875169122625138,0.01871186592050032,0.0,0.05660931588607064,0.0,33|2|2|0.045|0.0443182|0.0185185|0.0185185|0|0.0606061|1
3,0.12821887675449742,0.38632108804694615,0.3087981922190901,0.3687507222180455,0.25344299940103593,311|4.5|1.2|0.022605|0.022508|0.448361|0.0565714|0.1|0.0228296|1
4,0.16404607025523668,0.2619004605656263,0.19662525633386135,0.27110753071320676,0.21078292937827753,8|25|3.7|0.3125|0.3125|0.493614|0.492277|0|0.625|1
5,0.1260628753296013,0.12900068127071815,0.1773148021568498,0.16358034876385558,0.07871618968633147,4|11.7|3|0.0959002|0.0961464|0.162227|0.1624|0|1|1
6,0.3636267038580318,0.5241059931676898,0.3497352665726104,0.30695890023615796,0.34086265324685683,1051|485.1|118.7|0.500634|0.500761|0.463979|0.464073|4.5|0.481446|1
7,0.32949882142536635,0.6834753815913307,0.41994454781609236,0.26368410427164546,0.25573643562348497,78|89.2|22.1|0.864957|0.864743|0.963278|0.964024|0|0.865384|1
8,0.3858853837214912,0.5961277280625066,0.7275200706622288,0.7637056121358172,0.8059770006948508,950|583.5|121.3|0.421326|0.420926|0.472|0.471474|0.1|0.793579|2
9,0.06015793325590936,0.01871186592050032,0.10427725163996608,0.1079977212721215,0.131649403243827,5|15.4|3|0.0306748|0.0299401|0.0460526|0.0454545|0|0.8|1
10,0.4473013868386249,0.6951582117786953,0.7559289460184546,0.235439196759177,0.13831348314431688,271|154.2|73.1|?|0.81|?|0.99|0.0|0.984871|1
11,0.514119028765539,0.8949890138144382,0.7627677407871372,0.7012755598890822,0.6517942275796306,50|78.2|10.6|0.913043|0.92|0.954922|0.956716|0|0.92|2
12,0.8143661697455118,1.039090267104495,0.6019981255205109,0.32231393095183897,0.3488432994082549,577|85|29.7|0.8261|0.782773|0.892558|0.883|0.3|0.966031|3
13,0.4014957932765327,0.326379514488971,0.45341414501563665,0.5382854473766092,0.3475358883092096,212|50.9|6.3|0.631579|0.631579|0.691379|0.691379|0.5|0.491509|1
14,0.45140528415701786,0.19125941914221212,0.18332679605939278,0.1436532345574557,0.1768397111871323,2|2|1|0.9|0.85|0.9|0.85|0|1|2
15,0.33819101693073816,0.3171399011819092,0.6792168305095858,0.7382786631493506,1.2659026717273087,557|624.8|92.2|0.613052|0.601975|0.653568|0.642152|2.8|0.614542|2
16,0.46834621927740216,0.14354324021602036,0.13812717026767843,0.16248275807403498,0.06692744814102544,29|49.1|26|0.602631|0.602631|0.77047|0.77047|0|1|2
17,0.33991525952999907,0.16943059356539866,0.10439993622938816,0.24782594658410598,0.056609315886070634,82|57.6|7.6|0.613889|0.613514|0.734043|0.739583|0|0.652439|1
18,0.17759959471793554,0.22996579807414497,0.09888985173943898,0.09515520741104501,0.09309284787792989,666|35.1|14|0.171597|0.171401|0.143495|0.144807|0|0.270871|2
19,0.06015793325590936,0.01871186592050032,0.0,0.0,0.0,55|0|0|0|0|0|0|0|0|1
20,0.16004972760292271,0.11575008004435933,0.0331114743434547,0.0,0.08911156035767671,27|2|2|0.0740741|0.0740741|0.0692308|0.0681818|0|0.0740741|1
21,0.6635017545076444,0.9196658931392162,0.7068820405127941,1.0576096835711704,1.3888313801250953,57.1|64|22|1|1|1|1|0|1|1
22,0.4035165438615441,0.6092585761890648,0.7875377995002655,0.8383357474473514,0.4571146480198635,226|167.4|51|0.720264|0.720264|0.826471|0.826471|0.1|0.724336|1
