row_id,b0,b1,b2,b3,b4,raw_val
0,0.4165393640633098,0.11881814721038675,0.04914917085956206,0.035603496074265516,0.007640829494201548,1|2|3|1|3|100|2882.2
1,0.27529829444362586,0.09663603257558194,0.060871304042957645,0.03571605351029062,0.020808133616648447,1|10|3|3|3|100|11971
2,0.45302354404523854,0.14611151032543554,0.048337901362498416,0.0201198049894673,0.020128285015702584,1|1|3|3|1|10|2105.5
3,0.3916685460664539,0.06588587533127122,0.0516401558471097,0.0177862341801537,0.012392144155290042,1|2|1|2|12|100|4133.6
4,0.3153331246651289,0.05923489549673445,0.03890023967270335,0.020477233057148155,0.006215445490348729,3|2|1|1|3|1000|9193.6
5,0.31077293812520046,0.4103597852644771,0.132232091297983,0.14527817360953302,0.09947086745087456,3|10000|3|3|12|10|14891
6,0.259226431369329,0.4107202580290523,0.39413278267600976,0.0027787702271932103,0.001238611154930884,3|1000|100|6|1|10|2899.3
7,0.48846977630347255,0.21227746133709868,0.1189671035743393,0.01506511443278038,0.01293394403655379,1|10|10|1|6|10|7585.1
8,0.393671330170061,0.07352465298613635,0.04753861696559925,0.021776102527309042,0.012930761570250485,3|1|2|2|6|10|5632.8
9,0.15847737800631762,0.02511391441382989,0.027090460996117987,0.01691170866696279,0.010618092054978668,1|1000|2|2|3|10|15548
10,1.1859551331795941,0.017614731055247485,0.0026860560642667924,0.002778770227193129,0.001238611154930867,3|2|100|6|1|100|558
11,0.3244338941999893,0.0785971052201524,0.06366320241514668,0.03599147119239823,0.016990099875725397,3|1|2|6|3|10|6546.4
12,0.26714367455856003,0.07739906977397412,0.04594575948722441,0.02571825537835737,0.01978699105100416,1|10|2|6|12|10|11603
13,0.30558882082183064,0.09875482623581992,0.07458741384829048,0.07460872773959737,0.0339866144967082,1|100|10|3|6|100|14107
14,0.43279124642857547,0.280316255090101,0.014333294074739981,0.013913605062335296,0.012617178202814916,1|2|10|1|12|100|1853.1
15,0.3840725862507876,0.06535011119017307,0.06071544272328696,0.011503046532208617,0.007862852495629619,1|2|1|3|12|1000|4943.9
16,0.3414147159085261,0.10834329823566229,0.08118000152113575,0.09508412954377515,0.046849627197430396,3|10000|3|6|1|1000|4457.9
17,0.26203432365551055,0.0917629677419906,0.041047069568744314,0.01420359813366594,0.0012386111549308608,3|100|100|3|12|100|20337
18,0.3003755949048926,0.11436573289643545,0.03679005413396677,0.04034419274211361,0.020898519324082314,3|10|3|1|3|1000|14078
19,0.45031927478467176,0.10590194992225362,0.0961847219213119,0.09753950732459897,0.015499419845075874,1|10|10|6|1|1000|6107.1
20,0.31148000002670406,0.10310339459721206,0.03395558583579355,0.02459306162974264,0.0156795606320951,1|100|2|3|3|10|13446
21,0.36924790621819686,0.04926956752375394,0.029332373930867017,0.033055718353404394,0.007539500539819613,1|10000|2|2|1|10|4225.9
