row_id,b0,b1,b2,b3,b4,raw_val
0,0.6579683630528222,0.34141425885309024,0.21341764713016925,0.2061520812494875,0.14385030404348598,3|6|14|10301|283.18
1,0.2501438159227108,0.08465388591139249,0.024142643339891818,0.00802891394069366,0.0007306822261046936,9|6|12|7440.5|359.28
2,0.6268674953870286,0.31387417605628387,0.1992559182823131,0.1667004509774505,0.12060951295959589,5|6|12|9367.9|270.21
3,0.4919024813573401,0.1550227825768208,0.04305448440075646,0.06606058017829973,0.0669848977072364,1|5|17|10090|268.18
4,0.30979724997090713,0.13637562035875492,0.04656126620865728,0.045967243263196,0.039370238430417405,9|2|13|6703.2|390.28
5,0.7557180144493458,0.4442754852782806,0.2349933304592508,0.06115429009369557,0.04352971744048289,3|6|15|10522|255.39
6,0.20627098301178542,0.08699958235584583,0.0018736894261012255,0.0016006071438919183,0.001056746468630404,10000|6|12|372.44|7386.1
7,0.21410266190296282,0.09647278348584058,0.017795915468239616,0.013570528567496949,0.0006965737041615988,8|4|18|7364.8|382.98
8,0.7166486799171788,0.2926467188013954,0.42094590216864824,0.4149350728307911,0.468330214393616,4|3|17|9847.1|268.98
9,0.8407401135110936,0.32034029304088596,0.11507633103816556,0.07053574059042644,0.05079687718879927,4|6|15|10453|261.87
10,0.19150370807822653,0.11927916078171671,0.036727777909840546,0.014075588192638305,0.012681772946404091,9|3|1|7752.3|367.32
11,0.1787968090316138,0.16906163307272232,0.0086826484490939,0.005039701533893524,0.0047309782345230054,1000|2|1|2616.5|989.7
12,0.5210850503368566,0.13471965857817103,0.037158150759000114,0.04614641935365515,0.03824827813597925,1|1|14|6851.1|398.64
13,0.6557162225548743,0.15392816900131887,0.048718529389538294,0.05541541517547698,0.039599173098487345,6|1|17|7839.6|352.52
14,0.46570114455549083,0.0927536842649908,0.13420011602361714,0.11312950507356756,0.18702400389143192,4|6|7|9926.3|276.04
15,0.20199421086568975,0.10340953454343692,0.03785789373025422,0.017695966710052875,0.014282317492269127,9|4|3|6954.6|381.54
16,0.44865042522372506,0.22028412493572494,0.2073972454545943,0.1598791614472684,0.20718037750667495,5|6|5|10344|270.09
17,0.3048780854798084,0.11197491080510256,0.046509665920755935,0.04289485727026558,0.031695423586197084,100|3|13|7595.6|381.3
18,0.7074818581027663,0.3046696956075392,0.25875984030163135,0.1779181643864678,0.11074236768588744,6|5|16|10949|260.32
19,0.23468492764838905,0.09312204583024986,0.02758286068136563,0.017900585827894385,0.012443716737968147,10|5|1|7822.4|359.96
20,0.43649054691545786,0.22461840903308464,0.26676107163357926,0.24861899335552679,0.16292357547067512,4|4|6|9262.8|280.73
21,0.20354053390929208,0.08662411634332595,0.0019931859183409924,0.0017607932345673016,0.0012110414249870349,10000|6|6|391.69|6962.4
22,0.1709003969714906,0.09820494119374516,0.052361098194920096,0.026812797093702854,0.008980413695002486,9|3|13|7753.9|413.89
23,0.19443174482369543,0.1722606391757601,0.006236307318165483,0.004012535996147665,0.0065956321057839586,1000|4|4|2759.1|977.67
24,0.14176939549492829,0.08426678423010134,0.002284521475539331,0.0020266234429525756,0.0019585624552467215,10000|2|4|331.94|8668.8
25,0.16568755789909992,0.033640560782117364,0.04050107021369543,0.03264503079736766,0.027159038335148166,60000|5|15|278.25|47211
26,0.35431273426683063,0.09344856601290741,0.04515562882443737,0.019285398929946993,0.0078104093909824755,100|4|2|8185.4|347.13
27,0.4588592268773163,0.31027951609518256,0.21929877630073963,0.1891587417829962,0.21515192454417975,6|5|8|10018|262.39
28,0.41953247023916873,0.2291682174493766,0.20565367330158438,0.14155598559808277,0.11290814172028489,3|6|3|9602|278.48
29,0.5818577650267849,0.17818482545877395,0.050816486384434104,0.05208243589784221,0.040342170778566014,3|1|15|6770.2|375
30,0.5180656106025402,0.13240480713276664,0.08048139161285824,0.07161170132088787,0.05190025612874464,2|1|2|6687.2|415.58
31,0.1919996239702104,0.10453944298893227,0.0277564725269398,0.03129656899939485,0.006031815796477704,10|3|16|7237.9|360.08
32,0.6219396990872541,0.18216402114644475,0.13280271270785282,0.11792383064921355,0.15416055690910002,6|2|11|9501.3|313.36
33,0.30359225181184823,0.1085964802901201,0.046792170045453815,0.06710106218315108,0.060838295107569045,100|3|8|7317.7|384.43
34,0.2523191900921475,0.1804311604218955,0.05398213734724448,0.018293114574098792,0.013741769540468267,7|4|10|8648.2|339.83
35,0.30490558558057285,0.13149634154066997,0.022548684285345604,0.018288831680091714,0.017829349481034006,9|1|7|5121.8|513.28
36,0.16568755789909992,0.033640560782117364,0.04050107021369543,0.03169336649847876,0.02528360162541933,60000|5|16|190.6|32731
37,0.19631029431116767,0.024380725890485264,0.046633079099736116,0.03710830910362825,0.02750650500048628,60000|3|18|153.17|32438
38,0.1787968090316138,0.1688683201577182,0.008927784185346413,0.005039701533893524,0.005819268771473121,1000|2|6|2691.3|1013.3
39,0.3048780854798084,0.10330379892078197,0.045828675551146926,0.04289485727026558,0.031695423586197084,100|3|14|7184.8|379.48
40,0.28773174284092656,0.0962783388282056,0.02006268277081118,0.026387283991253792,0.0019975593754838847,7|5|11|7278.1|375.23
41,0.4142201149497965,0.16227101114918205,0.1962328661952345,0.16133535403348068,0.13250571426729982,1|4|13|10221|270.13
42,0.19446757475755708,0.17220578551081447,0.007116355751029203,0.007236016072591066,0.0058882248670584425,1000|4|9|2591.9|967.06
43,0.47237903288093713,0.3236696185016343,0.18220741075637617,0.07130511222335187,0.09298045305615163,3|4|11|10263|275.95
44,0.2668288927765035,0.11478385018854022,0.010499872141812269,0.007175347988641053,0.0020251622235634534,7|6|17|7477.1|353.32
45,0.1485518311739198,0.025260939276744086,0.023884660484663426,0.028053176023887967,0.03166584667978676,60000|2|5|316.33|48978
46,0.17566288819474676,0.08460600747098462,0.00231939974274011,0.0019437466692814034,0.001121205469139559,10000|4|7|346.31|7983.5
47,0.2208233566813377,0.0403107417080277,0.02309593650081888,0.03768594340236106,0.026573580714059675,60000|6|1|216.8|45000
48,0.18868374143534322,0.1724318430421189,0.006033369934059357,0.004687117001935261,0.00500510165970755,1000|5|2|2816.8|943.22
49,0.4586625209956205,0.2962880322441215,0.2595095893399064,0.14713068540758237,0.1066506796070548,4|6|4|10010|279.26
50,0.5635252456008525,0.1747028209359815,0.07664096934507565,0.06605286163409971,0.039483295407547955,4|1|9|6948.2|356.86
51,0.2676875530803586,0.09814741716608175,0.020247031219847212,0.019106013377336157,0.0006590731238230273,10|5|16|7422.2|371.55
52,0.637885475894785,0.15392816900131887,0.050184452748404516,0.05541541517547698,0.031857713271667865,5|1|17|7514.3|370.34
53,0.3161002271357265,0.12818969185572962,0.046603136813110596,0.024374529689680596,0.02443431724273975,8|2|8|6527.8|420.59
54,0.30155884520182447,0.11656898824112386,0.04733184522274031,0.025439275762388386,0.026541000263198812,10|2|4|6325.8|438.82
55,0.2478008618672772,0.079551554350813,0.02470495002001235,0.02872403196534602,0.0007306822261046936,8|6|12|7157.6|384.27
56,0.2618943931053161,0.11815065964775033,0.05183216886975875,0.051577224032754734,0.012058338298075181,7|5|2|7644.9|360.56
57,0.3778241239523778,0.21181476764390764,0.16311150746731148,0.1662776147171616,0.1866747145180418,1|3|4|9102.1|290.05
58,0.5027202574418023,0.3062050077329068,0.17586470172990784,0.18338535765233163,0.1435337201811487,6|6|5|10432|275.59
59,0.48294456757824467,0.10396218954592508,0.14564152695524835,0.09970017168722752,0.1256736257203145,3|5|9|10559|274.95
60,0.39557084037695683,0.18396682769771203,0.18984413799487032,0.22995312846380705,0.09863664150023067,1|4|11|9834.2|275.67
