row_id,b0,b1,b2,b3,b4,raw_val
0,0.14228287118875754,0.056464864558764,0.028801562458996316,0.022753759987952083,0.016368414282776533,1.0|10000.0|18.0|60.0|1000000.0|10000.0|154000.0
1,0.550749703222511,0.21264191253037384,0.09946838409820943,0.0058222217138559655,0.004206886987359217,1.0|1000.0|2.0|120.0|100000.0|100000.0|607.71
2,0.1730879592146416,0.021243687202086657,0.020358821071502258,0.007409692734183095,0.008478581653189255,1.0|1000.0|3.0|1.0|1000000.0|100000.0|72291
3,0.03994636906196774,0.018258354789488118,0.032973384371474075,0.017317621958752246,0.015120652665186534,3.0|1000.0|3.0|60.0|1000000.0|10000.0|127000.0
4,0.8561323489148497,0.5643935233413245,0.1775106574946401,0.0944223731080203,0.06356971593273143,3.0|10000.0|1.0|10.0|100000.0|10000.0|10061
5,0.13981771444879137,0.029594100612436388,0.027447663940561896,0.03445576091559807,0.025019834635471645,1.0|10000.0|15.0|120.0|100000.0|1000.0|171000.0
6,0.13537984828628385,0.024496094132387857,0.02745595526798036,0.03420271478220875,0.02045232423178484,3.0|100.0|15.0|1.0|100000.0|100000.0|37687
7,0.20449632720736535,0.04718563731647827,0.019122577601091737,0.01840569808683709,0.008365557070664262,3.0|10.0|18.0|120.0|100000.0|100000.0|11747
8,0.15573728576161727,0.058546741834963605,0.05590799655394642,0.044021659626569336,0.024227997679176817,1.0|1000.0|12.0|10.0|1000000.0|100000.0|64045
9,1.197820214689174,0.06385282116641151,0.010679049273709176,0.00600261993950439,0.004206886987359162,1.0|10.0|1.0|120.0|2000000.0|100000.0|1065.5
10,0.10205913590616614,0.049513995715239685,0.03689425021614365,0.024533425511986343,0.013442203300889589,3.0|100.0|15.0|1.0|10000000.0|100000.0|31388
11,0.13188653740963183,0.020061559642826247,0.02026493761397737,0.021241424314760844,0.013647794106088676,3.0|10000.0|15.0|60.0|100000.0|1000.0|204000.0
12,0.29871788586991027,0.061690079905595524,0.03056212178095065,0.006002619939504375,0.004206886987359134,3.0|100.0|2.0|10.0|100000.0|100000.0|12278
13,0.15418082595542815,0.024533731896775882,0.020439572639691133,0.014171375993094927,0.008703507661899802,1.0|1000.0|9.0|60.0|100000.0|1000.0|80826
14,0.6698607951020804,0.4746325518816408,0.01838180339635402,0.006062913350629456,0.004206886987359169,3.0|10.0|1.0|60.0|100000.0|1000.0|6396.2
15,0.10208455177038607,0.06270646814775754,0.059539692994616054,0.06785619999283793,0.014299356900382641,3.0|10.0|18.0|1.0|2000000.0|10000.0|12661
16,0.09480442530051195,0.024949609260831698,0.024683117656146895,0.02072948707478657,0.008580079181894386,3.0|10.0|6.0|60.0|1000000.0|1000.0|15621
17,0.14592337512688455,0.01977457451493791,0.015307210550888196,0.013557452810543628,0.010068715417102614,1.0|10.0|3.0|60.0|2000000.0|10000.0|37651
18,0.043473794010940876,0.0178860500778659,0.017931629813042516,0.015261401077018804,0.00919591536364273,3.0|100.0|3.0|1.0|10000000.0|100000.0|41836
19,0.8094211972412247,1.0508459193111743,0.2898850705187661,0.15125090289386706,0.015317023042986173,1.0|1000.0|2.0|60.0|10000000.0|1000.0|10536
20,0.5926984343261655,0.29550125739720845,0.13887997131477742,0.08152745118494335,0.06843188601492929,1.0|10.0|2.0|300.0|2000000.0|1000.0|28099
21,1.0258781809737476,0.4009741863774805,0.05020285237587142,0.014409382044777758,0.01220782956371229,3.0|1000.0|2.0|10.0|2000000.0|10000.0|54306
22,0.1529078245803428,0.05306365287614331,0.025088879302470446,0.0357140328040541,0.02464399027886295,1.0|10000.0|15.0|120.0|1000000.0|100000.0|140000.0
23,0.19843474732903893,0.044328325812589074,0.03157639674205075,0.02634443118959146,0.016279945017590253,3.0|10.0|12.0|60.0|1000000.0|1000.0|12149
24,0.04846377853994635,0.027199969656459995,0.022009142126890015,0.026534206121669904,0.02418362702763253,3.0|100.0|6.0|60.0|2000000.0|1000.0|36752
25,1.6103593609495126,0.013331987329255288,0.010679049273709149,0.0060026199395043995,0.004206886987359145,3.0|1000.0|2.0|120.0|2000000.0|100000.0|2305.6
26,0.1483875636960773,0.016947732188179566,0.013461867362859682,0.008283013979024844,0.006310684775782724,1.0|10.0|12.0|10.0|1000000.0|100000.0|36694
27,0.9103079944623417,0.568974177287867,0.18615231465853818,0.08817800808189641,0.03544330096643445,3.0|10000.0|1.0|60.0|10000000.0|10000.0|11539
28,0.14967957439441143,0.04357727360032127,0.04872886455865349,0.02361412611643581,0.012865237319876929,1.0|10000.0|12.0|60.0|10000000.0|100000.0|155000.0
29,0.8759202852645085,0.47315294043696177,0.6552229104355798,0.2571787151608425,0.011858793405132247,1.0|1000.0|1.0|1.0|2000000.0|1000.0|2941.2
30,0.17199685322535543,0.015965410461777886,0.01489773658110266,0.014244536913824265,0.011092085800506796,1.0|1000.0|6.0|60.0|100000.0|100000.0|74224
31,0.6067833037359962,0.4419300881408722,0.13639724772225578,0.06926248885064182,0.013809182763358487,1.0|100.0|1.0|60.0|10000000.0|1000.0|34747
32,1.4441921574128591,0.12184501804949742,0.010679049273709194,0.006002619939504449,0.004206886987359143,1.0|100.0|1.0|10.0|10000000.0|100000.0|455.69
