row_id,b0,b1,b2,b3,b4,raw_val
0,0.5593518659590491,0.017858128578739703,0.003607853276299706,0.002451687057392359,0.0007368171745799052,1000|3|16|3035.6|816.61
1,0.3164152059459127,0.003091339226142132,0.015482943325814593,0.0010950735970321397,0.0003507605975965085,6|6|18|20909|165.71
2,0.38301780498264715,0.07819441907700725,0.043990861196386746,0.049242311713964586,0.024211026232466334,1|3|4|14334|248.43
3,0.608474511077065,0.1595290628615962,0.07992583866661175,0.040906120792197305,0.0076014151142231555,8|5|9|18941|172.92
4,0.41814019729376667,0.11793912292018477,0.0194999746562886,0.0010815710709575139,0.00035242540505573105,4|3|18|20182|170.91
5,0.5016585380428021,0.10963328508346747,0.05672205425342711,0.06328502172055868,0.05644582181946191,2|2|8|16853|241.67
6,0.2947086638939976,0.043931277944034695,0.06090694075666009,0.0010831806200664858,0.00035146602544008904,6|4|18|20106|174.8
7,0.4485018886788373,0.09026101004060609,0.06423125970089479,0.04292424779855275,0.02705992943709057,1|1|8|13630|228.6
8,0.3404120841958994,0.13306075904621886,0.13230655135586972,0.11927322562525706,0.07171167902797011,4|4|11|19209|184.26
9,0.3840782844167036,0.12877590302233166,0.07799812617114847,0.06860151417482607,0.062674964397862,3|6|7|16084|221.76
10,0.6367757699748143,0.004202754807801796,0.002648366077755198,0.0019464847564772767,0.0009126757166407013,1000|5|16|3099.8|787.33
11,0.32032427874796204,0.004388098573217882,0.0028716285637541143,0.0025080318008830578,0.0009524144161873504,1000|4|2|2988.8|882.21
12,0.4054584844316935,0.00491662302311993,0.002941369121320035,0.001497810460699647,0.0014312848461887724,1000|5|7|3257.4|806.53
13,0.3330762269241434,0.07825259025849994,0.04282243378227453,0.028679340663488977,0.022956141522657476,1|6|2|11370|282.9
14,0.5056267515285991,0.03654390778532483,0.09279414899668352,0.0010849170470549777,0.0003507977058851974,5|4|17|21595|165.35
15,0.40914353798304987,0.09043684119585155,0.05661804180624124,0.03555856781514673,0.025136867038185923,9|1|6|14432|243.22
16,0.4516074812336623,0.08758144017215021,0.07445766078439484,0.07063103798329703,0.07572568989164166,100|5|3|15336|213.83
17,0.2652246958889773,0.03266602654184673,0.003809741286331344,0.001410682352431225,0.0008391042922615851,1000|2|1|2958.2|963.07
18,0.8524385840703493,0.05674984614982984,0.02241169380708379,0.02286897086726833,0.016448546236809147,100|5|14|19592|162.97
19,0.22729696233010685,0.04564108158836703,0.022624383205472384,0.0010835365714916302,0.0003513024959178928,1|4|17|19895|181.35
20,0.5073136572201864,0.0921688568236474,0.058046880943182326,0.05496498915567234,0.06703805442973523,10|5|7|17759|207.33
21,0.33846302499662795,0.10489006212963915,0.02880609863599743,0.01371379937968956,0.012245212399040122,4|3|1|9356.2|331.87
22,0.3840782844167036,0.12877590302233166,0.07127373898753023,0.06460465897445634,0.04327235963762932,4|6|7|16851|214.25
23,0.348579861685518,0.05701126923452588,0.03423346241912837,0.02190774300510355,0.018992960129541922,7|4|2|13336|241.62
24,0.3203168308709866,0.11082808652797795,0.017973368596017683,0.01358878254218566,0.007664217020515486,6|1|1|9179.4|350.32
25,0.34282189031621085,0.07004417619834288,0.062424887666548606,0.05372026929181903,0.04799231464267329,5|3|3|15168|222.38
26,0.4633407589562301,0.09044608647233945,0.07884775341463617,0.0634440255101539,0.040693146393205135,4|1|8|14252|206.88
27,0.22742718332108947,0.06425244326414431,0.03344252008659744,0.03795524710370006,0.021188064502770602,1|3|13|18222|199.7
28,0.5012363647933542,0.0052461288522791865,0.002538039977405908,0.0021407635471947187,0.001034937488312303,1000|4|14|3127.7|775.05
29,0.44662348267170787,0.11678874880516384,0.07584379135515013,0.08354608901875804,0.047348886639567385,3|1|15|14704|218.17
30,0.47105695099885797,0.10088222037508393,0.07894080384610308,0.044019644131130964,0.0328428907616908,6|2|7|16818|222.3
31,0.3892728714059407,0.10850462155490893,0.007931702829953886,0.0010815785783359001,0.00035241991437164717,9|3|18|21148|164.47
