row_id,b0,b1,b2,b3,b4,raw_val
0,0.3391752619486423,0.44899265038272745,0.18764667045041208,0.12681170900387403,0.013580248622775938,100000.0|6|18|27324|865.83
1,0.3462953834733351,0.33613562776787603,0.14179676443677988,0.05857362735853567,0.03237113712026319,100000.0|3|15|19488|1556.2
2,0.30932693747531465,0.2945092732497622,0.15321710551550327,0.08068037236862251,0.020959080697185283,1000000.0|1|6|32533|79764
3,0.3058690346070668,0.3274345589523319,0.1352907007082105,0.0557963141085306,0.03329161616151723,100000.0|3|6|17406|2010.2
4,0.35092754483184335,0.33062955090021184,0.15909573138902483,0.08473531469665553,0.031332257400050474,1000000.0|1|18|46272|83169
5,0.29232727119163626,0.33758405390369656,0.14801008116316486,0.0988856410815659,0.01180739597464157,100|6|15|21993|42.093
6,0.27877275189205164,0.23704110407723522,0.19471886766304963,0.1199058829055532,0.046818838715053795,1000|1|1|9036.2|1310.1
7,0.34058982808423144,0.4258312819169931,0.1886297929201463,0.12681170900387403,0.0027749917370054954,10000|6|18|25694|828.89
8,0.2442469798482994,0.30776012126501523,0.11474101986036314,0.08754911007977861,0.02009663217975611,100|3|6|20076|55.609
9,0.22948801668614272,0.26923255145620445,0.11227841000495316,0.06069403223440995,0.0042399248164847105,10|6|9|18337|5.274
10,0.30932693747531465,0.2945092732497622,0.16331767458528787,0.1050712953497478,0.08768656627917323,100000.0|1|9|18336|49528
11,0.31405527990010673,0.25156113620659876,0.16980879530633564,0.11119220861892196,0.050136195255215926,100000.0|3|1|9988.9|64176
12,0.29298900338190514,0.3130301482929249,0.1290267244151259,0.061581870624861014,0.02007754122733257,10|2|18|18872|5.704
13,0.3462953834733351,0.33613562776787603,0.20146573100266302,0.09259044291771024,0.045460639188729265,1000000.0|3|15|20226|1784.3
14,0.31405527990010673,0.24674290406005225,0.16612504980950327,0.14131662568919165,0.07382301873146485,100000.0|3|3|18159|1781.5
15,0.24332201270179488,0.37368636600216687,0.14596688338711686,0.0988856410815659,0.01180739597464157,100|6|9|22039|41.581
16,0.25292896121021274,0.29566895366995344,0.12273042112211306,0.08753630546590481,0.008047679174812335,100|3|12|20701|58.286
