row_id,b0,b1,b2,b3,b4,raw_val
13,0.09192452976497668,0.03140465631622546,0.031879329321495245,0.023924447739111804,0.018702862417056012,0|0|0|1|0|0|0|0|1|1|0|0|0|1|0|0|0|10|5.29
14,0.05652754276475799,0.02854996347870485,0.032312381348199186,0.021613074967797567,0.006424996154636882,0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|1|90|3.33
15,0.09402266524155381,0.12045045191196067,0.11162446382373548,0.08568004569152524,0.052768762015004744,0|0|0|0|1|0|1|0|0|0|0|1|1|0|1|1|0|90|2.19
16,0.10740661610952329,0.06116520517087254,0.06200370700925102,0.03133081457835627,0.009689206979532884,0|0|0|0|1|0|0|0|0|1|0|0|0|0|1|0|0|90|2.14
17,0.12565446294931776,0.06220344375773911,0.04801008818172985,0.022156205095237604,0.009104382018009068,0|1|0|1|0|1|1|0|0|1|0|0|1|0|0|0|0|10|4.21
18,0.2387987890548119,0.07853860128989418,0.07725512219999962,0.02146136831811748,0.006181920730078349,0|1|0|0|1|0|1|0|0|1|0|0|0|0|0|0|0|10|2.64
19,0.0769886518425595,0.055524624918491826,0.042883225365441376,0.030385354628087037,0.027733164761099688,0|0|0|1|0|1|0|0|1|0|0|1|0|0|0|0|1|90|2.71
20,0.09006998874486555,0.061060334585126164,0.058458380718378666,0.04138295925759873,0.028713499523924442,0|0|1|1|0|0|1|0|0|0|0|1|0|0|0|0|1|90|3.02
21,0.07543185254238331,0.0687237555179464,0.07666604254894485,0.08301946105924858,0.07016106451258328,0|0|0|1|0|1|0|0|0|0|0|1|1|0|0|0|1|90|2.8
22,0.15172842498414277,0.026757356907385038,0.01649487432905893,0.009866773143417168,0.006255247529087025,0|0|0|1|0|0|1|0|0|1|0|0|1|1|1|0|0|10|6.94
23,0.0859364188501334,0.054401007057703066,0.043682745745015385,0.03577109559916103,0.0234989714895431,1|0|0|0|1|0|0|0|1|1|0|1|1|0|0|0|0|10|2.86
24,0.22087571608424114,0.0314156697722306,0.01620493054315324,0.009942402097219086,0.00956525417018374,0|0|0|1|0|1|0|0|0|1|0|1|1|0|0|0|0|10|4.48
25,0.08511682933478258,0.059229525463364685,0.04965230224391806,0.03811695301442521,0.028770313923833047,0|0|0|1|0|1|0|0|1|0|0|1|0|0|0|1|0|90|2.65
26,0.06290072050974818,0.0321119666775279,0.029752967134485865,0.02486256693844346,0.019962079988167732,0|0|0|1|0|1|0|0|1|0|0|1|1|1|0|0|1|10|4.89
27,0.09421203789660225,0.08598066951495123,0.10684642155815739,0.0912176455581902,0.07406232856471874,0|0|0|0|1|0|0|0|1|0|0|1|1|0|0|1|0|90|2.18
28,0.08052063832579492,0.05240286806510335,0.057160015308841676,0.024060024978124567,0.03402148550576973,0|0|1|1|0|0|0|0|0|0|0|0|1|0|0|1|0|90|2.76
29,0.09504426816508496,0.0524103645058024,0.053501628070559325,0.030159051706673858,0.029675019138664813,0|0|0|1|0|0|1|0|0|0|0|1|1|1|0|1|0|10|4.97
30,0.12735602792365713,0.030399616294055687,0.02041990730294837,0.015082225846602348,0.00862363365763497,0|0|0|1|0|1|0|0|1|0|0|1|1|0|0|0|1|10|4.23
31,0.03784463632414693,0.039196734093988286,0.02025751978027657,0.029791853196135778,0.012571094431934514,0|0|0|1|0|1|0|0|1|1|0|0|1|1|0|0|0|90|3.4
32,0.08502387744560742,0.06644268902057955,0.05157365990354347,0.04595073363291187,0.01840755661834043,0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|90|2.48
33,0.21214996870181485,0.0789328533608268,0.07708917792913675,0.07364536464975292,0.03602445646715014,1|1|0|0|1|0|1|0|0|0|0|1|0|0|0|1|0|10|2.83
34,0.08917575564377678,0.061940071074180626,0.03008004662110652,0.022816083222545115,0.018912851168951837,0|0|0|1|0|0|1|0|1|1|0|0|0|0|0|0|0|90|2.65
35,0.08844322585612051,0.05069303544500296,0.043404869703748614,0.02461221250684598,0.02024865492643935,0|0|0|0|0|0|1|0|0|0|1|1|0|0|0|0|1|90|2.43
36,0.08466636280582691,0.06358227215727331,0.051692685243216054,0.045590900080011,0.04058919889041847,0|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|90|2.83
37,0.09237989393959499,0.0639790450966582,0.04424041397066146,0.02588183331085517,0.015355324348075194,0|0|0|1|0|0|1|0|1|0|0|1|1|0|0|1|0|10|4.42
38,0.08607836652515814,0.03988909677361012,0.030082833610290145,0.016015028765392608,0.020899724717405796,0|0|0|1|0|0|1|0|1|0|0|0|1|1|0|0|1|10|4.52
39,0.0974392488573562,0.0811568244505638,0.05950976699254442,0.02400410207679692,0.018871262356587565,1|1|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|90|2.14
40,0.05906882741620566,0.054047585292780156,0.043460405106402915,0.0310149430715244,0.013169062929790526,0|0|0|0|1|0|1|0|0|0|0|1|1|0|1|0|1|10|3.67
41,0.08862511236556478,0.07345211550801606,0.05137070033527043,0.06904055163973769,0.05648196774130195,0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|90|2.71
42,0.09327260376273144,0.05288265729547705,0.053710118898996614,0.03917091248018646,0.02619555094776422,0|1|0|1|0|1|1|0|0|1|0|1|0|1|0|0|0|10|4.74
43,0.06038168049790592,0.06052433055566267,0.03953839257426715,0.057551671853308256,0.07204238739489502,0|1|0|1|0|1|0|0|0|0|0|1|1|1|0|0|1|90|3.48
44,0.15739389942211224,0.050782571597194126,0.047997362591243584,0.03649327538101202,0.009894684817448244,1|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|1|10|3.04
45,0.0888601967259625,0.04944983932102365,0.048151659292453894,0.039288651990025986,0.03814021480581352,0|0|0|1|0|0|1|0|0|0|0|1|0|0|1|1|0|90|2.69
46,0.09494990329144294,0.07968306912749806,0.12579000794620915,0.11964492574004063,0.06455097025644625,0|1|0|0|1|0|0|0|0|1|0|1|0|0|0|0|0|90|2.16
47,0.0653265078049681,0.051166238876306794,0.026055492439741167,0.023866672355462193,0.03796980868235,0|0|1|1|0|1|0|0|0|1|0|0|0|1|0|0|0|90|3.39
48,0.06767255154547547,0.04145750882927239,0.02583721219788568,0.01700319264627032,0.010028360790915892,0|0|0|1|0|1|1|0|0|1|0|0|0|1|1|0|0|90|3.41
49,0.07895179807309323,0.05211790479195111,0.04645136354187571,0.03498274157681855,0.01705741195166204,0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|10|2.99
50,0.23943789666667922,0.041693355740428796,0.03847642869893904,0.02372623116747948,0.017738075607108533,0|0|1|1|0|1|1|0|0|0|0|0|1|0|0|0|1|10|6.17
51,0.10704790088631677,0.1252442823964087,0.10544855186870349,0.05741574149832653,0.054648141710785456,0|1|0|0|1|0|1|0|0|0|0|0|1|0|0|1|0|90|2.13
52,0.26365641130144074,0.12796842766435212,0.011819088128867243,0.006492225872047036,0.003960032237060768,0|0|0|0|0|0|0|1|1|0|0|1|1|0|0|1|0|90|1.85
53,0.09937867816612479,0.1071582532670081,0.06264944770690663,0.045223116155135294,0.012406478289081918,0|1|0|0|0|0|1|0|0|0|1|0|1|0|0|0|1|90|2.49
54,0.20156810165332623,0.03158836119939336,0.018033610366527404,0.015371599534291213,0.0080584553681149,0|0|0|1|0|0|1|0|0|1|0|1|1|0|1|0|0|10|6.63
55,0.19274415159671845,0.03493167639031316,0.024410219177009737,0.013652363822952342,0.012430188323998058,0|0|0|1|0|1|0|0|0|0|0|0|1|0|1|0|1|10|6.24
56,0.09595418135847061,0.071519514241549,0.04012183748955571,0.06623368723167668,0.021160065172325073,0|0|1|0|0|0|1|0|0|1|1|1|1|0|0|0|0|90|2.57
57,0.07895179807309323,0.05211790479195111,0.04645136354187571,0.03498274157681855,0.01705741195166204,0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|10|3.22
58,0.07895179807309323,0.05211790479195111,0.04645136354187571,0.03498274157681855,0.01705741195166204,0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0|1|10|2.92
59,0.086251814850509,0.06180681378104403,0.05862267567902467,0.054783791975175966,0.04534694152842612,0|0|1|1|0|0|1|0|0|0|0|0|0|0|0|1|0|90|2.72
60,0.2553966130694343,0.04209773168744365,0.03933411275333936,0.013253055476526849,0.010028963629216044,0|0|0|1|0|1|0|0|0|0|0|0|1|0|0|0|1|10|3.92
61,0.09052423498461654,0.08768766997195913,0.05185467166171455,0.055839152430448576,0.02451358242038975,0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|0|90|2.4
62,0.1231051704165245,0.0704320549018063,0.0693024285148651,0.06581386749188746,0.03156643110072942,0|0|0|0|1|0|0|0|1|1|0|0|1|0|0|0|0|90|2.16
63,0.12497805872644405,0.029598108798529806,0.011819088128867238,0.006492225872047066,0.003960032237060803,0|0|0|0|0|0|1|1|1|0|0|0|1|0|0|1|0|10|2.06
64,0.11310150506908351,0.057506690805502275,0.07438387603622675,0.06289056435203555,0.023107781425629463,1|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|90|2.13
65,0.09586181800786411,0.12079828007531014,0.07937438787522659,0.07600050273088275,0.04587515525720344,0|0|0|0|1|0|1|0|1|0|0|1|1|0|0|1|0|90|2.16
66,0.060804005487095275,0.03530357801159175,0.034696429383071235,0.02746272578759717,0.0340490894029973,0|0|0|1|0|0|1|0|0|1|0|0|0|1|0|0|0|90|3.32
67,0.0773079043372084,0.05226330243969652,0.027570660465688405,0.022847043095525484,0.015186864400082236,0|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|0|90|2.49
68,0.07328657867406392,0.02024163172774044,0.011819088128867178,0.006492225872047,0.003960032237060738,0|0|0|0|0|0|1|1|0|1|0|1|0|0|1|0|0|10|2.47
69,0.14853003503821235,0.02438510627228541,0.019784780067886795,0.015935031843996982,0.010452714376874145,0|0|0|1|0|1|1|0|0|1|0|1|0|1|1|0|0|10|7.71
70,0.07988986716944228,0.04745044543301931,0.030276485465148037,0.02640758941610593,0.015698537988438264,0|0|0|1|0|1|1|0|0|0|0|0|0|0|1|0|1|90|2.74
71,0.061327830840249405,0.042176514240881514,0.04254053886860396,0.0357965491650505,0.021109948603470312,0|0|1|1|0|0|1|0|0|0|0|1|1|1|0|0|1|90|3.33
72,0.046971957541167425,0.04401815660383857,0.03753980592336448,0.029141928212725942,0.025521587612575804,0|0|1|1|0|1|0|0|0|1|0|1|1|1|0|0|0|90|3.26
73,0.044355177887513406,0.045212227655464586,0.0387816329094878,0.03239636243337885,0.02536991150273859,0|0|0|1|0|0|0|0|1|1|0|1|1|1|0|0|0|90|3.23
74,0.0527265842827074,0.06803861468536529,0.043650078196487696,0.04975691073912589,0.03360205217714075,0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|1|0|90|3.24
75,0.06435554878907782,0.03749063437442666,0.03775994102934075,0.01866695919270388,0.025902003322885614,0|0|0|1|0|0|0|0|0|0|0|1|0|1|0|0|1|90|3.23
76,0.04945995626746218,0.050920774157729144,0.03825340678697751,0.030706714463904876,0.029019075819430324,0|1|0|1|0|0|0|0|0|1|0|1|1|1|0|0|0|90|3.32
77,0.13343540922854408,0.032756247801355665,0.011819088128867205,0.006492225872046956,0.003960032237060671,0|0|0|0|0|0|0|1|1|1|0|1|0|0|0|0|0|10|2.13
78,0.08738581865779114,0.09724784871367484,0.09521676902907292,0.08346525437750761,0.013343774564660467,1|0|1|0|1|0|1|0|0|0|0|0|1|0|0|0|1|90|2.18
79,0.09239706035490297,0.0850878799256525,0.0638035542737047,0.04408096318324481,0.03814867080609989,0|0|0|1|0|1|0|0|0|1|0|0|1|0|0|0|0|90|2.79
80,0.27791299903310845,0.18883804101914442,0.011819088128867184,0.006492225872046973,0.003960032237060672,0|1|0|0|0|0|1|1|0|1|0|1|1|0|0|0|0|90|1.85
81,0.1253252103437691,0.03512482274629059,0.04070123360359619,0.04617652371697358,0.00943890019594601,0|0|0|1|0|1|1|0|1|1|0|0|1|0|0|0|0|10|3.87
82,0.06154872761514925,0.05548820203714258,0.03771576099902775,0.03110235153254044,0.025863024397155834,0|1|0|1|0|1|1|0|0|0|0|1|1|1|0|1|0|90|3.35
83,0.09893110435664601,0.07121123621993752,0.057137592675067427,0.05022900267737478,0.046471923279774,0|0|0|0|0|0|1|0|0|0|1|1|1|0|0|1|0|90|2.4
84,0.11151350564517734,0.11019070491147434,0.10259683118413841,0.08309594750436367,0.042477173672704545,1|0|0|0|1|0|0|0|1|0|0|0|1|0|0|1|0|90|2.37
85,0.07234069404076872,0.04044510625752921,0.02773015236016152,0.016829586135000518,0.010660980963544673,0|0|0|1|0|0|1|0|0|1|0|0|0|1|1|0|0|90|3.3
86,0.13477160130972635,0.04741408332998036,0.028914995901524975,0.02810278303188335,0.02033917954918347,0|0|0|1|0|1|1|0|1|0|0|0|0|0|0|1|0|10|4.22
87,0.12000087639537413,0.023971567977490806,0.011819088128867197,0.006492225872047004,0.0039600322370607335,0|0|0|0|0|0|0|1|1|1|0|0|1|0|0|0|0|10|2.07
88,0.06177184651651224,0.022127196127489875,0.01181908812886724,0.006492225872047044,0.003960032237060744,0|0|0|0|0|0|1|1|0|1|0|0|0|0|1|0|0|10|2.4
89,0.19179168972684665,0.09196318569896643,0.011819088128867217,0.006492225872047012,0.0039600322370607535,0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|1|0|90|1.84
90,0.13382406601935645,0.04123910858382137,0.04073589602943604,0.03593600419448942,0.026823148301252757,0|1|0|1|0|0|0|0|0|1|0|1|1|0|0|0|0|10|4.48
91,0.23182064583581224,0.043240203574373574,0.017190830202130063,0.013189871569719597,0.004586287388916323,0|0|1|1|0|1|0|0|0|0|0|1|1|0|0|1|0|10|6.6
92,0.18032826843718153,0.018984708027070328,0.024345564900855873,0.02626117972941316,0.022275154738570835,0|0|0|1|0|1|1|0|0|0|0|0|0|0|1|1|0|10|6.13
93,0.0721458333244691,0.057761639847680894,0.041386188683729126,0.03534656084613747,0.018032215939085088,0|0|0|0|0|0|1|0|1|1|1|0|1|0|0|0|0|10|2.98
94,0.09962765926651383,0.11505395428197472,0.0884038965701985,0.06210077415166839,0.032785169464120474,1|0|0|0|1|0|1|0|0|0|0|1|0|0|1|1|0|90|2.24
95,0.0527265842827074,0.06803861468536529,0.043650078196487696,0.04975691073912589,0.03360205217714075,0|1|0|1|0|0|0|0|0|0|0|0|1|1|0|1|0|90|3.28
96,0.08877776711913778,0.08153718711193986,0.06761122716226213,0.04912924096689805,0.03229989272410579,0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|90|2.72
97,0.12242319181551586,0.024367332661064316,0.0341434345578268,0.028728653600855632,0.013282294456239943,0|0|0|1|0|0|0|0|0|0|0|1|1|1|1|0|1|10|7.03
98,0.0549003063813286,0.052121485780810065,0.03625158106905313,0.0360686676211747,0.014298750794592573,0|0|0|0|0|0|1|0|1|0|1|1|1|0|0|1|0|10|3.33
99,0.07627061361009874,0.06755199802576854,0.049724355975497875,0.04005505745887313,0.025312415068595027,0|0|0|1|0|1|0|0|1|0|0|0|1|0|0|1|0|90|2.74
